source_row,paper_country_code,country,iso3,population_source_location,year,population_1_july_persons,original_population_thousands,variant,source_dataset,source_reference,source_locator,transformation_rule,provenance_class
73928,MST,Montserrat,MSR,Montserrat,2004,4515,4.515,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:73928,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
73929,MST,Montserrat,MSR,Montserrat,2005,4546,4.546,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:73929,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
73930,MST,Montserrat,MSR,Montserrat,2006,4582,4.582,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:73930,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
73931,MST,Montserrat,MSR,Montserrat,2007,4623,4.623,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:73931,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
73932,MST,Montserrat,MSR,Montserrat,2008,4677,4.677,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:73932,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
73933,MST,Montserrat,MSR,Montserrat,2009,4735,4.735,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:73933,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
73934,MST,Montserrat,MSR,Montserrat,2010,4794,4.794,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:73934,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
73935,MST,Montserrat,MSR,Montserrat,2011,4822,4.822,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:73935,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
73936,MST,Montserrat,MSR,Montserrat,2012,4796,4.796,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:73936,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
73937,MST,Montserrat,MSR,Montserrat,2013,4753,4.753,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:73937,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
73938,MST,Montserrat,MSR,Montserrat,2014,4711,4.711,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:73938,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
73939,MST,Montserrat,MSR,Montserrat,2015,4673,4.673,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:73939,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
73940,MST,Montserrat,MSR,Montserrat,2016,4638,4.638,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:73940,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
73941,MST,Montserrat,MSR,Montserrat,2017,4602,4.602,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:73941,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74330,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1950,47232,47.232,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74330,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74331,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1951,48309,48.309,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74331,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74332,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1952,49389,49.389,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74332,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74333,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1953,50443,50.443,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74333,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74334,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1954,51342,51.342,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74334,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74335,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1955,52134,52.134,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74335,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74336,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1956,52974,52.974,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74336,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74337,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1957,53821,53.821,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74337,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74338,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1958,54644,54.644,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74338,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74339,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1959,55469,55.469,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74339,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74340,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1960,55810,55.81,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74340,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74341,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1961,55334,55.334,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74341,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74342,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1962,54461,54.461,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74342,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74343,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1963,53441,53.441,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74343,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74344,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1964,52326,52.326,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74344,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74345,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1965,51139,51.139,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74345,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74346,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1966,49898,49.898,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74346,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74347,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1967,48605,48.605,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74347,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74348,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1968,47245,47.245,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74348,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74349,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1969,45731,45.731,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74349,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74350,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1970,44606,44.606,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74350,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74351,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1971,44206,44.206,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74351,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74352,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1972,44033,44.033,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74352,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74353,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1973,43880,43.88,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74353,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74354,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1974,43738,43.738,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74354,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74355,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1975,43606,43.606,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74355,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74356,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1976,43482,43.482,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74356,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74357,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1977,43358,43.358,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74357,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74358,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1978,43217,43.217,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74358,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74359,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1979,43033,43.033,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74359,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74360,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1980,42850,42.85,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74360,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74361,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1981,42698,42.698,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74361,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74362,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1982,42532,42.532,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74362,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74363,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1983,42334,42.334,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74363,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74364,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1984,42113,42.113,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74364,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74365,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1985,41874,41.874,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74365,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74366,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1986,41618,41.618,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74366,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74367,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1987,41348,41.348,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74367,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74368,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1988,41062,41.062,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74368,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74369,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1989,40758,40.758,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74369,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74370,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1990,40432,40.432,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74370,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74371,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1991,40358,40.358,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74371,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74372,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1992,40714,40.714,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74372,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74373,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1993,41242,41.242,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74373,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74374,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1994,41776,41.776,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74374,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74375,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1995,42326,42.326,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74375,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74376,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1996,42877,42.877,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74376,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74377,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1997,43428,43.428,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74377,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74378,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1998,43998,43.998,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74378,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74379,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,1999,44601,44.601,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74379,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74380,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2000,45248,45.248,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74380,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74381,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2001,45760,45.76,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74381,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74382,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2002,46020,46.02,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74382,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74383,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2003,46176,46.176,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74383,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74384,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2004,46315,46.315,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74384,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74385,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2005,46437,46.437,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74385,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74386,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2006,46568,46.568,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74386,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74387,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2007,46706,46.706,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74387,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74388,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2008,46835,46.835,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74388,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74389,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2009,46916,46.916,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74389,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74390,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2010,46846,46.846,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74390,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74391,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2011,46886,46.886,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74391,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74392,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2012,47033,47.033,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74392,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74393,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2013,47069,47.069,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74393,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74394,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2014,47089,47.089,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74394,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74395,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2015,47087,47.087,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74395,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74396,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2016,47074,47.074,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74396,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74397,KNA,Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,2017,47050,47.05,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74397,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74482,LCA,Saint Lucia,LCA,Saint Lucia,1950,92991,92.991,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74482,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74483,LCA,Saint Lucia,LCA,Saint Lucia,1951,93968,93.968,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74483,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74484,LCA,Saint Lucia,LCA,Saint Lucia,1952,94415,94.415,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74484,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74485,LCA,Saint Lucia,LCA,Saint Lucia,1953,94326,94.326,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74485,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74486,LCA,Saint Lucia,LCA,Saint Lucia,1954,94106,94.106,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74486,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74487,LCA,Saint Lucia,LCA,Saint Lucia,1955,93804,93.804,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74487,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74488,LCA,Saint Lucia,LCA,Saint Lucia,1956,93452,93.452,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74488,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74489,LCA,Saint Lucia,LCA,Saint Lucia,1957,93083,93.083,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74489,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74490,LCA,Saint Lucia,LCA,Saint Lucia,1958,92715,92.715,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74490,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74491,LCA,Saint Lucia,LCA,Saint Lucia,1959,92352,92.352,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74491,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74492,LCA,Saint Lucia,LCA,Saint Lucia,1960,92586,92.586,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74492,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74493,LCA,Saint Lucia,LCA,Saint Lucia,1961,93490,93.49,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74493,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74494,LCA,Saint Lucia,LCA,Saint Lucia,1962,94505,94.505,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74494,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74495,LCA,Saint Lucia,LCA,Saint Lucia,1963,95519,95.519,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74495,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
74496,LCA,Saint Lucia,LCA,Saint Lucia,1964,96505,96.505,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:74496,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
