chn_evidence_id,paper_country_code,affected_country,affected_country_code,chn_site_code,chn_site_name,event_date,storm_name,wind_mph,chn_original_category,closest_point_of_approach_miles,hurdat_storm_id,match_status,candidate_hurdat_ids,hurdat_original_category,category_conflict_flag,adopted_category,adoption_rule,source_dataset,source_reference,source_locator,source_url,source_sha256,proximity_rule,provenance_class
CHN-MBSC-20050918-051,TCA,Turks and Caicos Islands,TCA,MBSC,"South Caicos, TCI",2005-09-18,RITA,40,TS,25,AL182005,CONFIRMED_EXACT_NAME_DATE,AL182005,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBSC_ALL_ISL,MBSC_all_isl.htm:storm_row:51,https://www.stormcarib.com/climatology/MBSC_all_isl.htm,52f4473c950570c8370c377fe49dc1894e7798fbeffbb06404386364eb55a2e2,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBSC-20080902-052,TCA,Turks and Caicos Islands,TCA,MBSC,"South Caicos, TCI",2008-09-02,HANNA,86,H1,19,AL082008,CONFIRMED_EXACT_NAME_DATE,AL082008,H1,NO,H1,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBSC_ALL_ISL,MBSC_all_isl.htm:storm_row:52,https://www.stormcarib.com/climatology/MBSC_all_isl.htm,52f4473c950570c8370c377fe49dc1894e7798fbeffbb06404386364eb55a2e2,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBSC-20080907-053,TCA,Turks and Caicos Islands,TCA,MBSC,"South Caicos, TCI",2008-09-07,IKE,132,H4,28,AL092008,CONFIRMED_EXACT_NAME_DATE,AL092008,H4,NO,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBSC_ALL_ISL,MBSC_all_isl.htm:storm_row:53,https://www.stormcarib.com/climatology/MBSC_all_isl.htm,52f4473c950570c8370c377fe49dc1894e7798fbeffbb06404386364eb55a2e2,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBSC-20101106-054,TCA,Turks and Caicos Islands,TCA,MBSC,"South Caicos, TCI",2010-11-06,TOMAS,69,TS,11,AL212010,CONFIRMED_EXACT_NAME_DATE,AL212010,H2,YES,H2,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBSC_ALL_ISL,MBSC_all_isl.htm:storm_row:54,https://www.stormcarib.com/climatology/MBSC_all_isl.htm,52f4473c950570c8370c377fe49dc1894e7798fbeffbb06404386364eb55a2e2,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBSC-20110824-055,TCA,Turks and Caicos Islands,TCA,MBSC,"South Caicos, TCI",2011-08-24,IRENE,109,H2,42,AL092011,CONFIRMED_EXACT_NAME_DATE,AL092011,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBSC_ALL_ISL,MBSC_all_isl.htm:storm_row:55,https://www.stormcarib.com/climatology/MBSC_all_isl.htm,52f4473c950570c8370c377fe49dc1894e7798fbeffbb06404386364eb55a2e2,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBSC-20140803-056,TCA,Turks and Caicos Islands,TCA,MBSC,"South Caicos, TCI",2014-08-03,BERTHA,46,TS,9,AL032014,CONFIRMED_EXACT_NAME_DATE,AL032014,H1,YES,H1,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBSC_ALL_ISL,MBSC_all_isl.htm:storm_row:56,https://www.stormcarib.com/climatology/MBSC_all_isl.htm,52f4473c950570c8370c377fe49dc1894e7798fbeffbb06404386364eb55a2e2,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBSC-20170908-057,TCA,Turks and Caicos Islands,TCA,MBSC,"South Caicos, TCI",2017-09-08,IRMA,161,H5,32,AL112017,CONFIRMED_EXACT_NAME_DATE,AL112017,H5,NO,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBSC_ALL_ISL,MBSC_all_isl.htm:storm_row:57,https://www.stormcarib.com/climatology/MBSC_all_isl.htm,52f4473c950570c8370c377fe49dc1894e7798fbeffbb06404386364eb55a2e2,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBSC-20170922-058,TCA,Turks and Caicos Islands,TCA,MBSC,"South Caicos, TCI",2017-09-22,MARIA,127,H3,48,AL152017,CONFIRMED_EXACT_NAME_DATE,AL152017,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBSC_ALL_ISL,MBSC_all_isl.htm:storm_row:58,https://www.stormcarib.com/climatology/MBSC_all_isl.htm,52f4473c950570c8370c377fe49dc1894e7798fbeffbb06404386364eb55a2e2,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-19540907-036,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",1954-09-07,EDNA,69,TS,18,AL081954,CONFIRMED_EXACT_NAME_DATE,AL081954,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:36,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-19550913-037,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",1955-09-13,HILDA,81,H1,68,AL091955,CONFIRMED_EXACT_NAME_DATE,AL091955,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:37,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-19551017-038,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",1955-10-17,KATIE,58,TS,57,AL131955,CONFIRMED_EXACT_NAME_DATE,AL131955,H2,YES,H2,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:38,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-19560813-039,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",1956-08-13,BETSY,115,H3,17,AL031956,CONFIRMED_EXACT_NAME_DATE,AL031956,H3,NO,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:39,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-19600907-040,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",1960-09-07,DONNA,138,H4,42,AL051960,CONFIRMED_EXACT_NAME_DATE,AL051960,H4,NO,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:40,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-19600918-041,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",1960-09-18,FLORENCE,46,TS,39,AL071960,CONFIRMED_EXACT_NAME_DATE,AL071960,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:41,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-19611004-042,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",1961-10-04,FRANCES,63,TS,65,AL071961,CONFIRMED_EXACT_NAME_DATE,AL071961,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:42,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-19630928-043,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",1963-09-28,EDITH,46,TS,34,AL061963,CONFIRMED_EXACT_NAME_DATE,AL061963,H2,YES,H2,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:43,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-19810909-044,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",1981-09-09,GERT,40,TS,29,AL151981,CONFIRMED_EXACT_NAME_DATE,AL151981,H2,YES,H2,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:44,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-19851008-045,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",1985-10-08,ISABEL,52,TS,17,AL111985,CONFIRMED_EXACT_NAME_DATE,AL111985,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:45,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-19851118-046,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",1985-11-18,KATE,92,H1,4,AL131985,CONFIRMED_EXACT_NAME_DATE,AL131985,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:46,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-19901008-047,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",1990-10-08,KLAUS,52,TS,62,AL131990,CONFIRMED_EXACT_NAME_DATE,AL131990,H1,YES,H1,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:47,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-19960709-048,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",1996-07-09,BERTHA,104,H2,60,AL021996,CONFIRMED_EXACT_NAME_DATE,AL021996,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:48,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-19960912-049,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",1996-09-12,HORTENSE,115,H3,34,AL081996,CONFIRMED_EXACT_NAME_DATE,AL081996,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:49,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-20031011-050,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",2003-10-11,MINDY,46,TS,8,AL182003,CONFIRMED_EXACT_NAME_DATE,AL182003,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:50,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-20040901-051,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",2004-09-01,FRANCES,138,H4,40,AL062004,CONFIRMED_EXACT_NAME_DATE,AL062004,H4,NO,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:51,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-20080903-052,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",2008-09-03,HANNA,58,TS,43,AL082008,CONFIRMED_EXACT_NAME_DATE,AL082008,H1,YES,H1,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:52,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-20080907-053,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",2008-09-07,IKE,132,H4,23,AL092008,CONFIRMED_EXACT_NAME_DATE,AL092008,H4,NO,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:53,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-20101106-054,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",2010-11-06,TOMAS,69,TS,33,AL212010,CONFIRMED_EXACT_NAME_DATE,AL212010,H2,YES,H2,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:54,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-20110823-055,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",2011-08-23,IRENE,92,H1,50,AL092011,CONFIRMED_EXACT_NAME_DATE,AL092011,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:55,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-20140803-056,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",2014-08-03,BERTHA,46,TS,24,AL032014,CONFIRMED_EXACT_NAME_DATE,AL032014,H1,YES,H1,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:56,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-20170907-057,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",2017-09-07,IRMA,167,H5,37,AL112017,CONFIRMED_EXACT_NAME_DATE,AL112017,H5,NO,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:57,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MBGT-20170922-058,TCA,Turks and Caicos Islands,TCA,MBGT,"Grand Turk, TCI",2017-09-22,MARIA,127,H3,28,AL152017,CONFIRMED_EXACT_NAME_DATE,AL152017,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:58,https://www.stormcarib.com/climatology/MBGT_all_isl.htm,bf805ccb96094bfa2f36c30bef51867ae68af896315cb74238583984d66f7014,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TTPT-19541005-009,TTO,Trinidad and Tobago,TTO,TTPT,Tobago,1954-10-05,HAZEL,63,TS,67,AL141954,CONFIRMED_EXACT_NAME_DATE,AL141954,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:9,https://www.stormcarib.com/climatology/TTPT_all_isl.htm,fd731bf597dbce78758706e0c2bfb1fe16985863f2c3a80e9726f2a561f0c391,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TTPT-19610720-010,TTO,Trinidad and Tobago,TTO,TTPT,Tobago,1961-07-20,ANNA,58,TS,40,AL011961,CONFIRMED_EXACT_NAME_DATE,AL011961,H2,YES,H2,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:10,https://www.stormcarib.com/climatology/TTPT_all_isl.htm,fd731bf597dbce78758706e0c2bfb1fe16985863f2c3a80e9726f2a561f0c391,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TTPT-19630930-011,TTO,Trinidad and Tobago,TTO,TTPT,Tobago,1963-09-30,FLORA,104,H2,6,AL071963,CONFIRMED_EXACT_NAME_DATE,AL071963,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:11,https://www.stormcarib.com/climatology/TTPT_all_isl.htm,fd731bf597dbce78758706e0c2bfb1fe16985863f2c3a80e9726f2a561f0c391,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TTPT-19740814-012,TTO,Trinidad and Tobago,TTO,TTPT,Tobago,1974-08-14,ALMA,46,TS,64,AL071974,CONFIRMED_EXACT_NAME_DATE,AL071974,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:12,https://www.stormcarib.com/climatology/TTPT_all_isl.htm,fd731bf597dbce78758706e0c2bfb1fe16985863f2c3a80e9726f2a561f0c391,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TTPT-19780811-013,TTO,Trinidad and Tobago,TTO,TTPT,Tobago,1978-08-11,CORA,52,TS,59,AL061978,CONFIRMED_EXACT_NAME_DATE,AL061978,H1,YES,H1,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:13,https://www.stormcarib.com/climatology/TTPT_all_isl.htm,fd731bf597dbce78758706e0c2bfb1fe16985863f2c3a80e9726f2a561f0c391,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TTPT-19881014-014,TTO,Trinidad and Tobago,TTO,TTPT,Tobago,1988-10-14,JOAN,52,TS,58,AL111988,CONFIRMED_EXACT_NAME_DATE,AL111988,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:14,https://www.stormcarib.com/climatology/TTPT_all_isl.htm,fd731bf597dbce78758706e0c2bfb1fe16985863f2c3a80e9726f2a561f0c391,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TTPT-19900725-015,TTO,Trinidad and Tobago,TTO,TTPT,Tobago,1990-07-25,ARTHUR,52,TS,21,AL021990,CONFIRMED_EXACT_NAME_DATE,AL021990,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:15,https://www.stormcarib.com/climatology/TTPT_all_isl.htm,fd731bf597dbce78758706e0c2bfb1fe16985863f2c3a80e9726f2a561f0c391,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TTPT-19930807-016,TTO,Trinidad and Tobago,TTO,TTPT,Tobago,1993-08-07,BRET,58,TS,24,AL031993,CONFIRMED_EXACT_NAME_DATE,AL031993,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:16,https://www.stormcarib.com/climatology/TTPT_all_isl.htm,fd731bf597dbce78758706e0c2bfb1fe16985863f2c3a80e9726f2a561f0c391,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TTPT-20001001-017,TTO,Trinidad and Tobago,TTO,TTPT,Tobago,2000-10-01,JOYCE,40,TS,9,AL142000,CONFIRMED_EXACT_NAME_DATE,AL142000,H1,YES,H1,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:17,https://www.stormcarib.com/climatology/TTPT_all_isl.htm,fd731bf597dbce78758706e0c2bfb1fe16985863f2c3a80e9726f2a561f0c391,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TTPT-20040815-018,TTO,Trinidad and Tobago,TTO,TTPT,Tobago,2004-08-15,EARL,52,TS,45,AL052004,CONFIRMED_EXACT_NAME_DATE,AL052004,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:18,https://www.stormcarib.com/climatology/TTPT_all_isl.htm,fd731bf597dbce78758706e0c2bfb1fe16985863f2c3a80e9726f2a561f0c391,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TTPT-20040907-019,TTO,Trinidad and Tobago,TTO,TTPT,Tobago,2004-09-07,IVAN,127,H3,42,AL092004,CONFIRMED_EXACT_NAME_DATE,AL092004,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:19,https://www.stormcarib.com/climatology/TTPT_all_isl.htm,fd731bf597dbce78758706e0c2bfb1fe16985863f2c3a80e9726f2a561f0c391,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TTPT-20050714-020,TTO,Trinidad and Tobago,TTO,TTPT,Tobago,2005-07-14,EMILY,86,H1,40,AL052005,CONFIRMED_EXACT_NAME_DATE,AL052005,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:20,https://www.stormcarib.com/climatology/TTPT_all_isl.htm,fd731bf597dbce78758706e0c2bfb1fe16985863f2c3a80e9726f2a561f0c391,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TTPT-20070901-021,TTO,Trinidad and Tobago,TTO,TTPT,Tobago,2007-09-01,FELIX,52,TS,65,AL062007,CONFIRMED_EXACT_NAME_DATE,AL062007,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:21,https://www.stormcarib.com/climatology/TTPT_all_isl.htm,fd731bf597dbce78758706e0c2bfb1fe16985863f2c3a80e9726f2a561f0c391,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TTPP-19630930-005,TTO,Trinidad and Tobago,TTO,TTPP,Trinidad,1963-09-30,FLORA,104,H2,51,AL071963,CONFIRMED_EXACT_NAME_DATE,AL071963,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPP_ALL_ISL,TTPP_all_isl.htm:storm_row:5,https://www.stormcarib.com/climatology/TTPP_all_isl.htm,7a4737da84babf606f25a47051b642b73cbe0e0140f75c2ae4084d4d9a601245,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TTPP-19740814-006,TTO,Trinidad and Tobago,TTO,TTPP,Trinidad,1974-08-14,ALMA,46,TS,27,AL071974,CONFIRMED_EXACT_NAME_DATE,AL071974,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPP_ALL_ISL,TTPP_all_isl.htm:storm_row:6,https://www.stormcarib.com/climatology/TTPP_all_isl.htm,7a4737da84babf606f25a47051b642b73cbe0e0140f75c2ae4084d4d9a601245,named tropical system passing within 60 nautical miles of CHN location,DIRECT
