Pr_any_shortage_gt_policy_tolerance,T_COST_P05,T_COST_P90,T_COST_P95,T_COST_max,T_COST_mean,T_COST_median,T_COST_min,batch_results_sha256,emergency_expenditure_P05,emergency_expenditure_P90,emergency_expenditure_P95,emergency_expenditure_max,emergency_expenditure_mean,emergency_expenditure_median,emergency_expenditure_min,in_sample_robust_T_COST,policy_label,raw_total_shortage_cross_unit_descriptive_P05,raw_total_shortage_cross_unit_descriptive_P90,raw_total_shortage_cross_unit_descriptive_P95,raw_total_shortage_cross_unit_descriptive_max,raw_total_shortage_cross_unit_descriptive_mean,raw_total_shortage_cross_unit_descriptive_median,raw_total_shortage_cross_unit_descriptive_min,row_sha256,runtime_seconds,sample_index,scenario_count,seed,service_level_cross_unit_descriptive_P05,service_level_cross_unit_descriptive_P90,service_level_cross_unit_descriptive_P95,service_level_cross_unit_descriptive_max,service_level_cross_unit_descriptive_mean,service_level_cross_unit_descriptive_median,service_level_cross_unit_descriptive_min,shortage_Crackers_P95,shortage_Crackers_max,shortage_Crackers_mean,shortage_Crackers_median,shortage_Vaccine_P95,shortage_Vaccine_max,shortage_Vaccine_mean,shortage_Vaccine_median,shortage_Water_P95,shortage_Water_max,shortage_Water_mean,shortage_Water_median,shortage_loss_P05,shortage_loss_P90,shortage_loss_P95,shortage_loss_max,shortage_loss_mean,shortage_loss_median,shortage_loss_min,simulation_id,solver_status,status,production_termination,scaled_retry_triggered,pre_disaster_expenditure
1.0,12194008.42592899,138844121.31940275,247973748.52975783,1462814163.1352127,97271244.32602243,28199078.964976095,10922244.685626201,887f889426ba4666aba068f2d32cb0a67c2a7bbf4f6b86d29c06b89da03965b0,324081.7803384005,8094884.153305211,10393639.796281809,12736694.332695361,3468405.651744649,2196325.3797484967,92249.17326551034,1228595212.7699392,P4,592733.5738455332,47583273.86362231,78028120.20315063,2113219357.566221,84440596.98634866,4109267.0155406566,348685.7919904693,4c0639ebddde798e7096e4be2dd51454a6db5bee15cfa60d0b39bbc4725e31bc,0.28535009996267036,60,2000,20260909,0.27277241157908705,0.9668425341938068,0.9703883476642151,0.974142026096455,0.7295445876865236,0.8250911304990977,0.0565828239449897,0.0,2089532749.1075785,73291277.64630689,0.0,546526.4430017103,11299632.82967544,584862.7262216497,121673.7746334876,49375714.07703364,81989781.43727285,10564456.613820145,3925615.563230342,4919536.429491413,130056142.97739461,230795291.97044212,1443676257.2797742,87401627.15153466,19512234.821230568,3801694.859971229,LA-0060,optimal,optimal,optimal,False,6401211.522743116
1.0,12223852.651971674,140081738.06383592,253703141.73811546,1424799070.7972784,102996910.67253986,28055778.592500456,11054278.455590673,b0f48441cec27917276289f5b2ad0571acaae3384a5b3009772dc2e452c402b8,343709.5407269288,8165883.308247176,10888746.040135602,12736694.332695361,3490112.344858793,2272935.7190072066,94206.1647826193,1228595212.7699392,P4,617866.4309801601,47976866.07241584,80283911.60769105,2126995739.6991966,92744652.17759643,4352863.353946876,343404.17521263985,81fc7cc038682fb23f8715d57a05ff623a277dae41e48be63ae8de6d2f8195f5,0.3260736999800429,60,2000,20260910,0.2723401518537716,0.9666837059477655,0.9707120275797685,0.9741665761818579,0.7274868266801936,0.821273699826885,0.05623695135291862,0.0,2104867166.4225485,81500101.70593764,0.0,555814.0440637419,11370702.077329053,629704.772190907,124605.15036685101,48813682.48196308,80520173.96377474,10614845.699467884,4134165.9150268678,5072880.06039569,131198617.9728346,236504974.7834608,1405661164.94184,93105586.80493794,19606597.665998906,3691678.499509617,LA-0060,optimal,optimal,optimal,False,6401211.522743116
1.0,12050591.174638031,132863373.88066861,244113936.32664222,1429774800.78258,97841656.778302,27668283.98170122,10973921.212329537,8cb9b883840b6868bd902261893f6491054f4a1413794ebec457747c608da2eb,343013.4827492416,8024005.868506663,10504464.056528658,12736694.332695361,3381635.516249113,2164863.3890738077,93825.82761491922,1228595212.7699392,P4,594147.0210490759,45510709.45899254,77136886.52801485,2088354823.561694,86121152.70379372,3975624.7922544247,343415.3034766682,c99c2b5153032bf893b63c37f51d214dab31e687eb6345fd681ad82bf0c868c5,0.3286922999541275,60,2000,20260911,0.2760623890538868,0.96745728505333,0.9701988765221753,0.9744310195567625,0.7287797622404896,0.8241908340030155,0.057217967580034945,0.0,2066036236.994064,75222487.07806636,0.0,543912.4420111208,11158622.648789255,595840.1016021235,119222.29219400995,46980999.81463701,82623276.58610095,10302825.524125233,3841842.7618355677,4793693.69899266,124083015.72826019,227131046.20724967,1410636894.9271414,88058809.73930979,18937232.137084544,3644955.122124751,LA-0060,optimal,optimal,optimal,False,6401211.522743116
1.0,12088357.213809358,124931032.38554467,224208389.44819367,1434679807.0407386,89650072.4589681,26740011.666526273,11095691.958399657,16a64fe23bbf9281d061e6b530f2de2583e55562a7ad1a3ee71479a5a2e67464,338832.3841133566,7695608.016115071,9538262.350037146,12736694.332695361,3261587.2590172775,2178030.7595035695,92613.491114324,1228595212.7699392,P4,577110.3037627038,42606712.258309126,70248129.50630906,2097655917.335333,76547979.01101752,3737248.0541267903,352097.34727696475,01db1d88ef595502c2a49e1a469082d3270b1ff6f32218b87c4ef22fe1cdfd00,0.2827807000139728,60,2000,20260912,0.27759372685236444,0.9684868749083334,0.9709920696259092,0.9746097015882459,0.7398478797856337,0.8243421457700111,0.05697871661767551,0.0,2074313977.7619598,66165665.86681923,0.0,527308.7708771051,11422644.447305309,532935.4921705419,117899.13326111683,46850143.68298923,80894866.9661637,9849377.652027741,3538039.277537192,4800880.1594209215,116287367.72789049,208203870.4711642,1415541901.1853,79987273.67720772,17872999.506615907,3695445.4784644227,LA-0060,optimal,optimal,optimal,False,6401211.522743116
1.0,12118782.676904704,121462271.36226067,224728408.2560461,1424754698.2494702,88331696.40302318,28005351.37696259,10947029.551601052,bb5abedb7f6d7fbec7379c3fa40bb02764c2c726e48589d84a8cf5786c3bb966,356702.485558135,7653372.962016172,9416545.496187538,12736694.332695361,3282801.2189299637,2199112.633108262,92639.3181099077,1228595212.7699392,P4,608991.2297008919,41177794.8073782,70312362.39116597,2098668667.0284595,73569799.58585753,4040092.2719439026,350960.82596371614,ad236f9ba5429098c66093e1321ca22f6937c55cbd7d8e05f7d1dc24f847b06c,0.2833517999970354,60,2000,20260913,0.2832384615202013,0.9679394720724116,0.9708104116829364,0.9746082011648753,0.7373327873076436,0.8251018252361366,0.056952786508766895,0.0,2075664204.0035417,63130535.613844894,0.0,525272.7937218522,11133503.761700407,526353.4773057135,120744.12845920627,45311314.12546895,81907470.60374452,9912910.494706923,3909075.52768381,4827957.844029253,112813918.36374211,208942038.13614437,1405616792.3940318,78647683.6613501,19507081.26589396,3647105.323964834,LA-0060,optimal,optimal,optimal,False,6401211.522743116
1.0,14236220.654992027,128749071.45362425,237736867.01059675,1422648630.0443962,93869180.97950743,29682652.793687657,13200182.49767742,c11c87aa2bcb89ee131af46f773b36ebf200e3bb2abbabde3f008299c06d68bf,179463.73179225295,4230568.1569236,5510542.117933014,10225206.695464414,1983818.3282877714,1211255.7139289062,48992.37736462541,1204628469.2130654,P4,605808.2882566259,43399917.06133766,75923579.34947598,2061183180.2189739,77845167.86572702,4145084.630978793,352409.948398553,9ebcaa023fe6ce5e8a8e399314964c430b01e0fa26e6694d82f37a0149ca2f17,0.33260960003826767,999,2000,20260904,0.2757471203006762,0.9675055961231324,0.9705965420579626,0.9746499818916248,0.7410450601582299,0.8262520749430198,0.08467459409394862,0.0,2038465871.011531,67150522.84644666,0.0,538242.2987532084,11454469.186062234,566982.7553382523,124651.73813599834,45939379.96364848,83869385.12281607,10127662.2639421,3925875.0842076056,4779436.998257662,118656593.47947359,223496141.43042845,1403510724.1889577,82972663.4912456,19603316.09621229,3738189.2923588823,LA-0999,optimal,optimal,optimal,False,8912699.159974065
1.0,14382066.931625195,145692505.11385754,1009977300.7654198,1407723283.9423482,107832502.32108495,29565962.239726737,13226782.586677361,5fd16b5dceb3adacfd11df20b189d73aa0e60e19848b031d7cfdc9b2a9619887,188203.043413422,4409461.106181825,10225206.695464414,10225206.695464414,2089446.2553298164,1226676.318950049,50201.739720767924,1204628469.2130654,P4,621861.3902119949,49512025.47411703,1396118132.832594,2047578983.7944663,97427949.9585538,4493215.367245995,352020.1523759157,1a54ff80a4ccadd6a3c72279fc4f8be20d6528ae67e7be8239d47242d0a363c6,0.3220253000035882,999,2000,20260905,0.12016384919378609,0.9677414045744586,0.9707749128074352,0.9743294921157046,0.7338518566370281,0.8209480456844325,0.08518924958829044,1378887749.0973933,2025044158.4776204,86387743.40992711,0.0,7978101.220687432,11350510.192601183,675338.0713822705,127023.75884799974,48175839.95775432,82963787.65976973,10364868.477244435,4288436.392328794,4963413.144145802,135383367.03805748,990839394.9099814,1388585378.0869098,96830356.90578106,19522972.536723133,3738023.843923535,LA-0999,optimal,optimal,optimal,False,8912699.159974065
1.0,14157053.508082436,135390880.96560857,241222946.3701478,1428866908.8904612,95924578.89814338,29274152.761189528,13167811.74476282,20e9c51a8866ad91874a0e431d675ce2d8f1c57d7a928c0cf9116fb54a726625,188721.15259820397,4286593.710597366,5474271.895700672,10225206.695464414,1989845.3770041186,1189827.347943433,50060.87507378722,1204628469.2130654,P4,600043.7504419178,45756765.510613464,77065701.72718908,2074994462.4558783,79778628.55438526,4153033.842689717,351479.4313999411,c55f29b55e9964ae7c794b2bcae200a58df310fb0e9949203d649f5840c1438d,0.28971720003755763,999,2000,20260906,0.2781484497656274,0.9679231024109285,0.9705803534494465,0.9747180260200735,0.7391436854070401,0.8253682464166832,0.08415842673737461,0.0,2051551063.3276517,68659650.5012378,0.0,540621.2908613281,11368567.150270928,574223.0775827863,124912.58576050587,48764443.551784225,82758056.34904236,10544754.975564675,3955840.3456786685,4797324.7957061855,125116004.54420014,226775715.3682324,1409729003.0350227,85022034.36116521,19365954.63338718,3709240.7449991414,LA-0999,optimal,optimal,optimal,False,8912699.159974065
1.0,14166751.038918285,141393085.6116722,247436577.91434014,1405328108.2425585,103749850.49117672,30535738.732255258,13217945.188205706,dbd71fc57b9a6ae1d7cc47ae43c914ae3b28317ea6051dd13cd8d1817d9544eb,185941.04477532767,4304992.627675569,5778850.385386456,10225206.695464414,2047183.4379003772,1222127.1630760273,49397.5103435356,1204628469.2130654,P4,592781.0155574095,47998471.75144069,78999092.29249966,1999762922.620446,90906359.05011743,4361144.512691972,350050.1925120429,f338b9e34cc00372f7b774c050296c80b8b52f02820b37a4f1c36ff2ad8027ed,0.28630170004907995,999,2000,20260907,0.26947046177897094,0.9673169541277786,0.9703895189140099,0.9742660985677861,0.7328038074231614,0.8253270363358979,0.08704888412404521,0.0,1976745994.3644922,79710960.80075818,0.0,556300.1506369758,11308129.239959078,638794.8177964415,124917.4880172147,48626492.891532935,83835123.95713373,10556603.431562817,4149869.623055906,4790798.3863143595,131183984.70162863,232775175.2777417,1386190202.38712,92789967.89330229,20621374.60867833,3726153.504463437,LA-0999,optimal,optimal,optimal,False,8912699.159974065
1.0,14369789.721994098,137718981.53171173,242188930.0952319,1430074789.6480916,99885224.12562145,30100217.98987829,13034701.135006845,e9e82ed0fb72d259534a32f105ed1fd05108365e4218b945faf0218d1f5e3640,182929.56243988953,4274465.084514991,5478165.436311088,10225206.695464414,2004617.511221293,1211319.4777834755,49986.697232209066,1204628469.2130654,P4,613580.7429221157,46684360.5139264,77094075.90440126,2021195015.699473,85163136.6484439,4382382.435966397,335811.7190791916,94600432298b1fb4f7068a27f3ca66d9e43a351275a34530bca30e4e2b74955b,0.4194411999778822,999,2000,20260908,0.2734023068393265,0.9677420212133693,0.9706326549328637,0.9744949035404797,0.7318793484783738,0.823701326032091,0.08620541700785511,0.0,1998692017.074527,74000502.11539704,0.0,551855.0808731132,11454571.023755131,608714.8631171329,124352.4677508971,47706138.93592208,82954171.03494956,10553919.669929741,4258341.435843508,4937898.5530868005,127531213.96610379,227676871.28167254,1410936883.792653,88967907.4544261,19974888.505855035,3574062.1164148846,LA-0999,optimal,optimal,optimal,False,8912699.159974065
1.0,14411265.536061196,140242511.1549807,245419840.24967062,1438847419.578339,97302589.32837918,29553152.58161508,13260904.093696157,8624cf83a2dbfa82c3b24b91545ecc41e24191553dacc781be9182999e4649ea,172942.29141189184,4319736.249056069,5546439.175327557,10225206.695464414,1994866.2462591508,1172042.2649591062,49227.64676474972,1204628469.2130654,P4,592733.5738455332,47583273.86362231,78028120.20315063,2049287583.2467754,81755462.46493196,4109267.0155406566,348685.7919904693,ced63b7b4a870974c617b0f7a668d74a742cd135803fe86210fcba2e0af61728,0.335544099973049,999,2000,20260909,0.27277241157908705,0.9668425341938068,0.9703883476642151,0.974142026096455,0.7309774897132112,0.8250911304990977,0.08512426890794955,0.0,2025600974.788133,70606143.12489015,0.0,546526.4430017103,11299632.82967544,584862.7262216497,121673.7746334876,49375714.07703364,81989781.43727285,10564456.613820145,3925615.563230342,4919536.429491413,130056142.97739461,230795291.97044212,1419709513.7229006,86395023.92214596,19512234.821230568,3801694.859971229,LA-0999,optimal,optimal,optimal,False,8912699.159974065
1.0,14400613.519483471,141435757.38496104,251149051.37629023,1400832327.2404046,102915440.9013136,29538115.994098775,13146925.636363838,405d4032e38b887a3700d8d12b7a292997c60f4705b25f9a8a4482dae1597c2f,183416.40647424184,4357624.082587316,5810646.586848815,10225206.695464414,2023591.8835746439,1212924.4385987637,50271.971431471364,1204628469.2130654,P4,617866.4309801601,47976866.07241584,80283911.60769105,2063063965.379751,89739858.7845825,4352863.353946876,343404.17521263985,926b320b2c2ddb40b8d806248476bba94bfb78e1b9a6eb9e9ee8e625c27e8b88,0.300914500025101,999,2000,20260910,0.2723401518537716,0.9666837059477655,0.9707120275797685,0.9741665761818579,0.7290980322015344,0.821273699826885,0.0846039316486431,0.0,2040935392.103103,78495308.3129237,0.0,555814.0440637419,11370702.077329053,629704.772190907,124605.15036685101,48813682.48196308,80520173.96377474,10614845.699467884,4134165.9150268678,5072880.06039569,131198617.9728346,236504974.7834608,1381694421.3849661,91979149.85776487,19606597.665998906,3691678.499509617,LA-0999,optimal,optimal,optimal,False,8912699.159974065
1.0,14169419.203398185,134267625.42397514,241621389.4351049,1405808057.225706,97872391.45404924,28977278.637966424,13149624.002423102,7df35455caedd7bd86d55c8694869f575de4184552d5fbe4b444a22800576950,183044.9636196295,4281912.916403409,5605579.190823352,10225206.695464414,1955419.2712678404,1155252.9571677868,50069.009138365975,1204628469.2130654,P4,594147.0210490759,45510709.45899254,77136886.52801485,2024423049.2422483,83308154.63373812,3975624.7922544247,343415.3034766682,61ac363fb216c7519a67d36f8f2584039321b757e8572a5a4cb6ac6bb1240039,0.29723970004124567,999,2000,20260911,0.2760623890538868,0.96745728505333,0.9701988765221753,0.9744310195567625,0.7303077184867094,0.8241908340030155,0.0860797909871821,0.0,2002104462.6746185,72409489.00801076,0.0,543912.4420111208,11158622.648789255,595840.1016021235,119222.29219400995,46980999.81463701,82623276.58610095,10302825.524125233,3841842.7618355677,4793693.69899266,124083015.72826019,227131046.20724967,1386670151.3702676,87004273.02280733,18937232.137084544,3644955.122124751,LA-0999,optimal,optimal,optimal,False,8912699.159974065
1.0,14180626.015435282,126396724.66705336,222246110.42947966,1410713063.4838648,89870292.17333254,27956233.95903583,13146638.149788711,065841acfae5beb560486426c590ba88224e29d4dcab8442b6ac9624edce7f6c,180813.7713015854,4106667.405754699,5089977.428477311,10225206.695464414,1869072.2195335198,1162279.5638829633,49422.06054361225,1204628469.2130654,P4,577110.3037627038,42606712.258309126,70248129.50630906,2033724143.0158875,74150537.4740383,3737248.0541267903,352097.34727696475,f64db80dd6a53a2d94141678cc82bc87407c1094c14ecc0b0a2c20ae2830de24,0.3400905000162311,999,2000,20260912,0.27759372685236444,0.9684868749083334,0.9709920696259092,0.9746097015882459,0.741112247501634,0.8243421457700111,0.0857198573211605,0.0,2010382203.4425142,63768224.32984003,0.0,527308.7708771051,11422644.447305309,532935.4921705419,117899.13326111683,46850143.68298923,80894866.9661637,9849377.652027741,3538039.277537192,4800880.1594209215,116287367.72789049,208203870.4711642,1391575157.6284263,79088520.79382496,17872999.506615907,3695445.4784644227,LA-0999,optimal,optimal,optimal,False,8912699.159974065
1.0,14235703.901089523,122925777.1788548,222863012.77325824,1400787954.6925964,88572830.20636824,29499453.911175907,13103864.522899084,57072c50c05908410134804a686051cb8a572b96cb3c494d76a21e8781760fce,190349.93309505587,4084129.183994309,5025024.713189776,10225206.695464414,1875250.15309153,1173529.648736991,49435.84280496575,1204628469.2130654,P4,608991.2297008919,41177794.8073782,70312362.39116597,2034736892.709014,71268255.7103575,4040092.2719439026,350960.82596371614,30f73e11478b51218ca11ba6bd40242a9248f7549804fd0c84c9cea5be4c2dee,0.33871659997384995,999,2000,20260913,0.2832384615202013,0.9679394720724116,0.9708104116829364,0.9746082011648753,0.7385550344759657,0.8251018252361366,0.085680847575629,0.0,2011732429.684096,60828991.73834486,0.0,525272.7937218522,11133503.761700407,526353.4773057135,120744.12845920627,45311314.12546895,81907470.60374452,9912910.494706923,3909075.52768381,4827957.844029253,112813918.36374211,208942038.13614437,1381650048.837158,77784880.89330265,19507081.26589396,3647105.323964834,LA-0999,optimal,optimal,optimal,False,8912699.159974065
1.0,14467341.637167163,129390826.8140315,240361040.73028877,1445791389.5197148,95616770.56779176,30271364.24373092,13517235.702191524,9b51230bcdbc21abd045611ab52c5451f885a896409c57c698d46dd554b6df51,262979.5615472909,6199319.204459591,8074946.038341889,10132477.066381138,2712967.9084760696,1774929.638370671,71791.63048622612,1227771228.688384,P4,605808.2882566259,43399917.06133766,75923579.34947598,2122916960.2961152,80314519.06881267,4145084.630978793,352409.948398553,b3170fc801ded45ac7c2e114b7274b2332e3473afa8e92f53d2defa383534b96,0.29972529999213293,927,2000,20260904,0.2757471203006762,0.9675055961231324,0.9705965420579626,0.9746499818916248,0.7397266770996634,0.8262520749430198,0.057260001422364204,0.0,2100199651.0886724,69619874.04953232,0.0,538242.2987532084,11454469.186062234,566982.7553382523,124651.73813599834,45939379.96364848,83869385.12281607,10127662.2639421,3925875.0842076056,4779436.998257662,118656593.47947359,223496141.43042845,1426653483.6642764,83898373.87025835,19603316.09621229,3738189.2923588823,LA-0927,optimal,optimal,optimal,False,9005428.78905734
1.0,14683853.950654691,146435086.12847,1033120060.2407385,1430866043.4176672,109848746.39750011,30264552.233403727,13461372.707393369,a6474b74c99eb28c187a04818359ba27b10c39b75324db5fe445a7bf37ca1e61,275785.8278352373,6461462.362244192,10132477.066381138,10132477.066381138,2809537.2099451288,1797526.4266284155,73563.78566763244,1227771228.688384,P4,621861.3902119949,49512025.47411703,1457851912.9097352,2109312763.8716075,100638106.52256516,4493215.367245995,352020.1523759157,de5cfca81a24509246b62c4b2475f745f9d69c4fdfe78131d39cbf88117af0e6,0.29954340000404045,927,2000,20260905,0.08125911023699463,0.9677414045744586,0.9707749128074352,0.9743294921157046,0.732123059521582,0.8209480456844325,0.0576080299503231,1440621529.1745346,2086777938.5547616,89597899.97393847,0.0,7978101.220687432,11350510.192601183,675338.0713822705,127023.75884799974,48175839.95775432,82963787.65976973,10364868.477244435,4288436.392328794,4963413.144145802,135383367.03805748,1013982154.3853,1411728137.5622287,98033780.39849764,19522972.536723133,3738023.843923535,LA-0927,optimal,optimal,optimal,False,9005428.78905734
1.0,14501952.803207865,136094576.92459744,243763941.5403078,1452009668.36578,97693264.84773287,29956024.291236587,13466003.204565195,b5f7189c0262cca841623badc65836d94fd21dd54153e5f6655d9554040f19f9,276545.04600643483,6281416.993207387,8021796.986750084,10132477.066381138,2716948.559022246,1743529.2978380336,73357.36778737024,1227771228.688384,P4,600043.7504419178,45756765.510613464,77065701.72718908,2136728242.5330195,82309713.53754805,4153033.842689717,351479.4313999411,b278f135a2ee73a9187170e8391cea4e4cb7b813be872a78abf8cb8a6521e2fe,0.3359993000049144,927,2000,20260906,0.2781484497656274,0.9679231024109285,0.9705803534494465,0.9747180260200735,0.7377882604383984,0.8253682464166832,0.05691095051886874,0.0,2113284843.404793,71190735.48440057,0.0,540621.2908613281,11368567.150270928,574223.0775827863,124912.58576050587,48764443.551784225,82758056.34904236,10544754.975564675,3955840.3456786685,4797324.7957061855,125116004.54420014,226775715.3682324,1432871762.5103416,85970887.49965328,19365954.63338718,3709240.7449991414,LA-0927,optimal,optimal,optimal,False,9005428.78905734
1.0,14458183.583862655,142108488.2175616,250204543.01340535,1428470867.7178771,105673260.6277803,31114600.927830182,13403256.477556992,549c3c07a487721f05de7ce7e190071f9864eca93c04ce4f1c6c1ee379f18a02,272471.1781055904,6308378.090571459,8468115.119524816,10132477.066381138,2767011.4906053804,1790860.2606838362,72385.2974745259,1227771228.688384,P4,592781.0155574095,47998471.75144069,78999092.29249966,2061496702.6975873,93869580.49382022,4361144.512691972,350050.1925120429,b2cdc14ad0a5749b73b58374381dea12eaac54ef6a2676b037c69c0dc94691cc,0.3389568999991752,927,2000,20260907,0.26947046177897094,0.9673169541277786,0.9703895189140099,0.9742660985677861,0.7312082471724,0.8253270363358979,0.05886558160795785,0.0,2038479774.4416335,82674182.24446096,0.0,556300.1506369758,11308129.239959078,638794.8177964415,124917.4880172147,48626492.891532935,83835123.95713373,10556603.431562817,4149869.623055906,4790798.3863143595,131183984.70162863,232775175.2777417,1409332961.8624387,93900820.34811759,20621374.60867833,3726153.504463437,LA-0927,optimal,optimal,optimal,False,9005428.78905734
1.0,14678972.54824796,138405081.16835853,244887396.06388593,1453217549.1234102,101706513.46940914,30641191.09429783,13382421.850541536,1b0182e7b2fc5a68e79dbd446e3492ef762552f7513ea38e819c39b57d52f80a,268058.26249154477,6263644.149984634,8027502.438165632,10132477.066381138,2726467.188749332,1775023.0755813527,73248.67030259194,1227771228.688384,P4,613580.7429221157,46684360.5139264,77094075.90440126,2082928795.7766142,87848556.08179955,4382382.435966397,335811.7190791916,f45089e0e6389b6ce40e26e22a72a546de65e2bdbfbbe7cadcc7ee2b820f2aa4,0.2849980999599211,927,2000,20260908,0.2734023068393265,0.9677420212133693,0.9706326549328637,0.9744949035404797,0.730463245191677,0.823701326032091,0.05829519885278134,0.0,2060425797.1516683,76685921.54875268,0.0,551855.0808731132,11454571.023755131,608714.8631171329,124352.4677508971,47706138.93592208,82954171.03494956,10553919.669929741,4258341.435843508,4937898.5530868005,127531213.96610379,227676871.28167254,1434079643.2679718,89974617.49160247,19974888.505855035,3574062.1164148846,LA-0927,optimal,optimal,optimal,False,9005428.78905734
1.0,14659904.639792498,140927959.56783634,248209866.83053985,1461990179.0536578,99091903.40030564,30209203.52801691,13445663.85493647,1e6dd67540964a6c3621966289933d3ce2ca4ba04bad3a5910ec7150eb0af0dd,253423.28232163968,6329982.851865243,8127548.267885309,10132477.066381138,2719454.79113896,1717467.690411333,72136.385624617,1227771228.688384,P4,592733.5738455332,47583273.86362231,78028120.20315063,2111021363.3239167,84348281.22817189,4109267.0155406566,348685.7919904693,a162a93be177ec05c288fbeef24dd67215f0a5914998ef6282949e681d5c1092,0.2919269999838434,927,2000,20260909,0.27277241157908705,0.9668425341938068,0.9703883476642151,0.974142026096455,0.7295938513029018,0.8250911304990977,0.057564087680642806,0.0,2087334754.8652742,73198961.8881301,0.0,546526.4430017103,11299632.82967544,584862.7262216497,121673.7746334876,49375714.07703364,81989781.43727285,10564456.613820145,3925615.563230342,4919536.429491413,130056142.97739461,230795291.97044212,1442852273.1982193,87367019.82010935,19512234.821230568,3801694.859971229,LA-0927,optimal,optimal,optimal,False,9005428.78905734
1.0,14663662.884648096,142144832.86573717,253994689.71973947,1423975086.7157233,104809580.80077897,30201765.11476159,13492137.168161117,81215523675ff33a92466abfafe37dd94ce6149fc5b85fddf33a83cc768a93e9,268771.66585955286,6385502.291645744,8514708.105394073,10132477.066381138,2737292.458616772,1777374.9262159625,73666.70063715334,1227771228.688384,P4,617866.4309801601,47976866.07241584,80283911.60769105,2124797745.4568923,92641346.44820812,4352863.353946876,343404.17521263985,f4d4a4b8b8cf6dc4d259ec41e9e60790a3af4e45db096c43d1a74c12d99d0957,0.3210075999959372,927,2000,20260910,0.2723401518537716,0.9666837059477655,0.9707120275797685,0.9741665761818579,0.7275422204260544,0.821273699826885,0.057212216939167115,0.0,2102669172.1802442,81396795.97654934,0.0,555814.0440637419,11370702.077329053,629704.772190907,124605.15036685101,48813682.48196308,80520173.96377474,10614845.699467884,4134165.9150268678,5072880.06039569,131198617.9728346,236504974.7834608,1404837180.8602848,93066859.55310486,19606597.665998906,3691678.499509617,LA-0927,optimal,optimal,optimal,False,9005428.78905734
1.0,14442081.08009397,134949952.50798565,244361691.02539203,1428950816.7010248,99679931.5409186,29643953.140629094,13499138.7006756,ada1138b2f5f401dca250d08683abee796875b430bc444ad536c1460573f8265,268227.3671420888,6274557.929303349,8214209.874604754,10132477.066381138,2651948.3121399106,1692865.255381425,73369.28714687066,1227771228.688384,P4,594147.0210490759,45510709.45899254,77136886.52801485,2086156829.3193896,86024440.95713232,3975624.7922544247,343415.3034766682,215f2c3c56a354cb62704a58ced61d9931470bdf40f66668d1fd7f7ce0a85091,0.32899900001939386,927,2000,20260911,0.2760623890538868,0.96745728505333,0.9701988765221753,0.9744310195567625,0.7288322938504352,0.8241908340030155,0.058210246026028534,0.0,2063838242.7517598,75125775.33140497,0.0,543912.4420111208,11158622.648789255,595840.1016021235,119222.29219400995,46980999.81463701,82623276.58610095,10302825.524125233,3841842.7618355677,4793693.69899266,124083015.72826019,227131046.20724967,1409812910.8455863,88022554.43972136,18937232.137084544,3644955.122124751,LA-0927,optimal,optimal,optimal,False,9005428.78905734
1.0,14494992.722194042,127046334.87787703,224722353.34033588,1433855822.9591837,91518754.15133338,28748349.91495435,13489962.882233476,66b27191dbdc4b02cf80e1c877dc5ee800f9050b3cf8045cfa900638e720fc1d,264957.8598624444,6017759.594100569,7458665.988156796,10132477.066381138,2556951.088126628,1703161.7868012746,72421.27243608265,1227771228.688384,P4,577110.3037627038,42606712.258309126,70248129.50630906,2095457923.0930288,76465554.22693111,3737248.0541267903,352097.34727696475,3e01d3bcbcc2c7f123133d4e4f82ce81c9c72aecef5df8aa4fdaf12ac3e27dac,0.2850060999626294,927,2000,20260912,0.27759372685236444,0.9684868749083334,0.9709920696259092,0.9746097015882459,0.7398913491401058,0.8243421457700111,0.057966845954863344,0.0,2072115983.5196555,66083241.08273282,0.0,527308.7708771051,11422644.447305309,532935.4921705419,117899.13326111683,46850143.68298923,80894866.9661637,9849377.652027741,3538039.277537192,4800880.1594209215,116287367.72789049,208203870.4711642,1414717917.1037452,79956374.2741494,17872999.506615907,3695445.4784644227,LA-0927,optimal,optimal,optimal,False,9005428.78905734
1.0,14542432.143906467,123576551.67086112,225286409.8744708,1423930714.167915,90196729.77648021,30063621.933316164,13449779.71285611,dfd496947ae54b63f3f445586a4748c8226c68d0b0ffd15460a7299c01075695,278931.80112760176,5984732.911676155,7363486.6646409165,10132477.066381138,2573280.753008743,1719647.24797349,72441.46845569997,1227771228.688384,P4,608991.2297008919,41177794.8073782,70312362.39116597,2096470672.7861552,73490671.79313459,4040092.2719439026,350960.82596371614,0cfc1598eb32cc72f76cb5c700c32770aeecbb1e6a6ea41a08c77860b989bfd7,0.27834150003036484,927,2000,20260913,0.2832384615202013,0.9679394720724116,0.9708104116829364,0.9746082011648753,0.7373748085446143,0.8251018252361366,0.0579404661639884,0.0,2073466209.7612374,63051407.82112194,0.0,525272.7937218522,11133503.761700407,526353.4773057135,120744.12845920627,45311314.12546895,81907470.60374452,9912910.494706923,3909075.52768381,4827957.844029253,112813918.36374211,208942038.13614437,1404792808.3124766,78618020.23441413,19507081.26589396,3647105.323964834,LA-0927,optimal,optimal,optimal,False,9005428.78905734
