panel_index,simulation_id,E3A_H000_MF080_policy_label,E3A_H000_MF080_T_COST,E3A_H000_MF080_C_Q,E3A_H000_MF080_C_F,E3A_H000_MF080_C_R,E3A_H000_MF080_first_stage_cost,E3A_H000_MF080_worst_exercise_cost,E3A_H000_MF080_worst_shortage_penalty,E3A_H000_MF080_budget_usage,E3A_H000_MF080_worst_scenario,E3A_H000_MF080_Q_Vaccine,E3A_H000_MF080_F_Vaccine,E3A_H000_MF080_R_Vaccine,E3A_H000_MF080_paid_R_Vaccine,E3A_H000_MF080_R_level_numeric_Vaccine,E3A_H000_MF080_worst_shortage_Vaccine,E3A_H000_MF080_shortage_loss_Vaccine,E3A_H000_MF080_F_total,E3A_H000_MF080_paid_R_any,E3A_H000_MF080_R1_item_count,E3A_H000_MF080_R2_item_count,E3A_H000_MF100_policy_label,E3A_H000_MF100_T_COST,E3A_H000_MF100_C_Q,E3A_H000_MF100_C_F,E3A_H000_MF100_C_R,E3A_H000_MF100_first_stage_cost,E3A_H000_MF100_worst_exercise_cost,E3A_H000_MF100_worst_shortage_penalty,E3A_H000_MF100_budget_usage,E3A_H000_MF100_worst_scenario,E3A_H000_MF100_Q_Vaccine,E3A_H000_MF100_F_Vaccine,E3A_H000_MF100_R_Vaccine,E3A_H000_MF100_paid_R_Vaccine,E3A_H000_MF100_R_level_numeric_Vaccine,E3A_H000_MF100_worst_shortage_Vaccine,E3A_H000_MF100_shortage_loss_Vaccine,E3A_H000_MF100_F_total,E3A_H000_MF100_paid_R_any,E3A_H000_MF100_R1_item_count,E3A_H000_MF100_R2_item_count,E3A_H000_MF120_policy_label,E3A_H000_MF120_T_COST,E3A_H000_MF120_C_Q,E3A_H000_MF120_C_F,E3A_H000_MF120_C_R,E3A_H000_MF120_first_stage_cost,E3A_H000_MF120_worst_exercise_cost,E3A_H000_MF120_worst_shortage_penalty,E3A_H000_MF120_budget_usage,E3A_H000_MF120_worst_scenario,E3A_H000_MF120_Q_Vaccine,E3A_H000_MF120_F_Vaccine,E3A_H000_MF120_R_Vaccine,E3A_H000_MF120_paid_R_Vaccine,E3A_H000_MF120_R_level_numeric_Vaccine,E3A_H000_MF120_worst_shortage_Vaccine,E3A_H000_MF120_shortage_loss_Vaccine,E3A_H000_MF120_F_total,E3A_H000_MF120_paid_R_any,E3A_H000_MF120_R1_item_count,E3A_H000_MF120_R2_item_count,E3A_H050_MF080_policy_label,E3A_H050_MF080_T_COST,E3A_H050_MF080_C_Q,E3A_H050_MF080_C_F,E3A_H050_MF080_C_R,E3A_H050_MF080_first_stage_cost,E3A_H050_MF080_worst_exercise_cost,E3A_H050_MF080_worst_shortage_penalty,E3A_H050_MF080_budget_usage,E3A_H050_MF080_worst_scenario,E3A_H050_MF080_Q_Vaccine,E3A_H050_MF080_F_Vaccine,E3A_H050_MF080_R_Vaccine,E3A_H050_MF080_paid_R_Vaccine,E3A_H050_MF080_R_level_numeric_Vaccine,E3A_H050_MF080_worst_shortage_Vaccine,E3A_H050_MF080_shortage_loss_Vaccine,E3A_H050_MF080_F_total,E3A_H050_MF080_paid_R_any,E3A_H050_MF080_R1_item_count,E3A_H050_MF080_R2_item_count,E3A_H050_MF100_policy_label,E3A_H050_MF100_T_COST,E3A_H050_MF100_C_Q,E3A_H050_MF100_C_F,E3A_H050_MF100_C_R,E3A_H050_MF100_first_stage_cost,E3A_H050_MF100_worst_exercise_cost,E3A_H050_MF100_worst_shortage_penalty,E3A_H050_MF100_budget_usage,E3A_H050_MF100_worst_scenario,E3A_H050_MF100_Q_Vaccine,E3A_H050_MF100_F_Vaccine,E3A_H050_MF100_R_Vaccine,E3A_H050_MF100_paid_R_Vaccine,E3A_H050_MF100_R_level_numeric_Vaccine,E3A_H050_MF100_worst_shortage_Vaccine,E3A_H050_MF100_shortage_loss_Vaccine,E3A_H050_MF100_F_total,E3A_H050_MF100_paid_R_any,E3A_H050_MF100_R1_item_count,E3A_H050_MF100_R2_item_count,E3A_H050_MF120_policy_label,E3A_H050_MF120_T_COST,E3A_H050_MF120_C_Q,E3A_H050_MF120_C_F,E3A_H050_MF120_C_R,E3A_H050_MF120_first_stage_cost,E3A_H050_MF120_worst_exercise_cost,E3A_H050_MF120_worst_shortage_penalty,E3A_H050_MF120_budget_usage,E3A_H050_MF120_worst_scenario,E3A_H050_MF120_Q_Vaccine,E3A_H050_MF120_F_Vaccine,E3A_H050_MF120_R_Vaccine,E3A_H050_MF120_paid_R_Vaccine,E3A_H050_MF120_R_level_numeric_Vaccine,E3A_H050_MF120_worst_shortage_Vaccine,E3A_H050_MF120_shortage_loss_Vaccine,E3A_H050_MF120_F_total,E3A_H050_MF120_paid_R_any,E3A_H050_MF120_R1_item_count,E3A_H050_MF120_R2_item_count,E3A_H100_MF080_policy_label,E3A_H100_MF080_T_COST,E3A_H100_MF080_C_Q,E3A_H100_MF080_C_F,E3A_H100_MF080_C_R,E3A_H100_MF080_first_stage_cost,E3A_H100_MF080_worst_exercise_cost,E3A_H100_MF080_worst_shortage_penalty,E3A_H100_MF080_budget_usage,E3A_H100_MF080_worst_scenario,E3A_H100_MF080_Q_Vaccine,E3A_H100_MF080_F_Vaccine,E3A_H100_MF080_R_Vaccine,E3A_H100_MF080_paid_R_Vaccine,E3A_H100_MF080_R_level_numeric_Vaccine,E3A_H100_MF080_worst_shortage_Vaccine,E3A_H100_MF080_shortage_loss_Vaccine,E3A_H100_MF080_F_total,E3A_H100_MF080_paid_R_any,E3A_H100_MF080_R1_item_count,E3A_H100_MF080_R2_item_count,E3A_H100_MF100_policy_label,E3A_H100_MF100_T_COST,E3A_H100_MF100_C_Q,E3A_H100_MF100_C_F,E3A_H100_MF100_C_R,E3A_H100_MF100_first_stage_cost,E3A_H100_MF100_worst_exercise_cost,E3A_H100_MF100_worst_shortage_penalty,E3A_H100_MF100_budget_usage,E3A_H100_MF100_worst_scenario,E3A_H100_MF100_Q_Vaccine,E3A_H100_MF100_F_Vaccine,E3A_H100_MF100_R_Vaccine,E3A_H100_MF100_paid_R_Vaccine,E3A_H100_MF100_R_level_numeric_Vaccine,E3A_H100_MF100_worst_shortage_Vaccine,E3A_H100_MF100_shortage_loss_Vaccine,E3A_H100_MF100_F_total,E3A_H100_MF100_paid_R_any,E3A_H100_MF100_R1_item_count,E3A_H100_MF100_R2_item_count,E3A_H100_MF120_policy_label,E3A_H100_MF120_T_COST,E3A_H100_MF120_C_Q,E3A_H100_MF120_C_F,E3A_H100_MF120_C_R,E3A_H100_MF120_first_stage_cost,E3A_H100_MF120_worst_exercise_cost,E3A_H100_MF120_worst_shortage_penalty,E3A_H100_MF120_budget_usage,E3A_H100_MF120_worst_scenario,E3A_H100_MF120_Q_Vaccine,E3A_H100_MF120_F_Vaccine,E3A_H100_MF120_R_Vaccine,E3A_H100_MF120_paid_R_Vaccine,E3A_H100_MF120_R_level_numeric_Vaccine,E3A_H100_MF120_worst_shortage_Vaccine,E3A_H100_MF120_shortage_loss_Vaccine,E3A_H100_MF120_F_total,E3A_H100_MF120_paid_R_any,E3A_H100_MF120_R1_item_count,E3A_H100_MF120_R2_item_count,row_sha256
160,LA-0289,P4,1191917898.720823,0.0,4825455.042554111,0.0,4825455.042554111,14312450.812884364,1172779992.8653846,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,233713684.1380637,False,0,0,P4,1208756076.1477458,0.0,4825455.042554112,0.0,4825455.042554112,14312450.812884366,1189618170.2923074,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,257439983.06413317,False,0,0,P4,1219981527.7656944,0.0,4825455.042554112,0.0,4825455.042554112,14312450.812884366,1200843621.910256,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,214533319.22011098,False,0,0,P4,1191917898.720823,0.0,4825455.042554111,0.0,4825455.042554111,14312450.812884364,1172779992.8653846,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,233713684.1380637,False,0,0,P4,1208756076.1477458,0.0,4825455.042554112,0.0,4825455.042554112,14312450.812884364,1189618170.2923074,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,169353688.37203044,False,0,0,P4,1219981527.7656944,0.0,4825455.042554112,0.0,4825455.042554112,14312450.812884366,1200843621.910256,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,126447024.52800824,False,0,0,P4,1191917898.720823,0.0,4825455.042554111,0.0,4825455.042554111,14312450.812884364,1172779992.8653846,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,233713684.1380637,False,0,0,P4,1208756076.1477458,0.0,4825455.042554112,0.0,4825455.042554112,14312450.812884364,1189618170.2923074,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,169353688.37203044,False,0,0,P4,1219981527.7656944,0.0,4825455.042554112,0.0,4825455.042554112,14312450.812884366,1200843621.910256,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,126447024.52800824,False,0,0,0d5033f5cd76ab3a56b50bdf203e6a44f92ace3a629e02bcc9f60556feb449ac
161,LA-0648,P4,1197401809.1715353,0.0,5757719.819175194,0.0,5757719.819175194,13380186.036263283,1178263903.3160968,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,383970858.61977124,False,0,0,P4,1212210143.8406675,0.0,4281608.541540775,1277835.8857591916,5559444.427299967,13578461.42813851,1193072237.985229,1.0,h09,0.0,1538376.1646812211,R1,True,1,8409409.276825758,468101357.985229,1538376.1646812211,True,1,0,P4,1222260678.8044245,0.0,4329791.82954392,1076846.7278863597,5406638.55743028,13731267.298008194,1203122772.948986,0.9999999999999998,h09,0.0,1296406.96247243,R1,True,1,8589966.458554648,478151892.94898593,1296406.96247243,True,1,0,P4,1197401809.1715353,0.0,5757719.819175195,0.0,5757719.819175195,13380186.036263283,1178263903.3160968,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,271543385.1585753,False,0,0,P4,1212210143.8406675,0.0,4281608.541540775,1277835.8857591916,5559444.427299967,13578461.42813851,1193072237.985229,1.0,h09,0.0,1538376.1646812211,R1,True,1,8409409.276825758,468101357.985229,1538376.1646812211,True,1,0,P4,1222260678.8044245,0.0,4329791.829543921,1076846.72788636,5406638.557430281,13731267.298008196,1203122772.948986,1.0,h09,0.0,1296406.9624724302,R1,True,1,8589966.458554648,478151892.94898593,1296406.9624724302,True,1,0,P4,1197401809.1715353,0.0,5757719.819175195,0.0,5757719.819175195,13380186.036263283,1178263903.3160968,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,271543385.1585753,False,0,0,P4,1212210143.8406675,0.0,4281608.541540775,1277835.8857591916,5559444.427299967,13578461.42813851,1193072237.985229,1.0,h09,0.0,1538376.1646812211,R1,True,1,8409409.276825758,468101357.985229,1538376.1646812211,True,1,0,P4,1222260678.8044245,0.0,4329791.82954392,1076846.7278863597,5406638.55743028,13731267.298008194,1203122772.948986,0.9999999999999998,h09,0.0,1296406.96247243,R1,True,1,8589966.458554648,478151892.94898593,1296406.96247243,True,1,0,898f8d15cebb263a5ef615eba380afea37d92706db612e64928e0055afc6055c
162,LA-0006,P4,1195417019.876929,0.0,5420305.639092141,0.0,5420305.639092141,13717600.216346338,1176279114.0214906,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,361469379.47424114,False,0,0,P4,1211555373.0726306,0.0,5420305.63909214,0.0,5420305.63909214,13717600.216346338,1192417467.2171922,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,185939850.42972478,False,0,0,P4,1222314275.2030983,0.0,5420305.639092141,0.0,5420305.639092141,13717600.216346338,1203176369.3476598,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,240979586.31616077,False,0,0,P4,1195417019.876929,0.0,5420305.639092141,0.0,5420305.639092141,13717600.216346338,1176279114.0214906,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,361469379.47424114,False,0,0,P4,1211555373.0726306,0.0,5420305.639092141,0.0,5420305.639092141,13717600.216346338,1192417467.2171922,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,289175503.5793929,False,0,0,P4,1222314275.2030983,0.0,5420305.639092141,0.0,5420305.639092141,13717600.216346338,1203176369.3476598,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,240979586.31616077,False,0,0,P4,1195417019.876929,0.0,5420305.639092141,0.0,5420305.639092141,13717600.216346338,1176279114.0214906,1.0,h09,0.0,1621503.852924515,R0,False,0,8591774.827922724,478252554.0214905,19086476.25840286,False,0,0,P4,1211555373.0726306,0.0,5420305.63909214,0.0,5420305.63909214,13717600.216346338,1192417467.2171922,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,185939850.42972478,False,0,0,P4,1222314275.2030983,0.0,5420305.639092141,0.0,5420305.639092141,13717600.216346338,1203176369.3476598,1.0,h09,0.0,1602272.9543127154,R0,False,0,8603226.3974368,478889994.186922,2045960.4598474354,False,0,0,44ba7d5118c50c935de9014e11d63257177bb54d7b3553c1b85f33794398af13
163,LA-0785,P4,1211127135.931573,0.0,8091025.36838159,0.0,8091025.36838159,11046880.487056889,1191989230.0761344,1.0,h09,0.0,3633868.105230306,R0,False,0,8389953.112894049,467018350.0761343,3633868.105230306,False,0,0,P4,1224123465.9163458,0.0,8091025.36838159,0.0,8091025.36838159,11046880.487056889,1204985560.0609074,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,240300885.02280045,False,0,0,P4,1232787685.9061942,0.0,8091025.36838159,0.0,8091025.36838159,11046880.487056887,1213649780.0507557,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,359716236.6793636,False,0,0,P4,1211127135.931573,0.0,8091025.36838159,0.0,8091025.36838159,11046880.487056889,1191989230.0761344,1.0,h09,0.0,3633868.105230306,R0,False,0,8389953.112894049,467018350.0761343,3633868.105230306,False,0,0,P4,1224123465.9163458,0.0,8091025.36838159,0.0,8091025.36838159,11046880.487056889,1204985560.0609074,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,240300885.02280045,False,0,0,P4,1232787685.9061942,0.0,8091025.36838159,0.0,8091025.36838159,11046880.487056887,1213649780.0507557,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,359716236.6793636,False,0,0,P4,1211127135.931573,0.0,8091025.36838159,0.0,8091025.36838159,11046880.487056889,1191989230.0761344,1.0,h09,0.0,3633868.105230306,R0,False,0,8389953.112894049,467018350.0761343,3633868.105230306,False,0,0,P4,1224123465.9163458,0.0,8091025.36838159,0.0,8091025.36838159,11046880.487056889,1204985560.0609074,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,240300885.02280045,False,0,0,P4,1232787685.9061942,0.0,8091025.36838159,0.0,8091025.36838159,11046880.487056887,1213649780.0507557,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,359716236.6793636,False,0,0,cef81207706fbca6485a66b265c644c59ca42f621c634f15757611db4ec6151e
164,LA-0747,P4,1189027245.429523,0.0,4334043.983033104,0.0,4334043.983033104,14803861.872405373,1169889339.5740845,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,212539159.02400187,False,0,0,P4,1206443553.5147057,0.0,4334043.983033105,0.0,4334043.983033105,14803861.872405373,1187305647.6592672,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,154733408.0765907,False,0,0,P4,1218054425.5714943,0.0,4334043.983033105,0.0,4334043.983033105,14803861.872405373,1198916519.7160559,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,192685836.49137077,False,0,0,P4,1189027245.429523,0.0,4334043.983033104,0.0,4334043.983033104,14803861.872405373,1169889339.5740845,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,212539159.02400187,False,0,0,P4,1206443553.5147057,0.0,4334043.983033105,0.0,4334043.983033105,14803861.872405373,1187305647.6592672,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,154733408.0765907,False,0,0,P4,1218054425.5714943,0.0,4334043.983033105,0.0,4334043.983033105,14803861.872405373,1198916519.7160559,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,192685836.49137077,False,0,0,P4,1189027245.429523,0.0,4334043.983033104,0.0,4334043.983033104,14803861.872405373,1169889339.5740845,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,212539159.02400187,False,0,0,P4,1206443553.5147057,0.0,4334043.983033105,0.0,4334043.983033105,14803861.872405373,1187305647.6592672,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,154733408.0765907,False,0,0,P4,1218054425.5714943,0.0,4334043.983033105,0.0,4334043.983033105,14803861.872405373,1198916519.7160559,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,192685836.49137077,False,0,0,721bc6646ab0a6d218ac05c6db35697c04fdc97589b411a8ae1365be3f21fa29
165,LA-0528,P4,1196217807.239244,0.0,5556439.490685687,0.0,5556439.490685687,13581466.36475279,1177079901.3838055,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,263658631.48846167,False,0,0,P4,1212196002.9624827,0.0,5556439.490685687,0.0,5556439.490685687,13581466.36475279,1193058097.1070442,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,296438299.75915956,False,0,0,P1,1220805271.6078808,19137905.85543848,0.0,0.0,19137905.85543848,0.0,1201667365.7524424,1.0,h09,705214.3676482696,0.0,NONE,False,0,9047873.055339936,503640805.75244224,0.0,False,0,0,P4,1196217807.239244,0.0,5556439.490685687,0.0,5556439.490685687,13581466.36475279,1177079901.3838055,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,263658631.48846167,False,0,0,P4,1212196002.9624827,0.0,5556439.490685687,0.0,5556439.490685687,13581466.364752792,1193058097.1070442,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,189549056.54867178,False,0,0,P1,1221788872.962194,19137905.85543844,0.0,0.0,19137905.85543844,0.0,1202650967.1067555,0.999999999999998,h09,680754.9348080802,0.0,NONE,False,0,9065543.387229726,504624407.1067555,0.0,False,0,0,P4,1196217807.239244,0.0,5556439.490685687,0.0,5556439.490685687,13581466.364752788,1177079901.3838055,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,370547874.69894946,False,0,0,P4,1212196002.9624827,0.0,5556439.490685687,0.0,5556439.490685687,13581466.364752792,1193058097.1070442,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,189549056.54867178,False,0,0,P2,1221852834.6142802,9324142.71524516,2849297.173698338,0.0,12173439.888943497,6964465.96649498,1202714928.7588418,1.0,h09,0.0,853123.8543458184,R0,False,0,9066692.453988964,504688368.7588417,853123.8543458184,False,0,0,b1b8655cd91878a3b86f4806b86e05deaf5a121fc8ad83f3e8f25fd57e1cba29
166,LA-0584,P4,1196793825.5205605,0.0,5654362.598509464,0.0,5654362.598509464,13483543.256929014,1177655919.665122,1.0,h09,0.0,2539506.053512802,R0,False,0,8132456.159548755,452685039.6651219,2539506.053512802,False,0,0,P4,1212656817.5875356,0.0,5654362.598509464,0.0,5654362.598509464,13483543.256929014,1193518911.7320971,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,192099592.1691094,False,0,0,P4,1223232145.6321857,0.0,5654362.598509464,0.0,5654362.598509464,13483543.256929014,1204094239.7767472,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,141822502.62481552,False,0,0,P4,1196793825.5205605,0.0,5654362.598509464,0.0,5654362.598509464,13483543.256929014,1177655919.665122,1.0,h09,0.0,2539506.053512802,R0,False,0,8132456.159548755,452685039.6651219,2539506.053512802,False,0,0,P4,1212656817.5875356,0.0,5654362.598509464,0.0,5654362.598509464,13483543.256929014,1193518911.7320971,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,192099592.1691094,False,0,0,P4,1223232145.6321857,0.0,5654362.598509464,0.0,5654362.598509464,13483543.256929014,1204094239.7767472,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,141822502.62481552,False,0,0,P4,1196793825.5205605,0.0,5654362.598509464,0.0,5654362.598509464,13483543.256929014,1177655919.665122,1.0,h09,0.0,2539506.053512802,R0,False,0,8132456.159548755,452685039.6651219,2539506.053512802,False,0,0,P4,1212656817.5875356,0.0,5654362.598509464,0.0,5654362.598509464,13483543.256929014,1193518911.7320971,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,192099592.1691094,False,0,0,P4,1223232145.632186,0.0,5654362.598509464,0.0,5654362.598509464,13483543.256929014,1204094239.7767475,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,251385447.72146928,False,0,0,cb001353b1d459e124bf756787b0095cb352c2b81325e4d2fa5875760f52461e
167,LA-0488,P4,1204941495.0119357,0.0,7039466.412043244,0.0,7039466.412043244,12098439.443395233,1185803589.1564972,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,469447984.15781343,False,0,0,P4,1219174953.180636,0.0,7039466.412043245,0.0,7039466.412043245,12098439.443395235,1200037047.3251975,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,375558387.3262508,False,0,0,P1,1227105099.5227616,19137905.85543848,0.0,0.0,19137905.85543848,0.0,1207967193.667323,1.0,h09,1375244.743851572,0.0,NONE,False,0,8676996.149527935,482996313.667323,0.0,False,0,0,P4,1204941495.0119357,0.0,7039466.412043244,0.0,7039466.412043244,12098439.443395233,1185803589.1564972,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,469447984.15781343,False,0,0,P4,1219174953.1806357,0.0,7039466.412043245,0.0,7039466.412043245,12098439.443395235,1200037047.3251972,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,223540580.92748827,False,0,0,P3a,1227659311.8422964,10522838.139117094,2467621.6599535397,663631.7830170111,13654091.582087645,5483814.273350833,1208521405.986858,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,109707180.07333635,True,1,0,P4,1204941495.0119355,0.0,7039466.412043244,0.0,7039466.412043244,12098439.443395235,1185803589.156497,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,317430177.75905097,False,0,0,P4,1219174953.1806357,0.0,7039466.412043245,0.0,7039466.412043245,12098439.443395235,1200037047.3251972,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,223540580.92748827,False,0,0,P3a,1227659311.8422964,10522838.139117094,2467621.6599535397,663631.7830170111,13654091.582087645,5483814.273350833,1208521405.986858,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,109707180.07333635,True,1,0,997e06e0c0f2c2acedfc1af4145549a0709744ff91600a959def69c88203337d
168,LA-0170,P4,1204278708.1682277,0.0,6926792.648612913,0.0,6926792.648612913,12211113.206825562,1185140802.3127892,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,461933995.45273906,False,0,0,P4,1218644723.7056696,0.0,6926792.648612913,0.0,6926792.648612913,12211113.206825562,1199506817.8502312,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,369547196.36219126,False,0,0,P1,1227888388.9115841,19137905.85543848,0.0,0.0,19137905.85543848,0.0,1208750483.0561457,1.0,h09,606793.2833668882,0.0,NONE,False,0,9175120.779249528,510723923.0561458,0.0,False,0,0,P4,1204278708.1682277,0.0,6926792.648612913,0.0,6926792.648612913,12211113.206825562,1185140802.3127892,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,461933995.45273906,False,0,0,P4,1218644723.7056696,0.0,6926792.648612915,0.0,6926792.648612915,12211113.206825564,1199506817.8502312,1.0,h09,0.0,2488787.2408065945,R0,False,0,8525006.06945658,474535937.85023105,2488787.2408065945,False,0,0,P2,1228035616.4249704,10693770.524104862,3056278.726564681,0.0,13750049.250669543,5387856.6047689365,1208897710.569532,1.0,h09,0.0,915097.3479462133,R0,False,0,9177765.711582568,510871150.56953204,915097.3479462133,False,0,0,P4,1204278708.1682277,0.0,6926792.648612913,0.0,6926792.648612913,12211113.206825562,1185140802.3127892,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,461933995.45273906,False,0,0,P4,1218644723.7056696,0.0,6926792.648612913,0.0,6926792.648612913,12211113.206825562,1199506817.8502312,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,369547196.36219126,False,0,0,P2,1228035616.4249704,10693770.524104862,3056278.726564681,0.0,13750049.250669543,5387856.6047689365,1208897710.569532,1.0,h09,0.0,915097.3479462133,R0,False,0,9177765.711582568,510871150.56953204,915097.3479462133,False,0,0,67b50de38efb00ae2c1168b4491c06e406fe578126c93bdf1680006a10cf2c5c
169,LA-0771,P4,1211843565.2680485,0.0,8212818.355582463,0.0,8212818.355582463,10925087.499856014,1192705659.41261,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,547696486.5812035,False,0,0,P4,1223760445.667781,0.0,3252369.753588496,4761513.811973121,8013883.565561617,11124022.289876861,1204622539.8123426,1.0,h09,0.0,1168572.058633406,R2,True,2,8616909.66894838,479651659.81234264,1168572.058633406,True,0,1,P4,1230597986.773442,0.0,3393069.102828837,4139582.986700929,7532652.089529766,11605253.76590871,1211460080.9180036,1.0,h09,0.0,414459.53404912463,R2,True,2,9223798.52180949,513433520.9180035,13337369.913276961,True,0,2,P4,1211843565.2680485,0.0,8212818.355582463,0.0,8212818.355582463,10925087.499856014,1192705659.41261,1.0,h09,0.0,2142071.3242452485,R0,False,0,8886876.6062915,494679099.4126101,35368951.321456164,False,0,0,P4,1223760445.667781,0.0,3252369.753588496,4761513.811973121,8013883.565561617,11124022.289876861,1204622539.8123426,1.0,h09,0.0,1168572.058633406,R2,True,2,8616909.66894838,479651659.81234264,1168572.058633406,True,0,1,P4,1230597986.773442,0.0,3393069.102828837,4139582.986700929,7532652.089529766,11605253.76590871,1211460080.9180036,1.0,h09,0.0,414459.53404912463,R2,True,2,9223798.52180949,513433520.9180035,13337369.913276961,True,0,2,P4,1211843565.2680485,0.0,8212818.355582463,0.0,8212818.355582463,10925087.499856014,1192705659.41261,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,547696486.5812035,False,0,0,P4,1223760445.667781,0.0,3252369.753588496,4761513.811973121,8013883.565561617,11124022.289876861,1204622539.8123426,1.0,h09,0.0,1168572.058633406,R2,True,2,8616909.66894838,479651659.81234264,1168572.058633406,True,0,1,P4,1230597986.773442,0.0,3393069.102828837,4139582.986700929,7532652.089529766,11605253.76590871,1211460080.9180036,1.0,h09,0.0,1015937.6206132141,R2,True,2,8739745.633048352,486489200.9180035,1015937.6206132141,True,0,1,a6af17b5003a21e5334bab93abdf678f02b0a1dbc55793973383d798cc985d63
