heldout_scenario,simulation_id,sample_index,loho_first_stage_sha256,full24_first_stage_sha256,loho_policy_sha256,full24_policy_sha256,loho_heldout_recourse_sha256,full24_heldout_recourse_sha256,heldout_emergency_expenditure,heldout_shortage_loss,heldout_total_cost,full24_policy_heldout_total_cost,heldout_policy_regret_vs_full24,heldout_exercise_Water,heldout_shortage_Water,heldout_exercise_Vaccine,heldout_shortage_Vaccine,heldout_exercise_Crackers,heldout_shortage_Crackers,heldout_raw_total_shortage,heldout_service_level_cross_unit_descriptive,row_sha256,status
h18,LA-0642,642,1fb169e852739a928968e3b96820468a1f2aa859d3dabc969ba602f36ba944de,46e78e6e42701e48c539ef42555acf45c46431d71b7a9d0bc73e7bd94f862859,f8865a610b658129099e27ca534731203a1d8f330a4927c5c35d907e8b661215,99cd56c56fdba833c6dd1558a25723eb71028448c6e9f459a688864e2573ae3f,f45698b8368cc03caa37776fcf32c515e01d847c08cc685b6a730627b0f0cbf5,a0f9685af6ade624fefca646ea3950b7841f686bb81e5f66bcd567e6cc37d11b,0.0,6796574.399999999,25934480.255438477,25934480.255438477,0.0,0.0,0.0,0.0,0.0,0.0,18130000.0,18130000.0,0.14574046299438936,ac0cd00c23bde3d65e752586c26a5b299a487113441f076194460f790a371c12,PASS
h18,LA-0765,765,f72a1aadbb5bbac2d677dd9159ba712b2444f586a6de21dc7f1ef888fb59eb31,db5220c6436b325b032342b57b366f0664d9fb27550f29bc808d7d4d309334cb,fb1b19d496931ae233090aeb2ef8aa8716b7761b63260c8b365e36b2ca79140a,9846171180d7fb2337bc339cd1e3d5fe62f34a6d62ed2a15b647a194fbaabd61,87b7e3615655b32ecf835cee49c2ccc3fe51937944ba51e92d406b7ebb5a48d4,e351931e94716321af773e88c84bbd06cfa83308cfe66048123a4993a1731d2a,2504850.221227754,12952399.999999985,15758625.157663906,15758625.157663906,0.0,0.0,3000000.0,0.0,93058.35010060335,18130000.0,0.0,3093058.3501006034,0.8542595370056106,18e45702111afeeb5e5bbb7edf6bc1ba8af3312d55420e6564715d8d2d34583a,PASS
h18,LA-0334,334,50451844dc7a95585156ade2aeeda829f8800b1a1d5b2b6123832591a584b702,93e44626d4e257a2561a87b512ca670b2f6d9f94aadeb1e21cf86f78d7cf52ae,8942ded1e57df0efe4004f053d40c63726af2c7d57169510e903b9780def83bf,8f1f50a2cc179079aae8afd5fc19dbc298a30b64b36e4ec6ac1c244a28a729fe,72da15619e18cf17ac3f50568fe0b69a768a017bc111df683d445cbb2cae47ab,8d888c4c0ac5deb34aeb51ad6d3e4f1ea805a2bc2012e2ce8e2cbfd91829e121,2194424.6242187093,13662194.4,16337620.936747782,16337620.936747782,0.0,350000.0,2650000.0,93058.35010060335,0.0,0.0,18130000.0,20780000.0,0.020876272533006612,8f115b8458a1160edc98e77be5733e43d6297835f0ac963ee5fb7303afe770a0,PASS
h18,LA-0396,396,bb73765e75a1b3827fd0222038ac39f5ee283825059d2782c5dcef14301d30fe,6aa61f97a73add7082ed9b3484989c97745891b0ec05b9daaa357aa67793bfcf,a8bea987a0da6455e57238ca017d5827a37578ff038aed196aba8a06f637da99,fdcb7e0a151b0e042ddb8b70b2148461491661ff5b5fb2ac41a279daed7535b7,1521df3827c1b9190912a226f6b7e900f1e4c2d4b5ee249ef940342b5954a796,3b3cf8cb86534caca4e592ac465067e77be4ebfeeed1a516f1757dfdfcdf763d,2627229.795583826,5179999.999999985,12442535.953648424,12442535.953648424,0.0,3000000.0,0.0,0.0,93058.35010060335,18130000.0,0.0,93058.35010060335,0.9956152243203835,b0acfbb9bb34ab54c8ef79582202f8f124b6286628020d0d27e1d5484a17be85,PASS
h18,LA-0358,358,59425d90aa9465f83024250bf84fc96c19339ec84e7bc8804d46bc135c2b9fb9,003111069f562e7bec42cdfdb4ecd4484b45bdd89db2758f9cf1d583de6dade7,17de16b0d6951c01a6ead0d5687d9076ca387d051ab479c45587a6f766e4ba63,6faca3c761acad43136dfdbadf66429a8719fbaff656ed04e4b987c3ad6c177d,e5e21afe0c6b8e91229ee6b85caa7b9ff4a082dbb467c6c9962ab1d009d0cc34,279ebd8850a9aa0530ce023cd2c79165e09937c965d53fdaf9ba5541752abb7e,1025493.870313732,12952399.999999985,16827324.758387886,16827324.758387886,0.0,0.0,3000000.0,0.0,93058.35010060335,18130000.0,0.0,3093058.3501006034,0.8542595370056106,d793aa9e6be39702b4fceaa42d1240902386111b2b5d48dffa07f166123b5e22,PASS
h18,LA-0467,467,b494d79d254f476dddc089fd3a97ca228ff6708469e7ecca77b844eb5f3fcf7b,a635e2756ae4b717e8015b783fa663fa4b3976bd9a969e2e286ab451e1a34e91,ff92fa4da627cb4b37efd8f25ae322e1351aeabfb327f2ea869a33f68c40af66,89c4834bc02a71a472899068ee9a2b672c63ad69c04a8d167bb105a28c328bba,a30f97ce2610c7c2a7dd544b278a602a63d0c36bcec003db877a9fa320b5a9db,05ea3139005802a9e4cf099b50c461a316a56f78b8266495fd870d72fc055759,1727369.4286048682,6796574.399999999,21483789.70915976,21483789.70915976,0.0,3000000.0,0.0,93058.35010060335,0.0,0.0,18130000.0,18130000.0,0.14574046299438936,d1edac69e154caf66d19f8d7951bd71a55bfae063cc3e4cd57a1c5c69c93287b,PASS
h18,LA-0021,21,7cc602c4c498a30f563f7663547d3a6177ebfcaaaf2181df379e2ffe466f1df2,374653a59e3c08adc8d3795cd0ff0312e192ba14a3b7af6f2b731e26a7e28b22,d9c3a060025385eb351b5e9c657f43ae69ae6434a40dcdf3975a4c44b86639d2,1043c26bc69168369bc901ea703ec25f7f026952832577aa46ccfa6b5ef68654,dc924a3ad26abebd9ce789b90ac94fc67dad00b9cba43a8c3d811307911372de,0188f36a108bb346ef44d308f43118c74d96b67b4feeac9c67d7327b0220a621,2364283.652423037,12952399.999999985,19632256.264593907,19632256.264593907,0.0,0.0,3000000.0,0.0,93058.35010060335,18130000.0,0.0,3093058.3501006034,0.8542595370056106,d2106901f924869d9cd0e94d1da8e2f9aecc19cde047a37654839cfd9a2ac96a,PASS
h18,LA-0148,148,f1364a0fc123ab6c27ed7711041b00aecfdf0d7e85561ad567ac801f19ce4176,6024117e31a15079dfc0da4753540f87fa9c5e5d594252437835ea999ba8b650,1b1b3722ae4751de993aa9353f0ca3779941448b0cc858f6def33acfc275c85a,259b6d6901da74ab80c15b5199bb5a1c25a6ab4cb43397349702a7cba5f85bd5,5feea2d03c22911c3dff7c4f4edc4c2f486e06284a85db8c1e9e1998e829cd14,ab833bad1d20f342a3e0277a170b3140bc3dd674f74e42ca640716b4c3f67cc7,2248105.082430206,12952399.999999985,21419143.39122106,21419143.39122106,0.0,0.0,3000000.0,0.0,93058.35010060335,18130000.0,0.0,3093058.3501006034,0.8542595370056106,1dcc2f4eb0a894e8285ac124d6a15d4c9771a27d13f4a27fb566f3ef211d17c7,PASS
h18,LA-0248,248,b8a57f152aeebe8405fccbaa06e8d6f0466208cfd4a0c5ea7bd08ce08b83d58b,cc6c03b75aebb3dbd819f61ada7ee6c45e5e5a3267965dc0da52a596e2099132,8b688f954121def249693295bd3430ebb08f6be9f5f37867645687cbde029673,c62849d21859bf8c6a8a5581a9853918d0565e2f76d73c64f450d470d3ca310b,422deb87ba00010f7a3da4c9d45cb87011c0f5e4cd07b2f2b31139085f64a0f8,e7a8c47ad5ee6f258fb319c2408476af0805e3622f8680cef2a193459c68cba6,0.0,6796574.399999999,25934480.255438477,25934480.255438477,0.0,0.0,0.0,0.0,0.0,0.0,18130000.0,18130000.0,0.14574046299438936,d7dbd74ee5e3e0c3b50b2d46636e76a02e8abcaef729a50d9c3feb2c06b29509,PASS
h18,LA-0349,349,0e630865198c38081b08e21ef0473b38438146b9e02801128d26ba29c14ffc66,25ea8ac9d7b45d7cbc4fce5a85c137f01f716389e9eedcb5d0e28f7cb11c86c9,c526cec696c0b2254a7cdc1651cc9e6265d6e89ae78e4571153958b71d41410d,8948a75374f6fd975d89262e878fe65efbd066724f34ae092ea3eff353ad6744,d3a3cc1add1ccd77ef7864b5c756d7e5456a1a2780df7044e5469a5759b4b8a1,bfeb98665444c52c53878bab4df2cd1201caffa268e769b94fe9e15914c0f411,0.0,6796574.399999999,25934480.255438477,25934480.255438477,0.0,0.0,0.0,0.0,0.0,0.0,18130000.0,18130000.0,0.14574046299438936,2dd8884fcee4dd259072cb269db20c1a5b86720242b8b3b95b16b8775b79bc6b,PASS
h18,LA-0460,460,0d2cc2e833c21d9bcd93104901a5e18a043fcb10fbf3f0e65827774a0ee004b5,ad89d939183b6d03309ddf45ccc19d342a18ae85066ddf07995ab6979c658dee,5f1275ad1fbcda5c7ed7beeff659c90ec703440282dab6263ffbd2f4880e8e1b,8bb6f96d74daab4f54f8294c104bfefa930f5199cf92dcb0d8a25a20e8a12823,eb92db467a07dd34363f6a1ff5bc5b5cf87d6406a3c9a425405a742b855a001d,5e133e7cf842e2d5f8b974b589a30620abcc6e3c73800085afa3faf576333057,0.0,6796574.399999999,25934480.255438477,25934480.255438477,0.0,0.0,0.0,0.0,0.0,0.0,18130000.0,18130000.0,0.14574046299438936,83c1e0c94dfeddbb617d8928aab16c1027863ee13aae866f807b861b428ccf79,PASS
h18,LA-0561,561,9c7714ba32776afa00283f9492f90c4a7bbe6200fec34b88c679372054f7bac9,50851a5b7deb677bad697520291e43f4448e6392a494582c655416ae593f3027,40a6905d787113641792b6f56d351461a78ded81c41ff79360f33ddc61c90a65,32b4fc6d127953ad6df2c6fbf74b8a3e367f01d72376d9d324e38bc78cfc03b9,8fb928149207cec230928911bb1a997be72a29820ca2fd747b49601f06c510e6,b452ec5f8b0f5dc95d8d9db05a0576671fb9a0bd76dba9a20970fce5957ddc41,1247964.5924934275,12952399.999999985,21472443.41421994,21472443.41421994,0.0,0.0,3000000.0,0.0,93058.35010060335,18130000.0,0.0,3093058.3501006034,0.8542595370056106,d61b3643c263266003ba4e2f9c47748d4007fd8793c2838080c4fa916f6c0043,PASS
h18,LA-0563,563,4806e2d68fa570184954ba730cf1c2b53a0b2e205ca4c779c57ca7fa42d63b79,20b3c190a0396ab13dbc5d012cc43e197347c389f6c1213c8cfb3df258f42715,7e1a24f6c9544a2097889e12406f0033112d01eeb0ae1c2f8d9308dec6b8fe23,2d6bf122be2e26b49e505da0fce8dcd394a81c47d8db2a54b1ef40c48efe56f0,aef68649aab228e64b517be760462d2accc21c5f5aba36e9b3f54c712a4fa24f,a739a602f98e27a04a8e35423a34daf91f24baa016752d1398fb2ade14ccc25f,954622.6396815598,12952399.999999985,14193991.111121485,14193991.111121485,0.0,0.0,3000000.0,0.0,93058.35010060335,18130000.0,0.0,3093058.3501006034,0.8542595370056106,20a9f7720ac5e618d569a3b63762eaa9d800b2d4c5ded8506179ca8535efe176,PASS
h18,LA-0925,925,ec9e789e0d227bc8cca69b4e022041c8d80f584bea871773d63a3fee9e970281,22afecd3e42f3d210e46bdda0658e8dbac134a9bea99b4d0daf350da8acd31a3,a14987f1c27cb35e0bce44dce59f1f75a88b66c9a4f053665b9952c448ec4efd,38b9a4ba709d709145e907b23b512ddbfe4e0ea5a876df6581a9a13d1f82a9dc,d2ee402aef616f361a6122f210e95fc8b8a9320fa02fa8b5cd0bb148f7aa7914,ec00a75d2b55b04c76c044c443a08fbb85b50b29b42519e1423f14253d455041,1123821.5343149758,14568974.4,24320715.375493836,24320715.375493836,0.0,0.0,3000000.0,93058.35010060335,0.0,0.0,18130000.0,21130000.0,0.004384775679616482,947d230aa1cc59661390ba42ff70bccc0969f5b4fef7dad572d13d9afa5a68f8,PASS
h18,LA-0803,803,0ef172ec9a4d6e56de15101a1c8b804e6a164b39a77e5de0e8962678c1276daf,a2ff426a0e96d455fddc226acded307d3fb65db13aa0686bda38ff48e74b164c,f913391d784ec261a4ab256db8c08b0bcd7afb194436c54533840587d7103b97,91adf603f842ace1563cd3a3dbe8f5ae6c5e579a6b0c8e29ad9526508a808338,ea122aeef96c0acc430333b5e8766f75cd74c9cc39ebb8c3edf3a4941b0dba15,d52f06ed0b3383979b33451f9528849875b8f88cc6a0b2af9847840305bf17ee,1143612.9851967923,12952399.999999985,19813330.29832589,19813330.29832589,0.0,0.0,3000000.0,0.0,93058.35010060335,18130000.0,0.0,3093058.3501006034,0.8542595370056106,7031621925c308aa4740fe6cf79c92fd7c1809d2c24a1d150fe91d221936bf43,PASS
h18,LA-0008,8,dba25a7b40fa18835c1ebff83cacec78a600dca16087a48d7068c19fb070001b,07f320947b5159798c4c3999e4a07ee1b90f485adad7089d15594e566d1843d5,a096a2c4c9528d6431a28066d605f596b82eb7b76de9aab0ab7303238adf1d3f,3af60c16b6ade13f8e34f9a443d1297e512b096132cdb17671a5e3173f26da4d,9b098a66e36cb83f4dbfe53724f29b8558e70759040db418d26daca9b9cf3bf2,78dc2b61d9d24d2a921a1ed99dfe94befe0322ca60bef54b17db887ce73e0954,0.0,6796574.399999999,25934480.25543843,25934480.25543843,0.0,0.0,0.0,0.0,0.0,0.0,18130000.0,18130000.0,0.14574046299438936,a9dc1b274ac3be223d78286155ccf03528fffac015cf888e16527afce481527d,PASS
h18,LA-0461,461,28cb328ea3132dea01dd5d9125c7a628e29ec5a6093845d722b17b34c873d0a3,d158492c09649e60b964ee3ff46817b7a6525135b096d68f2b4a718c88de0910,7bd90eb75e11a4a64569e081c7d1119e9407c90ab985ca600c83483ffbeaf9a3,2cc613eee5cab0f7342e9b44a6eaee4fdb38b3e58379fefe19a8916f7f90ce81,eb8e6d73976978d1fe6655badb3663760086d6cacb83fdbcc41f21232389af45,1c2df2301b8dd1d1a384332ea25c0bfbda80544e47de62a46561328c2fd33f6b,962997.9707144443,12952399.999999985,24983585.101866737,24983585.101866737,0.0,0.0,3000000.0,0.0,93058.35010060335,18130000.0,0.0,3093058.3501006034,0.8542595370056106,53e167629d4d46b0dbca1ac3cf6e6e87ff126f8437ad820bd251f510343ca319,PASS
h18,LA-0873,873,ac88a642ca106dab165fb0bcb7573c29799a7691b12512f1ba82173cc22de2e2,471b5f520abd70588f18886fde68bb55eb6ade1de1a282225059060e738aba76,678a3e072e37a4867a892117a8d9070fae3f2a5fb70847d8853ef9dcb8db495b,08cd71730a6ad04b854195e6537c17045d487649d18deddfac3ac3f7a1b71acd,3fec773ff19b035577baf0c282eb302f239c25ab1a2cb0e93cc2271b9554185f,9917723ee13f1046d4bc3b18bffd4da20eccf325a590472718aae3eec1bcccfc,4589929.119218836,5179999.999999985,17832636.21264669,17832636.21264669,0.0,3000000.0,0.0,0.0,93058.35010060335,18130000.0,0.0,93058.35010060335,0.9956152243203835,d540933c4b938e7ff978f9e4fc055dbf8f8e29c0dafb605cf21c088667c14ec2,PASS
h18,LA-0954,954,359d71b00d87a00da83620b618daff2f88dd0128c7c7f80739e644ebc002d45b,66cd531f708222daebdec2ed317800e23b79a11d55b2106c20c847e6833200a7,51008fbd1b560e642b7b3e335280fdaf5ebb4dd3e6fc191e7c3832d2d32fb89a,3b9c9f5bd1070cebbfa3e32a4d13b4a9c594ad45c8f2b1d71b4dde7a8824fbf8,844a16d8a622d494b7b246349a4ab7a95b91c1f01003636ed5c157563aa9bc4b,3df48bdc1313b982be415f36762aac126f13311e848224eb15a947e084509ca2,950172.2308042159,12952399.999999985,24305513.181542955,24305513.181542955,0.0,0.0,3000000.0,0.0,93058.35010060335,18130000.0,0.0,3093058.3501006034,0.8542595370056106,1e9c6f417bb040307f55d9287d6b831117f5ce1baa3b72a08c329816125be648,PASS
h18,LA-0631,631,79a821571d207e9a3e5649b942d270358c2019d2048a777257542942701ee6d4,19650ebcf87a692b029c220118599b6f73f2d2b8d39007af5ca23cb85f6ac78c,e74e3cd36779274f8864629e991c8605544f3b23c8f14aca2146f4e4cf619c4e,cd2cfd3b32b30e2122a35437373139acccc2562b831e175b9a4e42593c46716d,0a5e07fb24a2fb9d7e1068199c101a796065a60d8be131b7ddd9f9293b2b6db5,d87109b0ffdf6c762868ec208c85219a3b100e79592faa8f17c629ca8eb88242,2319050.3885761527,12952399.999999985,17183631.042471163,17183631.042471163,0.0,0.0,3000000.0,0.0,93058.35010060335,18130000.0,0.0,3093058.3501006034,0.8542595370056106,5707ec36a0362495ef9cdf5c9998732c84942bfa1a801bda7f37b3701df80c0b,PASS
h18,LA-0266,266,6de11f74832220e0ccb086334f6264116d1ea4537ad1abbd721ea7fca7890857,dbab22361b89fd690d685fa013fa6ea266c347545015eabbe2e0abdfdf25cdec,08e8761301aa92193795eea6383af06bfb8de210c5e5730961135d2203af5ccf,4ac8344542d1314dc644b7807f0f64844e51649e01e6428cec5d41b69da65a0d,bcea0cd33206963c1736ca336fb0f990363490fd271ae694c51a176842938a6e,9d92c7d3dc3292b74c7ea7e5e5594f574b67965af0e1470ce814e47b084070a5,2312158.9917527083,6796574.399999999,11416123.628665876,11416123.628665876,0.0,3000000.0,0.0,93058.35010060335,0.0,0.0,18130000.0,18130000.0,0.14574046299438936,410502df875d2ba39e310cd33e9c30dbfc360598063100033360937fc84f3c8e,PASS
h18,LA-0537,537,2ba27a424cca0cc7d4a01f683eab3d50a4ff440e8dcc556cbc199232e93f6dbc,bc3d0f288d63142cb9ee7736220166cb78a8443edcd08147fd6fa1082bf3e687,386c1aaeb6ab8b882dba5a0dd661e7ab34cde5d525fbee9e85b560bb6ffff24f,bda36cfe56a776701d083da7be653f29e7ab7a2dd9b9c9244adf0e2c2811e502,ad9dbaf48a06aac075badc3b341c9a1851318bebd21101d10831fb31e93e65ad,3135ff288ef1ce3c0f235f5275aa21b705ad320b44f51bef9e1eec3fe85fe885,0.0,6796574.399999999,25934480.255438477,25934480.255438477,0.0,0.0,0.0,0.0,0.0,0.0,18130000.0,18130000.0,0.14574046299438936,65722b3b7c45f3212983f911456336c99bf00ea73c1ea6a5283cf9b2f00f8b36,PASS
h18,LA-0751,751,d2c5e48c132352780c458d97d77607c98aa2603c5237f41d031278ee7e6bf9db,127f7b7ca57f673a8d4de57df32219d6dc34629b3c2603ddd80386724e5477a8,39df933798f8f15f115508e8cf77662f1cd7864664013f056f16126a45c7b41f,a7647b74a30a12a894d7aab50c244d38ad056b7d4c1698e0f3771b8e0a2a3b80,a410a8e8851cf5513d1cf65d59bc65fc1f9e9a2e8bc5b080a3fcb115677b59a1,7e3fe55973a9d149f27b3269f6f1fae266ae29e561b276757f814f986045b588,1459263.1428066408,12952399.999999985,14960459.877138155,14960459.877138155,0.0,0.0,3000000.0,0.0,93058.35010060335,18130000.0,0.0,3093058.3501006034,0.8542595370056106,52cfd86deb05719875bafe7c6bb73439c8d067151df19ab471f2d6c52cf1c2b9,PASS
h18,LA-0580,580,4ecbb88ab6318f25d0e796f00952cbcec338a1553d80819f8cdbcc3bdd972c51,e34f69d6103e23f77707b67a0ed729599c5ce477f5555d7e3942fef2b65aa89f,058f4e0c592f4d62e8c464f4d4358b2fdcf911a55337e489ce7b9f79df5b56f8,01ba9f59234a083694d8de1bd8d52d30e2eb06da68a7c206dc59b751f63b7e09,a5ab1b82e6f67da40f6881db5f84b477069ec8b812283eea8c9275408e639796,681b6c0ea9dc2fd082d3afc1a13f7c77248bdb5a8d2971fe7b4af38862317cd6,5216302.963190118,5179999.999999985,14891205.099692855,14891205.099692855,0.0,3000000.0,0.0,0.0,93058.35010060335,18130000.0,0.0,93058.35010060335,0.9956152243203835,4dfcf82783a056823ef096d144266cb52b675e2b9d49ca7ab60792f49bfb3b87,PASS
h18,LA-0675,675,e3d671ab8dc08283eb81ee06948f576c6924edd8be6bafe57e5add53f6554e81,c265438c4bad91431a516693979d957288ac56c94c1d846f5955caa442fa0f16,26c091383c399cb64e80ec89d538fbaf4aad54cc73f2caa1729951c494a10edc,994ee0905c1ba68fb0a1208e70065221da9c0f1d4d6decd880aecd4f4dc2035b,23e509f6acc437277c3368d3c8c58eb1714944baab0600a774b6ba5c6a76469b,6d79702dfd405df99525665f91ef03e586a058a18a202509df16e554809c9929,3085996.7524855407,5179999.999999985,8533288.661444789,8533288.661444789,0.0,3000000.0,0.0,0.0,93058.35010060335,18130000.0,0.0,93058.35010060335,0.9956152243203835,f30df5211f098f9ba6395434293bc9887537d3f7728167b986e294ff5a830618,PASS
h18,LA-0291,291,7f7e541e03d624d4127354dbe4c742561b318c6d075b35656a241f07db2b587d,a74cc2a6364a9030691ae7ca176092a0294200da6891d0749e94c00b376de399,31c7f9eb8d9c91727cf9b8f27714b6da0666d4846a1d61ed91f47edd447a0ba2,adc788f2425b06ba5fa2463ba714dfe315ea87b15bfbc2767c60bbbeaadf36ee,1e08c6c456d4c2275b0fec701518df3d0c640b8d903473c69c263d76dae08241,c7d65fb8329385f6422b6fdc3e70fb5990cc9b2f64188fef8df53218cc4ba44b,1684846.5741064204,6796574.399999999,12666703.709095508,12666703.709095508,0.0,3000000.0,0.0,93058.35010060335,0.0,0.0,18130000.0,18130000.0,0.14574046299438936,06d40be55c96f4edf46050d9cb4ffe543a9b475ccb24929c7c522df4ff5034e1,PASS
h18,LA-0482,482,8957b5069b3712d5d796eebe9d5d5f52499a83a2a83626ba6532848f17604d0c,02d7fef37ba63c13d08807d7af827269285aeb77c3563178d153c3ca65f6b6a0,9994c24d1413c20b36c03af5d93b33de98fb799176941732232f939c15ffd042,9d67f2768c466af5fd190c3c747160f31a616a5005764f128e87dd58617e1c37,916bf4af13f8ee25bac6438d4137109d502707a9ea5a1254841cab5871fd6f57,f049ffa0f64fda59b6f95bcda4d33045c87e5c51ce8e52f4ecf5a6b86741b9f0,5376240.882309808,5179999.999999985,11021484.148412539,11021484.148412539,0.0,3000000.0,0.0,0.0,93058.35010060335,18130000.0,0.0,93058.35010060335,0.9956152243203835,a55906b8afc6bb0d5ece541ab18d9d39e7f6414ea31f2717494a267ecc134d1c,PASS
h18,LA-0568,568,c96fae251585dae46741955ac8af0c6e4469dc0924b762566c7d00a0f7cea226,48fb7b46842b1d826b9c1a81a0eaad0cde6c720b7deaaf548b29379af1279c1d,100ee3563e758d3fee4ae3f2378fe2549f8d54d62013ef7b490ceceeedd23bb9,90a09963c36437859cb59fee02b9c0880e6e5650ce5413f294a22557737b2dcc,d6b1216acb46bfbdacb1890ed85302cc980c67981e28e598f4e2fb693e9edbd6,a805e3dcf37e5750710d16d12798486b6a17e4267842c5cafbc635fd356cd38c,2524042.0917390697,12952399.999999985,20484265.147596672,20484265.147596672,0.0,0.0,3000000.0,0.0,93058.35010060335,18130000.0,0.0,3093058.3501006034,0.8542595370056106,21e45a029899609c6c5c55cab7ebe214c75d39d48895b8044f492bd28c1f08cd,PASS
h18,LA-0800,800,9572080d87056e3a325e7cffa3955e50ccd69f18d992b898976d347fca39e7be,d529d4a0dc29edfe592e73f714282a2d97495b805e40533f2b9d6565b970960a,23862cb1e803758c127b698a8142874fb1879502ab42d12d1cdb5d5e9fca6ec1,da82ee469ecf6d62135bcb531c2f8bcd50209b5d440ff7d0c721d250ea48aaf9,31759ecccbd932612237ac96e6be2149dd3d67042b26ab70c0c5c26f9c3cd973,b0ba0f6ae60f51f24962fee033910581e43b8561e5edb5cfd95ab8fc1eb46cad,2236522.2175531373,5179999.999999985,16224499.418935742,16224499.418935742,0.0,3000000.0,0.0,0.0,93058.35010060335,18130000.0,0.0,93058.35010060335,0.9956152243203835,b3930021243504d8d90941f56adc033685a3c75f903f0024eb393da4ecbf7e7f,PASS
h18,LA-0187,187,dbe64794c0289b46f013a482741859ee17c7a7e144c07ca35ecc8c0a108fa32e,800a3dfdab467f477a69a3876f27827034ef030205d7aa4aa1e9ccc15066b425,f8d29718118a6e091b351d09bbbfabb27d8a24663421c18be58c424099441ce4,85b05c5e20af7b28bc55384ae4d64618fb4d37c1b827fd1b904fcb10d9d88281,2af475b31bc790d6e9d38973e1c9ccca8f00ca5679255f9fefaec3a845c57842,b82b946b5109c7231bcdfe54dc426854dbed1833d4f3e8ddad1c233c72285ce7,2457447.8525084862,5179999.999999985,17768818.65505005,17768818.65505005,0.0,0.0,0.0,0.0,93058.35010060335,18130000.0,0.0,93058.35010060335,0.9956152243203835,a5f47e2a0979de047ffe6dd8aeb12ab7fec368cba76b3d402da25dda27c12e92,PASS
h18,LA-0814,814,2635b0ddcc3a590284d34df39f1cbe80676a1e7974f1735f0f20f739f08c684c,785e47b1a8e6b5c916a530eb8160f722749f9c023e336dbc8145001ba73e17a8,cb32a1add446f7a38c2743b12f5650275c891cd1e17e9ed5635d4449318d8dd1,a6134015abbeeaa9bd683f27963b8b796b3c13620e84ce3b20911f1ba2af025f,b9407021b4251d4a44a8359a8f6710b5ac9036c98e55fea3deedabf7b2b80d1c,3908a7dbf526836affdb0f941512e992f83b0100d61ad7be922704263da5ecba,0.0,6796574.399999999,25934480.255438477,25934480.255438477,0.0,0.0,0.0,0.0,0.0,0.0,18130000.0,18130000.0,0.14574046299438936,7f48d507053f50a8c5f60bcd1f009d421bc54fb2355bb6f0e30f9ead590757e1,PASS
h18,LA-0420,420,32b683611d741bcfa56443a70073d785da8dd110896e3f6415002809f3f62d23,11bf839c76e9f634897f1257e011290c38d2a8ac3a49b7f3013b41c243418453,f0ffe4d3fe2eb85ccdaeb6d0db77f725cbff0549317eace05e6ae43bb3524608,1c456b5f85377d27c289a24e619f36390573d3c04ac34e64654a9ec5ef9ef216,cdcb9adc575fd902c3aee6899feb9787b84441e7166f4e55d99353a9bf72a1d5,5515a2d02805a324c11c0d03800fda5b7b93c5aae88671ad272ce35a4ec21745,0.0,6796574.399999999,25934480.255438477,25934480.255438477,0.0,0.0,0.0,0.0,0.0,0.0,18130000.0,18130000.0,0.14574046299438936,c0e818fd3c64535024a5dbe5bc321505728404ae67d1f81d804c305f124f5d00,PASS
h18,LA-0222,222,c33ac1354c1f743aa54bd13acdde327a878f8ef6e5d239af46e2b36495323025,b46b6168379d87b1f3d746d231b0524c73100f538c28d1c198fb2843f40009fa,62d8af37660afe353b893e8a832935e5732f508148af395b5c83a684572fbefd,5d1cce9414335f732f131f9717a101b4d1e4dfdf374b8810f2d1ac5e840ea29b,e2ed093ad3142d78f9f9744c1c8facdfabc4bba26b8509e18cb00d8d5b2246d1,8666ca661b8aa13233d7c024be28da532091114c7df4e5a592029b2c1fd153b7,712611.459797211,14568974.4,23667442.87263546,23667442.87263546,0.0,0.0,3000000.0,93058.35010060335,0.0,0.0,18130000.0,21130000.0,0.004384775679616482,397721700dbc6ed3c6e801f30dc4c004f240b96923636a040a27b2de83545cc7,PASS
h18,LA-0513,513,a7d2bb90d4f481fc11afaeaa95cc64c875d57e70757bc5d695a2c9aa018341ab,1af581533bf5b3eecdd42cea90e1805e9ec114be8990029d12296a58ecee9f4c,6a4c424ffecd2b22b6ae40f294d8d7cfad418dc4fbcad54d8b588914552b6714,162970626f26feda7bf78bfed91d0c2c10d6e0ee6968a69c3dd22ad3115a1824,c19d837b84c9f4f29a44c1ab51632e689cbbe9e6bd08d298539cd3219356a7a9,30d11ee07cdb37f8e96d9b1b117ddf3ce744ed166b24b11950d7130124b75f50,1771073.1701349013,14568974.4,20673493.653146505,20673493.653146505,0.0,0.0,3000000.0,93058.35010060335,0.0,0.0,18130000.0,21130000.0,0.004384775679616482,558c31dad120fa5c77f1d278496523cb67badf86ca7ddbc4475de3e55090a373,PASS
