heldout_scenario,simulation_id,sample_index,baseline_policy_label,loho_policy_label,policy_stable,delta_Q_Water,delta_F_Water,baseline_R_Water,loho_R_Water,R_stable_Water,delta_Q_Vaccine,delta_F_Vaccine,baseline_R_Vaccine,loho_R_Vaccine,R_stable_Vaccine,delta_Q_Crackers,delta_F_Crackers,baseline_R_Crackers,loho_R_Crackers,R_stable_Crackers,canonical_policy_hash_stable,first_stage_stable,delta_first_stage_cost,row_sha256
h03,LA-0115,115,P4,P4,True,0.0,-30231648.264673524,R0,NONE,False,0.0,0.0,NONE,NONE,True,0.0,208931269.53722835,R0,R0,True,False,False,0.0,2a39d00faa3291853d53312e689b647b0a552b42aa8abc9721da78707362c22e
h03,LA-0109,109,P4,P4,True,0.0,-19279000.84787247,R0,NONE,False,0.0,0.0,NONE,NONE,True,0.0,133237397.02482927,R0,R0,True,False,False,0.0,cf3b02d8f4798e1253129d6d1f99d59d1dd4a041aa9bd1e813f20e43cb728c6c
h03,LA-0890,890,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,e0879c2e50326a880ed9809e707c36ac1644082535575bfec91987c8ceb0c33c
h03,LA-0921,921,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,0cef1a1e79f0daf9b647fa3d2e1368327b9e04a4d812c806cdadaa2524c1548e
h03,LA-0162,162,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,ded7ace23bbc9418d176613cfe190dd9a63f4b64f44dbe1dad03803101948482
h03,LA-0786,786,P4,P4,True,0.0,-19836655.36556331,R0,NONE,False,0.0,0.0,NONE,NONE,True,0.0,137091353.8228271,R0,R0,True,False,False,0.0,cbb2668e502511f9e2a7498223d4c94bcceb703f57d360f6bdd42503cfee7236
h03,LA-0862,862,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,54e7e8b386d2dae9a240154729b69315213f0e5bff1e4e7ddcbde7247a69930a
h03,LA-0121,121,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,ad7d2baa2450c071bb0806c2398085454f37177a07c82c3865e37f002ada9ad8
h03,LA-0051,51,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,98738bc8718bd8b68bf49d79701715c9888ad6e18448ff0a6f8886a5a0eae221
h03,LA-0479,479,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,1a9958b300c3a4f021fa3c949351dbbe52647425e169fe14cf72b3d00c4ea1a1
h03,LA-0842,842,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,9f7e942db0829c9228f5c0b57395fc0245aa20dac96793e10c9d04c545335fa7
h03,LA-0289,289,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,34bafbdeff4bdc0bb67251b966268885fbd85eaa8772dbba04ddcefe08601292
h03,LA-0648,648,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,False,True,0.0,899f12b749b66b2a1f8c5889123f3e88253c9e7da28ef382d814a7fadd0d9cee
h03,LA-0006,6,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R2,R2,True,False,True,0.0,771f18c47561fd89a4bea46361358ed8bff5019097c351253402522f8f0f0023
h03,LA-0785,785,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,acdd1ec93d73a44f76731fbde3de4840245d2f3848d680e00c839deb547ae5ef
h03,LA-0747,747,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,c4e322c0edbfa55139ceedf76f858d55c8915355e30dc4075363c11139b5a43f
h03,LA-0528,528,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,1bcd72a85cd5cbeb4a3a7a7ec1e1cc21bf7438a9684250818a114806f5b86371
h03,LA-0584,584,P4,P4,True,0.0,-18535396.971837226,R0,NONE,False,0.0,984915.3783810865,R0,R0,True,0.0,-18146668.66082189,R0,NONE,False,False,False,0.0,2865f900e7778ddfe50cc2e63d8dfbf59986e21b609f4348de735dc37220f057
h03,LA-0488,488,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,8e00cc5c211bd14ae052226a82856847ee9621669f4c3f18fea966397d146b95
h03,LA-0170,170,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,c449c52f6ae2f5a25d12f7174f8b3706079c80deec5c611a6ad1175932de2f12
h03,LA-0771,771,P4,P4,True,0.0,12922910.379227836,NONE,R2,False,0.0,0.0,NONE,NONE,True,0.0,-89310382.55042541,R2,R2,True,False,False,1.862645149230957e-09,2dd1cf5bccaada646ac8d26fe271635225b0d9c6d555a5b608b9da116cb958df
h03,LA-0365,365,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,b459bb8678d03cce332fe6214ef191fc3323e878fb575fabe9c6705a1b88f6a5
h03,LA-0286,286,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,dda68443044d66945429c86519672e8238d5a72bfa9a7a0028bebfadf8f94c8d
h03,LA-0110,110,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,763b7d49a81e51605a87adc0b77b2a3ed17a476958a110362ee4ed093203312b
h03,LA-0292,292,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,4dfd80b170c3a85bdcb3b2a1411a702326199f18d22e204b144b2d5a2713d8ac
h03,LA-0437,437,P4,P4,True,0.0,-34617641.201799534,R0,NONE,False,0.0,-4004511.625075189,R0,NONE,False,0.0,833852219.1736225,NONE,R0,False,False,False,9.313225746154785e-10,3fa8f857df2d16efdc95c6f656794f989ca2bd1a1d72a2e433ac1a8b5e24cbe3
h03,LA-0514,514,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,69b44665423f88fd94ca3efac35b5ef7dec9bb5572bd00dfdcd89493d16a82f9
h03,LA-0633,633,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,b730618a33ced8cfb909907e3433020d90786b118f7151b57cd800ab818b2937
h03,LA-0799,799,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,b0a9a74ab4ac83f5a9291cab03b3cb6296505efd07f2343cf090aba46a8afb74
h03,LA-0577,577,P4,P4,True,0.0,-423705.97720952804,R0,NONE,False,0.0,19720.779062849237,R0,R0,True,0.0,0.0,NONE,NONE,True,False,False,-9.313225746154785e-10,7cda7c98eb4b842928ad00068cfaec291180561d720f58d23e375f3b1e1708ba
h03,LA-0377,377,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,7e7a8ca57c40dd5e7db5ef1b075a25a4302132a16ff3efb5e23d2d7ca1ea7dbf
h03,LA-0475,475,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,d2b541367a8efe8f14c06e33f9b8ab38ff2785497bee3d83fe9e9b41be89b5f0
h03,LA-0032,32,P4,P4,True,0.0,-419814.5571520834,R0,NONE,False,0.0,19539.658570523607,R0,R0,True,0.0,0.0,NONE,NONE,True,False,False,0.0,b33a976f744cb239a202452eb9f76d10ee077c6262ecf60a746478cf0f2e0361
h03,LA-0259,259,P4,P4,True,0.0,-420685.6342112121,R0,NONE,False,0.0,19580.20158656244,R0,R0,True,0.0,0.0,R0,R0,True,False,False,0.0,e82124ce47f948424e1e4f7c9459debbe04750a5d94cf256a14e6ce9ba68b0ed
h03,LA-0750,750,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,5909f835315a7d6357a5d2daf22fe0243bb91e990341487ed40be0bff71e853f
h03,LA-0472,472,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,2.9802322387695312e-08,R0,R0,True,False,True,9.313225746154785e-10,ec2291f2fc65c32bcf7bd118365eb05c1e1030b5a12efe32423a34e79f60320c
h03,LA-0647,647,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,afef002467d5f2f712ed63f7b1d10185699abcff508d97b1a8b891cf12bab134
h03,LA-0478,478,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,36318baf5e0672b2991170a240a34c00de25a508dbc689d0c11ae518ddb8d761
h03,LA-0114,114,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,8e64ed8046c47f0ae33e31e5caa50c253550196ddc2563eb6e3b30ea5f38eacc
h03,LA-0573,573,P2,P2,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,3f89f3ce011c3d142e79f3f02260ccf5fe46ec410ad0762c4e57a81b0f79abff
h03,LA-0427,427,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,477c03f608654b48b9288d54d0946a432982040de84b9bef58873de736f9e5ce
h03,LA-0778,778,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,1.1920928955078125e-07,R0,R0,True,False,True,4.656612873077393e-10,ab2784ec1607c2b49196782953d079c041e01ad382ad98fa912f3a7c623ca6f7
h03,LA-0009,9,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,091c6ec309676566d09314e5cec65204df393022f2e4f8d7623e22c917398256
h03,LA-0787,787,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,02b7b9aa6776a1419428102e8adbcf88709901e11984c0fdf68ad3f0dce43e27
h03,LA-0565,565,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,605da620bf95f886c4c6d580b4944b6f5a1a3fc31f3ce58d92c2eace2f1228de
h03,LA-0119,119,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,-5518182.811609539,R0,NONE,False,0.0,819366538.6935376,NONE,R0,False,False,False,-4.656612873077393e-10,05e65aad872a2d6aaf69ac961c9dfd7c3d039a8fe0242e224d7ba681f128837d
h03,LA-0938,938,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,1b0515a9666b25bc18d54c67da6d3e79929f7289bfdb81dbd0ee7ac9f1004111
h03,LA-0240,240,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,20a277c5bcc90d8f2c09feb4c883a6e596e81d31f1777f8bcf3b27a9dfcc62bb
h03,LA-0464,464,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,7ba843ac8c8827f15360a6919652c21ad5e3ce17d640fe889e97cb110bec68ec
h03,LA-0860,860,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,ea87cf05e7ee6b307f567b9ea11139b1fc9a8278f5adb38b4f0e3f73ae6db20f
h03,LA-0789,789,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,-1603070.123394555,R1,NONE,False,0.0,238031624.38282788,NONE,R1,False,False,False,0.0,fe61aeae1a80b226e51f015d1ab2c8291c9c6bf3244e6c278b5985408820ac9e
h03,LA-0748,748,P4,P4,True,0.0,25364756.096147727,NONE,R0,False,0.0,-1180565.7174098075,R0,R0,True,0.0,0.0,NONE,NONE,True,False,False,0.0,12851044eedd194738e15cf9c8f9707f580ff86c49793eae80309ab1e46ef82f
h04,LA-0914,914,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,f208b6b6c29b9f73cf881fc0303b1dd8e6d0dcf79f36f662b8983bd4c68826b3
h04,LA-0802,802,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,13fc77f67f67b427cba1948ebd738f4e12c4339cea9609d9a3631dae12674277
h04,LA-0642,642,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,f6b6eebbeace679f589c1aaea681b3bf299a32a8080431fc15eb1c680067f1eb
h04,LA-0765,765,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,45574da2ac35ab2aec767c2cc7d7618fa3f840f971f39318d9d6f9400b3f4ae4
h04,LA-0334,334,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,ff0712d2802aef687861fea39ea6453bb16a88a6caaf8c6190cfddec1b137f55
h04,LA-0396,396,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,c2ff9fc42278c0cd8adc2caa53548b4fe04955976c93c879a9d8bed9edd0628e
h04,LA-0358,358,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,930f90117c0c9dfe047d9f65f4b41e72c5bcd64455b514e0b1e2525d2c31df3c
h04,LA-0467,467,P4,P4,True,0.0,0.0,R1,R1,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,920cf0b5fbe8eddf99b364fc9bf682ad45ca851a8f012caadf0ab251f37f580b
h04,LA-0021,21,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,8995a6a350e7e61b86a2b9f68be193804ca748fb6728a64331f46d85512ee546
h04,LA-0148,148,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,68f28ee1796f55dbc121c61b0a181da6e4011b4fa98570238ad5ba4b1079530e
h04,LA-0248,248,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,1d6cac028282d5858fc8a2d47376627f717875a5267ad3181f38b37884d0d4b3
h04,LA-0349,349,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,ff9aaba5347adf4e69e05de97b5ab3d7fccbc5d2550b48f72fd7944dca435988
h04,LA-0460,460,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,06f3b71fb48fa96708b11f55bfbe9a8424be5e10dcda55047bdddc74666014bc
h04,LA-0561,561,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,1f3dfc1960a7ee29e4a6c0b704ae8745be64c4e48238d6d70a0fbd87444c710d
h04,LA-0563,563,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,b7076215cf51aa02e235f8f82c2fa5194df562ec259dff99b7192901ffd95a36
h04,LA-0925,925,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,5d252c75e289726b03a2a223eb1e5a2646f034811fcfb84e6fb911676e79d664
h04,LA-0803,803,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,9f399a0f8a8ba0973d1857e9985436c38224e284067084a217a4a35670d3698f
h04,LA-0008,8,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,0aad0a83bd2234e0f1bd8ca79837d39a3161d0b05b4b4c16c0827333d7992b00
h04,LA-0461,461,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,1ea73bcd10d9056a32fc7fefd18ac8b8ecd71b7924c040dcac7e2813bacdc86b
h04,LA-0873,873,P4,P4,True,0.0,0.0,R2,R2,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R2,R2,True,False,True,0.0,e1fcd95ae185e01414c6442ea5f0e2044eb993b1303b9e8444df94da46164fab
h04,LA-0954,954,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,600dac1ccb9c169a1328a249d9b7c44851f4f8fa5d0e9ae8c5dc9fa616177293
h04,LA-0631,631,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,f8d3a254ca27efdaf44932365f940989cf0d14e2008e7b6633eb4c874e4af18b
h04,LA-0266,266,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,703c5a464f85c42c12c063c36c91f4581cb769ff886b685b70707976a5f89658
h04,LA-0537,537,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,2aa12e1cfe420af4b936f315de7ec2857982038c7f30573cac95cc3bebe5cdfb
h04,LA-0751,751,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,0967e94cad47c0fcf3297ce305b05c2cfc45df4f4ca99956240b502b40ba817c
h04,LA-0580,580,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,2c8aa8c0b8f38139b0ecb7b8b21f3ad36b35dac43cb1828e0f723f2195ef15f6
h04,LA-0675,675,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,ef73b2031b6356380db5ac3d43e78fcec9bcc7ffaf0dae25261d8dec46932353
h04,LA-0291,291,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,20763c29a8dc0eaa268f81673bbe47bba415dc0f00b3e59009ab84d65b76a12c
h04,LA-0482,482,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,263aa558ca9c3474a03e34e70a2324ae5f8d0d6da56f01542cc711d2f545145b
h04,LA-0568,568,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,5455561e7f0c8bb1b63dbc293d0c7171abe6f49af1dfdd1d7169a1311b93a49d
h04,LA-0800,800,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,0998a7759c839115b2fe6eea3bbf1f0d114b0652efaa3ec4014538daae0cfd11
h04,LA-0187,187,P2,P2,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,99eb82f9c95499f8f95018574b05e7b0f922b7bcef7ef8dd00c7af7268c30f97
h04,LA-0814,814,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,4c45f0bd2b679a013476eca4be5c780ab8afa4e5fd444e6613525d5076dd5806
h04,LA-0420,420,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,987792190761b2fc25639698a05c86af7e0cf2de86d51683fa164ddb446e8082
h04,LA-0222,222,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,b1c12208cebe7c99f5c31632d591fe8a3c41024b8d91833805cc5a89c4397224
h04,LA-0513,513,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,ff09a5e89ca438cc7f492d09c281ba6266655b0aa8bf0e5c1f8d2154b2e9ff1b
h04,LA-0061,61,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,1fce880575c119ee5f252752228f3cd7b715f536390889592d961d4d70051573
h04,LA-0619,619,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,52c38d5ed23310c29f9c192d8912385a6c8542871ebca95da2a6d765ae4dd770
h04,LA-0234,234,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,4f3c8181f4fbf7c6fdde1b0945639be427f806a8a2f1e7468e5e561fef6b5365
h04,LA-0105,105,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,b6d12e530ba2eaf49d707f499fffeafcaaca6d53456ca6c28d018c6cb8df7f2d
h04,LA-0268,268,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,3c9dcf6b81103fc6f9feb1669ba25eb035a2540ef0bf158941390589f112b2c6
h04,LA-0734,734,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,176bf3951852e940cebe03d056eb3728d516bf6be8bdb60c7c5f8c00bcfbb138
h04,LA-0302,302,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R2,R2,True,False,True,0.0,1fab73b8bef5470da3aeb9b2143d4f7f246c6f1ae05c2204bb21d7575c5b26bc
h04,LA-0017,17,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,41badba5ae9031b0d5578603e19e316f33bf693bd90aecbffaf2fdb270d1726f
h04,LA-0923,923,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,45503de8008563a60920b047379d2955b278201246b257f1da7ed8d8b111e48f
h04,LA-0374,374,P3a,P3a,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,d985b50be1582270654d42182a011c1acd6709002a43869370f50be6029e9f68
h04,LA-0930,930,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,10089328b172f34d3f4e71f00b5ba7aada14e7d47d82481a1a47c8d7d16a95c6
h04,LA-0433,433,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,848ea19023933b8017dc6109ca14b18b6ed6bc85b0a68690daea81d34b0eb461
h04,LA-0947,947,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,5db31cc11c0c7b7870f37a7015704315e3ca1427eec125b21f3c4e6e8f40fc96
h04,LA-0278,278,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,False,True,0.0,6b03b99f5bac809886e6641212d85a0359fa1ad4fd92a98c7d427c1bc17cfb09
h04,LA-0164,164,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,False,True,0.0,baa5420da37eca5b084c30885c17c30773997e5032c7cc1bf100c1bdda5568be
h04,LA-0453,453,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,a7a13589231fb180b874f8b532970536695807ead38e1944d516f9e5ccff27e4
h04,LA-0258,258,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,7e5a08967db4e331b47fcda9047d62f39acf1aff3cd4cdf6548a820abce2ec29
h04,LA-0663,663,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,5bdbf2101b5c37727ba65269910c2dab905d9c8fe5c611321f2bbe307af50ed9
h04,LA-0640,640,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,51684ef01fa66d3dc7ebcf6ada059a286147d7060a5dabb190096e02d3590081
h04,LA-0336,336,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,2558dbe15cda083c9e78653f78e41fb1cfecd50ba7efa2dc263348bad4c4772e
h04,LA-0303,303,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,ddfe7a5273f21853f11631ee1d40d734c2c3803c29b4bf32634af0ff8ee2020f
h04,LA-0434,434,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,c61815ea6dd86fbe93e714d15c4bc725c8e95bf00b0e83ccf513b7243bfbb140
h04,LA-0251,251,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,d3c8b0f74815f030f8e2355d52f966742ccbda0b6ec9f3bad24bd0f1d4a2298c
