simulation_id,sample_index,input_sha256,layer_a_policy,layer_b_policy,policy_transition,layer_a_T_COST,layer_b_T_COST,delta_T_COST,layer_a_budget_usage,layer_b_budget_usage,delta_budget_usage,layer_a_worst_scenario,layer_b_worst_scenario,h09_recourse_loss,largest_non_h09_recourse_loss,largest_non_h09_scenario,h09_loss_advantage,h09_relative_loss_advantage,layer_a_Q_Water,layer_b_Q_Water,delta_Q_Water,layer_a_F_Water,layer_b_F_Water,delta_F_Water,layer_a_R_Water,layer_b_R_Water,reliability_transition_Water,delta_R_level_Water,layer_a_worst_exercise_Water,layer_b_worst_exercise_Water,delta_worst_exercise_Water,layer_a_worst_shortage_Water,layer_b_worst_shortage_Water,delta_worst_shortage_Water,layer_a_Q_Seasonal Influenza Vaccine,layer_b_Q_Seasonal Influenza Vaccine,delta_Q_Seasonal Influenza Vaccine,layer_a_F_Seasonal Influenza Vaccine,layer_b_F_Seasonal Influenza Vaccine,delta_F_Seasonal Influenza Vaccine,layer_a_R_Seasonal Influenza Vaccine,layer_b_R_Seasonal Influenza Vaccine,reliability_transition_Seasonal Influenza Vaccine,delta_R_level_Seasonal Influenza Vaccine,layer_a_worst_exercise_Seasonal Influenza Vaccine,layer_b_worst_exercise_Seasonal Influenza Vaccine,delta_worst_exercise_Seasonal Influenza Vaccine,layer_a_worst_shortage_Seasonal Influenza Vaccine,layer_b_worst_shortage_Seasonal Influenza Vaccine,delta_worst_shortage_Seasonal Influenza Vaccine,layer_a_Q_Crackers,layer_b_Q_Crackers,delta_Q_Crackers,layer_a_F_Crackers,layer_b_F_Crackers,delta_F_Crackers,layer_a_R_Crackers,layer_b_R_Crackers,reliability_transition_Crackers,delta_R_level_Crackers,layer_a_worst_exercise_Crackers,layer_b_worst_exercise_Crackers,delta_worst_exercise_Crackers,layer_a_worst_shortage_Crackers,layer_b_worst_shortage_Crackers,delta_worst_shortage_Crackers
LA-0302,302,ee30301ae5d9ebcffe4f347cb88e044583d130a04d060a932d6b5e1d5e66f19f,P4,P4,P4->P4,1233260208.234294,1231964682.2858036,-1295525.9484903812,1.0,1.0,0.0,h09,h09,1222257346.746313,215728205.7452303,h19,1006529141.0010828,0.823500176685781,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,812233.2166016089,0.0,-812233.2166016089,R2,NONE,R2->NONE,-3,751959.5659161011,0.0,-751959.5659161011,8805384.498470189,9557344.06438629,751959.5659161005,0.0,0.0,0.0,0.0,127194018.51963937,127194018.51963937,NONE,R2,NONE->R2,3,0.0,117755291.21221007,117755291.21221007,1862000000.0,1744244708.7877898,-117755291.21221018
LA-0303,303,c16fbaeb493f56ea949022f93f62f201d42df69eddaf0b529a63d6d3052c8179,P4,P4,P4->P4,1226929156.6186452,1225287708.727059,-1641447.8915863037,1.0,1.0,0.0,h09,h09,1221084915.1582043,218554859.76011932,h19,1002530055.398085,0.8210158384179177,0.0,0.0,0.0,17098267.062717788,0.0,-17098267.062717788,R0,NONE,R0->NONE,-1,10400000.0,0.0,-10400000.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,93166304.98130654,222879616.13254395,129713311.15123741,R0,R0,R0->R0,0,56668290.90056192,135566253.5434756,78897962.64291367,1805331709.0994382,1726433746.4565244,-78897962.64291382
LA-0304,304,ccd5a3e45a3a17fa1330e500ecc1b33a94cf04f0f52f25a1edc22eb0cdd179a3,P4,P4,P4->P4,1196461530.232046,1193155363.5605457,-3306166.671500206,1.0,1.0,0.0,h09,h09,1190654980.0403736,221965909.83875445,h19,968689070.2016191,0.8135766333995195,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,2052017.4323930028,2164137.487728794,112120.05533579132,R1,R1,R1->R1,0,1413045.3305440105,1490252.6281778414,77207.29763383092,8144298.733842279,8067091.436208448,-77207.29763383046,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0305,305,f663668923934c0c068ef34648887563acfd965684da967f6917923fff66d889,P4,P4,P4->P4,1225655583.7713368,1223944549.2106218,-1711034.56071496,1.0,1.0,0.0,h09,h09,1215888694.5113032,215686424.8910174,h19,1000202269.6202857,0.8226100580878356,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,197590283.21564302,208386406.64921317,10796123.433570147,R0,R0,R0->R0,0,131940092.13644652,139149158.78365162,7209066.647205099,1730059907.8635535,1722850841.2163484,-7209066.647205114
LA-0306,306,c2643f9f338b34f9d8b143361a225a7209edbf555f9394edcb89adddc186dc34,P1,P1,P1->P1,1224196087.6805682,1223333414.0052617,-862673.6753065586,1.0,1.0,0.0,h09,h09,1204195508.1498232,186597528.11373326,h19,1017597980.0360899,0.8450438264792819,0.0,14824680.122086812,14824680.122086812,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,0.0,-10400000.0,1271250.75770325,661484.4991927615,-609766.2585104886,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,8665519.905535385,9093290.962737555,427771.0572021697,4862142.202847777,0.0,-4862142.202847777,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1858589047.5549433,1862000000.0,3410952.445056677
LA-0307,307,f82e17236737fbf0c426f35a06db33697cf0e90bf6de2998fff660aa75054ced,P4,P4,P4->P4,1209730051.7736647,1207148863.0414283,-2581188.7322363853,1.0,1.0,0.0,h09,h09,1202056188.975281,222049343.58784434,h19,980006845.3874366,0.8152754042411818,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,1596921.9037806692,1684176.0222849292,87254.11850425997,R1,R1,R1->R1,0,1174677.2373128617,1238860.3552387278,64183.11792586604,8382666.827073428,8318483.709147561,-64183.11792586651,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0308,308,600885755cbb533d7636a4202c2db8b488a60f166a9a98443bcdf11f9246f81c,P4,P4,P4->P4,1231500015.1699603,1230108314.139982,-1391701.0299782753,0.9999999999999998,1.0,2.220446049250313e-16,h09,h09,1226033423.835935,219737627.25019532,h19,1006295796.5857399,0.8207735425656715,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,2533677.2773175905,0.0,-2533677.2773175905,R0,NONE,R0->NONE,-1,783581.3154190796,0.0,-783581.3154190796,8773762.74896721,9557344.06438629,783581.3154190797,0.0,0.0,0.0,0.0,396768548.6716461,396768548.6716461,NONE,R0,NONE->R0,1,0.0,122707190.87562664,122707190.87562664,1862000000.0,1739292809.1243734,-122707190.87562656
LA-0309,309,edfd44d35059942c0924ebc0728653f9cebdd3f8cfd1c30418d1215f86295896,P1,P1,P1->P1,1233647915.2873466,1232955943.267746,-691972.0196006298,1.0,1.0,0.0,h09,h09,1213818037.4123075,188154372.0635632,h19,1025663665.3487443,0.8449896390857048,0.0,18203567.24003402,18203567.24003402,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,0.0,-10400000.0,1303995.7970285513,509673.6510868787,-794322.1459416726,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,8812349.629489386,9266159.050954074,453809.4214646872,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0310,310,8833ca4e19d3b03159b311cfa63fc1c647b4095e9b3f8e9833bfd331e6212f29,P4,P4,P4->P4,1196494501.8672068,1193190136.730869,-3304365.136337757,1.0,1.0,0.0,h09,h09,1192648024.783815,216102793.49193376,h19,976545231.2918811,0.8188042163310456,0.0,0.0,0.0,408435.86681708967,0.0,-408435.86681708967,R0,NONE,R0->NONE,-1,344629.0269187445,0.0,-344629.0269187445,10055370.973081255,10400000.0,344629.02691874467,0.0,0.0,0.0,1654953.597524547,0.0,-1654953.597524547,R0,NONE,R0->NONE,-1,1396412.7400348473,0.0,-1396412.7400348473,8160931.324351442,9557344.06438629,1396412.7400348475,0.0,0.0,0.0,0.0,262139197.63002923,262139197.63002923,NONE,R0,NONE->R0,1,0.0,221187177.56233403,221187177.56233403,1862000000.0,1640812822.437666,-221187177.56233406
LA-0311,311,2ad8e27d064113cd71ac096661d5484eb440cd01ba5469c5108f0c31297668ed,P4,P4,P4->P4,1238014530.2484014,1236978775.4104733,-1035754.8379280567,1.0,1.0,0.0,h09,h09,1230277845.7205243,219398892.45093936,h19,1010878953.2695849,0.8216672004506053,0.0,0.0,0.0,18163989.302148018,0.0,-18163989.302148018,R0,NONE,R0->NONE,-1,10400000.0,0.0,-10400000.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,47327377.95185183,182303745.17672804,134976367.22487622,R0,R0,R0->R0,0,27097832.007699568,104380096.15067112,77282264.14297156,1834902167.9923005,1757619903.849329,-77282264.14297152
LA-0312,312,891e6a4d67e32ec6052911199efcca3b63de6ca3246fabd04a3a20fed806b879,P4,P4,P4->P4,1239490421.1368363,1238535307.4111469,-955113.7256894112,1.0,1.0,0.0,h09,h09,1231575697.4971526,218033136.77395418,h19,1013542560.7231984,0.8229640799042657,0.0,0.0,0.0,24582062.452823367,24582062.452823367,0.0,R0,R0,R0->R0,0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,54744402.32825904,67018019.27860267,12273616.950343624,R0,R0,R0->R0,0,23160863.14183546,28353495.636710316,5192632.494874857,1838839136.8581645,1833646504.3632896,-5192632.494874954
LA-0313,313,70b5516fb27b651f24787b50ef8d3e51bd503b2d2133c121f201a223f54539fc,P1,P1,P1->P1,1221995562.5068939,1221093146.9630098,-902415.5438840389,1.0,1.0,0.0,h09,h09,1201955241.1075714,189416828.9013631,h19,1012538412.2062082,0.8424094155728957,10164938.135851791,14210579.525283461,4045641.3894316703,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,2960799.0564515768,0.0,-2960799.0564515768,571104.8076315953,689075.5755349874,117970.76790339209,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9139381.518326782,9053044.716649385,-86336.80167739652,38573202.92207464,0.0,-38573202.92207464,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1833770235.7123556,1862000000.0,28229764.287644386
LA-0314,314,eadbad8963a4a1062cbc7ee3cda149ceeaf781652d677f8b4b40a4d8d1edfa53,P4,P4,P4->P4,1216395885.8670285,1214178911.23727,-2216974.629758358,1.0,1.0,0.0,h09,h09,1204672023.1695118,213681027.95773426,h19,990990995.2117776,0.8226230676499517,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,250509133.24622363,264196686.49908918,13687553.252865553,R0,R0,R0->R0,0,156640524.01947048,165199196.05785048,8558672.038379997,1705359475.9805295,1696800803.9421496,-8558672.038379908
LA-0315,315,4bf4ebd6394bf482ac222f814def0101e33aff41cc6463d49d32021d2a3fa25f,P4,P4,P4->P4,1182021739.8828192,1177926598.3871117,-4095141.495707512,1.0,1.0,0.0,h09,h09,1175359875.3477333,191262440.5812223,h19,984097434.766511,0.8372732942541221,0.0,0.0,0.0,12676478.166292695,12676478.166292695,0.0,R0,R0,R0->R0,0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,215085383.05458015,231624189.37533814,16538806.320757985,R0,R0,R0->R0,0,176459735.4583559,190028455.68802094,13568720.229665041,1685540264.541644,1671971544.311979,-13568720.229665041
LA-0316,316,1e7b00c7cecb5e0b010879c58fefa90fc9c1c340d932af1fc0b6a1628a822e89,P1,P1,P1->P1,1232642024.4743192,1231931885.891131,-710138.5831882954,1.0,0.9999999999999977,-2.3314683517128287e-15,h09,h09,1212793980.0356925,199104419.1770479,h19,1013689560.8586445,0.835829974047869,11574547.693967264,17772473.925855987,6197926.231888723,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,3626868.8917791266,0.0,-3626868.8917791266,480095.8704185813,529042.3483394498,48946.47792086855,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9276404.164112233,9247761.929356359,-28642.23475587368,42344823.27487993,0.0,-42344823.27487993,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1837220885.7418516,1862000000.0,24779114.25814843
LA-0317,317,73c7f09c65a4bfb94a7264d0b132b7c9576b043aa21579fb4ef97e5a17b53d8f,P1,P1,P1->P1,1226769853.7309005,1225953662.7195268,-816191.0113737583,1.0,0.9999999999999979,-2.1094237467877974e-15,h09,h09,1206815756.8640883,190747083.8801145,h19,1016068672.9839737,0.8419418351184186,10859666.49139782,15613869.061397122,4754202.569999302,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,3166653.0911441203,0.0,-3166653.0911441203,609559.2544377131,626026.8357638401,16467.581326127052,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9151332.189864717,9140363.553896382,-10968.635968334973,28062024.54348845,0.0,-28062024.54348845,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1843308601.0837748,1862000000.0,18691398.916225195
LA-0318,318,fc30e1b9af57f0faf022641a0e2c8aa3d0b2050fd1f2023b6c908babc8409514,P1,P1,P1->P1,1230238126.7498584,1229484573.3543408,-753553.3955175877,1.0,1.0,0.0,h09,h09,1210346667.4989023,188923164.82662016,h19,1021423502.6722822,0.8439098731795439,10063554.2188308,16820512.908597086,6756958.689766286,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,4177778.0948435087,0.0,-4177778.0948435087,525092.1768517137,571813.2383837503,46721.061532036634,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9232683.415276911,9203796.124944352,-28887.290332559496,46106046.85066329,0.0,-46106046.85066329,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1833492968.7428365,1862000000.0,28507031.257163525
LA-0319,319,9b9fb544aaad37aaa33540256d8967369380dd29d6cf629eb2b97627f27a5b9e,P4,P4,P4->P4,1231002619.2784157,1229583741.064656,-1418878.2137596607,1.0,1.0,0.0,h09,h09,1225172961.9146633,211630401.19146463,h19,1013542560.7231987,0.8272648778824379,0.0,0.0,0.0,0.0,20554616.916373804,20554616.916373804,NONE,R0,NONE->R0,1,0.0,10400000.0,10400000.0,10400000.0,0.0,-10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,232577005.36316758,103231571.80026993,-129345433.56289765,R0,R0,R0->R0,0,117676766.52003796,52231980.34245878,-65444786.17757919,1744323233.479962,1809768019.6575413,65444786.177579165
LA-0320,320,1d0c180d869a3469429ef3804fc013ac3594aa2768be7d792e4715987c7a477c,P1,P1,P1->P1,1231379489.8215356,1230646549.6422343,-732940.1793012619,1.0,1.0,0.0,h09,h09,1211508643.7867959,196568252.03047046,h19,1014940391.7563254,0.8377491955682134,12075437.140079487,17259453.92008871,5184016.780009221,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,3123724.2361036874,0.0,-3123724.2361036874,621717.2490909271,552091.9500136668,-69625.29907726031,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9182716.951588713,9224670.950467015,41953.99887830205,17854541.586326268,0.0,-17854541.586326268,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1851241419.029969,1862000000.0,10758580.970031023
LA-0321,321,930a81ffe7164e44dc88476cfb0a379770e8d79f79b607f6cdbb7bc0e25b5c04,P1,P1,P1->P1,1224549403.1611316,1223693110.42505,-856292.7360816002,1.0,0.9999999999999961,-3.885780586188048e-15,h09,h09,1204555204.5696115,186674195.72634885,h19,1017881008.8432627,0.8450264504124179,9699047.839896942,14928259.48388905,5229211.643992109,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,3643010.168480142,0.0,-3643010.168480142,522976.98577885,656830.7566400848,133853.7708612348,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9193004.158721473,9099752.884622224,-93251.2740992494,48939228.46190349,0.0,-48939228.46190349,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1827905738.9407594,1862000000.0,34094261.05924058
LA-0322,322,b3d497f2e51a319dc60654f2085b0be33560e603d3405ee0e498a32092cb1667,P1,P1,P1->P1,1225592037.754202,1224754575.1807868,-837462.573415041,1.0,1.0,0.0,h09,h09,1205616669.3253484,191642848.47381026,h19,1013973820.8515382,0.841041640058733,10775192.006865235,15242537.967230016,4467345.960364781,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,3048074.939204947,0.0,-3048074.939204947,491606.4360825553,642710.4615748887,151104.0254923334,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9221920.465885147,9118822.027259061,-103098.43862608634,46160035.041377194,0.0,-46160035.041377194,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1830504958.5926952,1862000000.0,31495041.407304764
LA-0323,323,84f7e678f27751b2bbd207e340bb72ce61a883b53fb6018f15243e79f340208a,P4,P4,P4->P4,1227312383.5202851,1225691874.7400048,-1620508.7802803516,1.0,1.0,0.0,h09,h09,1224721575.901594,220896329.55033374,h19,1003825246.3512602,0.8196354715252582,0.0,0.0,0.0,16748596.244931454,0.0,-16748596.244931454,R0,NONE,R0->NONE,-1,10400000.0,0.0,-10400000.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,89614693.42093818,216585329.918131,126970636.49719281,R0,R0,R0->R0,0,55646025.37121888,134488132.51022285,78842107.13900396,1806353974.628781,1727511867.489777,-78842107.13900399
LA-0324,324,e8bffda3ffe3400e77d32a9772b52f84d6fcc8a7b56af8f9de733066f3aa0ceb,P4,P4,P4->P4,1208367436.5175703,1205711795.9334621,-2655640.5841081142,1.0,1.0,0.0,h09,h09,1195691534.3272727,219274727.09163275,h19,976416807.2356399,0.816612628929415,0.0,0.0,0.0,0.0,546379.674453703,546379.674453703,NONE,R0,NONE->R0,1,0.0,329134.17825217557,329134.17825217557,10400000.0,10070865.821747825,-329134.17825217545,0.0,0.0,0.0,0.0,2073998.7374111486,2073998.7374111486,NONE,R0,NONE->R0,1,0.0,1249358.0966685642,1249358.0966685642,9557344.06438629,8307985.967717726,-1249358.0966685638,0.0,0.0,0.0,295583078.6993071,0.0,-295583078.6993071,R0,NONE,R0->NONE,-1,178056575.42114165,0.0,-178056575.42114165,1683943424.5788584,1862000000.0,178056575.42114162
LA-0325,325,ee053b011bcec6468ff0b659ca14db2c3cda3815407a3e20302f1b30d5cfd97b,P1,P1,P1->P1,1226025139.8919802,1225195499.2187395,-829640.6732406616,1.0,1.0,0.0,h09,h09,1206057593.363301,190433140.00148204,h19,1015624453.361819,0.8421027809539127,0.0,15377011.123688519,15377011.123688519,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,0.0,-10400000.0,1303995.7970285513,636668.684144383,-667327.1128841684,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,8675406.984415973,9126743.197817279,451336.2134013064,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0326,326,d68ccbea86551acae8f087744ebb98a961f848783774d959493dfa6aea975c1f,P4,P4,P4->P4,1223484299.0551052,1221654627.8012068,-1829671.2538983822,1.0,1.0,0.0,h09,h09,1211927273.4418662,214290466.7999902,h19,997636806.641876,0.8231820741261094,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,170236453.04891676,179537992.22431976,9301539.175402999,R2,R2,R2->R2,0,137732038.13578382,145257570.56719536,7525532.431411535,1724267961.864216,1716742429.4328046,-7525532.431411505
LA-0327,327,26b0ad5717f7a58cc774343f1b9c7b20588ccb2ed4387459b73a4ebb14338ef5,P4,P4,P4->P4,1223011837.5752046,1221156351.5273213,-1855486.0478832722,1.0,1.0,0.0,h09,h09,1220095177.2013907,206552616.47819227,h19,1013542560.7231984,0.8307077838370158,0.0,0.0,0.0,439462.0425457744,13426913.612402048,12987451.569856273,R0,R0,R0->R0,0,340391.3493756677,10400000.0,10059608.650624333,10059608.650624331,0.0,-10059608.650624331,0.0,0.0,0.0,1188059.5770247234,0.0,-1188059.5770247234,R0,NONE,R0->NONE,-1,920227.8317814164,0.0,-920227.8317814164,8637116.232604872,9557344.06438629,920227.8317814171,0.0,0.0,0.0,0.0,96457156.4259252,96457156.4259252,NONE,R0,NONE->R0,1,0.0,74712212.78306562,74712212.78306562,1862000000.0,1787287787.2169344,-74712212.78306556
LA-0328,328,3944eef91acbacb81fbe4abd4a9e73c6b0443e8df0f924a04d1fdce3debe1c65,P4,P4,P4->P4,1209280035.801361,1206674258.6738608,-2605777.1275002956,1.0,0.9999999999999998,-2.220446049250313e-16,h09,h09,1205710639.2372987,217423095.78389075,h19,988287543.453408,0.8196722424864502,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,1921756.6491760511,0.0,-1921756.6491760511,R0,NONE,R0->NONE,-1,1182761.7438575514,0.0,-1182761.7438575514,8374582.320528738,9557344.06438629,1182761.7438575514,0.0,0.0,0.0,0.0,300943061.4623974,300943061.4623974,NONE,R0,NONE->R0,1,0.0,185218008.91372254,185218008.91372254,1862000000.0,1676781991.0862775,-185218008.91372252
LA-0329,329,0ce0ad7ed585a5d18815d9c0c940fc6baee2d508621dbd3aafee8ee425123696,P1,P1,P1->P1,1229509787.1765122,1228743079.841221,-766707.3352911472,0.9999999999999954,1.0,4.551914400963142e-15,h09,h09,1209605173.9857826,184131356.56673124,h19,1025473817.4190514,0.8477756539681472,16551893.807734612,16551893.807734612,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,0.0,0.0,0.0,533611.9497110901,583882.0918541043,50270.142143014236,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9222061.326262265,9190475.244067669,-31586.08219459653,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0330,330,81ef53386cef89bec9abff4fa14183a62dc7971976634c1b90c786d54e939676,P4,P4,P4->P4,1147390878.394838,1141403543.3704278,-5987335.024410248,1.0,1.0,0.0,h09,h09,1139661136.3738968,189238503.55850905,h19,950422632.8153877,0.8339519550867406,0.0,0.0,0.0,0.0,12253662.47917122,12253662.47917122,NONE,R0,NONE->R0,1,0.0,10400000.0,10400000.0,10400000.0,0.0,-10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,401440328.2086544,338689399.2168345,-62750928.99181992,R0,R0,R0->R0,0,340712780.40068734,287454445.3825462,-53258335.01814115,1521287219.5993128,1574545554.6174538,53258335.01814103
LA-0331,331,b6b342f3550ac49e8948a098b2157d58a6505475b90dc444123283c3751853fc,P1,P1,P1->P1,1234845276.1201336,1234174928.6460853,-670347.4740483761,1.0,1.0,0.0,h09,h09,1215037022.7906468,200135932.29066807,h19,1014901090.4999788,0.8352840872033643,12752800.653757336,18744792.74031719,5991992.086559853,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,3324481.554079214,0.0,-3324481.554079214,623037.9640436018,485356.79783123155,-137681.1662123702,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9211669.672792893,9288058.040935736,76388.36814284325,12977168.377933558,0.0,-12977168.377933558,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1854799997.6846783,1862000000.0,7200002.315321684
LA-0332,332,e72945f554486e507866170923fae8dc20b6f10350f6e26cbc10eea70765f04b,P1,P1,P1->P1,1234104551.2457004,1233420826.1511803,-683725.094520092,1.0,1.0,0.0,h09,h09,1214282920.2957418,191167857.59327656,h19,1023115062.7024653,0.8425672844457722,18406245.835375894,18406245.835375894,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,0.0,0.0,0.0,189436.5724065346,500567.454763146,311130.88235661143,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9450307.552397437,9274510.640552994,-175796.91184444353,38289380.51928106,0.0,-38289380.51928106,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1840365520.0,1862000000.0,21634480.0
LA-0333,333,5c673c01584f28e1d05ed1040050c21bac23574b4c8c80fe200f143ae7f457f2,P4,P4,P4->P4,1215868173.9369953,1213622365.6872766,-2245808.249718666,1.0,1.0,0.0,h09,h09,1207078394.385858,193535833.66265967,h19,1013542560.7231984,0.8396658953032395,0.0,0.0,0.0,0.0,15496946.04355694,15496946.04355694,NONE,R0,NONE->R0,1,0.0,10400000.0,10400000.0,10400000.0,0.0,-10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,235506204.34384507,141274440.79045692,-94231763.55338815,R0,R0,R0->R0,0,158048206.29121974,94809272.74904037,-63238933.542179376,1703951793.7087803,1767190727.2509596,63238933.542179346
