case_id,simulation_id,sample_index,input_sha256,policy_transition,baseline_T_COST,case_T_COST,delta_T_COST,baseline_worst_total_shortage,case_worst_total_shortage,delta_worst_total_shortage,baseline_worst_shortage_penalty,case_worst_shortage_penalty,delta_worst_shortage_penalty,baseline_normalized_shortage_value,case_normalized_shortage_value,delta_normalized_shortage_value,baseline_budget_usage,case_budget_usage,delta_budget_usage,baseline_Q_Water,case_Q_Water,delta_Q_Water,baseline_F_Water,case_F_Water,delta_F_Water,baseline_R_Water,case_R_Water,baseline_worst_shortage_Water,case_worst_shortage_Water,delta_worst_shortage_Water,baseline_weighted_shortage_loss_Water,case_weighted_shortage_loss_Water,delta_weighted_shortage_loss_Water,baseline_C_Q_Water,case_C_Q_Water,delta_C_Q_Water,baseline_C_F_Water,case_C_F_Water,delta_C_F_Water,baseline_C_R_Water,case_C_R_Water,delta_C_R_Water,baseline_Q_Vaccine,case_Q_Vaccine,delta_Q_Vaccine,baseline_F_Vaccine,case_F_Vaccine,delta_F_Vaccine,baseline_R_Vaccine,case_R_Vaccine,baseline_worst_shortage_Vaccine,case_worst_shortage_Vaccine,delta_worst_shortage_Vaccine,baseline_weighted_shortage_loss_Vaccine,case_weighted_shortage_loss_Vaccine,delta_weighted_shortage_loss_Vaccine,baseline_C_Q_Vaccine,case_C_Q_Vaccine,delta_C_Q_Vaccine,baseline_C_F_Vaccine,case_C_F_Vaccine,delta_C_F_Vaccine,baseline_C_R_Vaccine,case_C_R_Vaccine,delta_C_R_Vaccine,baseline_Q_Crackers,case_Q_Crackers,delta_Q_Crackers,baseline_F_Crackers,case_F_Crackers,delta_F_Crackers,baseline_R_Crackers,case_R_Crackers,baseline_worst_shortage_Crackers,case_worst_shortage_Crackers,delta_worst_shortage_Crackers,baseline_weighted_shortage_loss_Crackers,case_weighted_shortage_loss_Crackers,delta_weighted_shortage_loss_Crackers,baseline_C_Q_Crackers,case_C_Q_Crackers,delta_C_Q_Crackers,baseline_C_F_Crackers,case_C_F_Crackers,delta_C_F_Crackers,baseline_C_R_Crackers,case_C_R_Crackers,delta_C_R_Crackers,row_sha256
E2D_LAMBDA_CRACKERS,LA-0922,922,b8d517ce6296bbcdc203cc85932e1d446893b5043ec89f38c4bcc2164b03dff0,P4->P4,1204078052.5074265,1517075965.8334215,312997913.32599497,1751288422.4147644,1689813902.5684135,-61474519.84635091,1184940146.651988,1497938059.977983,312997913.32599497,296235036.662997,374484514.99449575,78249478.33149874,1.0,0.9999999999999998,-2.220446049250313e-16,0.0,0.0,0.0,14669453.988549847,0.0,-14669453.988549847,R0,NONE,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,825827.5046269451,0.0,-825827.5046269451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169642251.19150352,271023016.75257623,101380765.5610727,R0,R0,1741731078.350378,1669856558.5040271,-71874519.84635091,652940146.6519897,938993739.9779844,286053593.32599473,0.0,0.0,0.0,1381871.957717483,2207699.462344428,825827.5046269451,0.0,0.0,0.0,1f44ca8978a74761fadf6296e4d19e4fdfe69eeb8a71db0edc9cba92e1620786
E2D_LAMBDA_WATER,LA-0923,923,86df9f8970c879fac20b8e9ef711983d5c6e554b1ebdb54b3419449ed043fa9f,P4->P4,1152764579.8615081,1152764579.8615081,0.0,1869825526.6241388,1869825526.6241388,0.0,1133626674.0060697,1133626674.0060697,0.0,283406668.5015174,283406668.5015174,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12781263.873211432,12781263.873211432,0.0,R0,R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9036.611580922203,9036.611580922203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128347.66192606,2128347.66192606,0.0,R0,R0,7825526.624138935,7825526.624138935,0.0,435600114.00606966,435600114.00606966,0.0,0.0,0.0,0.0,32330.68513780704,32330.68513780704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6756b2c25f15c798d7dbedf6fac0ab46828cc3280d17f9fef3f2bc2688a6cb9f
E2D_LAMBDA_VACCINE,LA-0923,923,86df9f8970c879fac20b8e9ef711983d5c6e554b1ebdb54b3419449ed043fa9f,P4->P4,1152764579.8615081,1357092476.864543,204327897.00303483,1869825526.6241388,1879741473.7353778,9915947.111238956,1133626674.0060697,1337954571.0091045,204327897.00303483,283406668.5015174,334488642.7522761,51081974.25075871,1.0,1.0,0.0,0.0,0.0,0.0,12781263.873211432,0.0,-12781263.873211432,R0,NONE,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,9036.611580922203,0.0,-9036.611580922203,0.0,0.0,0.0,0.0,0.0,0.0,2128347.66192606,2723233.0176805183,594885.3557544583,R0,R0,7825526.624138935,7341473.735377796,-484052.88876113854,435600114.00606966,612983691.0091045,177383577.00303483,0.0,0.0,0.0,32330.68513780704,41367.29671872924,9036.6115809222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d7a78ba5ba046ba7588747cf969edf345eefd91dfd7d7f208eb76d83202c1902
E2D_LAMBDA_CRACKERS,LA-0923,923,86df9f8970c879fac20b8e9ef711983d5c6e554b1ebdb54b3419449ed043fa9f,P4->P4,1152764579.8615081,1440105756.8645437,287341177.00303555,1869825526.6241388,1552934173.9994888,-316891352.62465,1133626674.0060697,1420967851.0091052,287341177.00303555,283406668.5015174,355241962.7522763,71835294.25075889,1.0,0.9999999999999998,-2.220446049250313e-16,0.0,0.0,0.0,12781263.873211432,0.0,-12781263.873211432,R0,NONE,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,9036.611580922203,0.0,-9036.611580922203,0.0,0.0,0.0,0.0,0.0,0.0,2128347.66192606,0.0,-2128347.66192606,R0,NONE,7825526.624138935,9557344.06438629,1731817.440247355,435600114.00606966,531999999.99999845,96399885.99392879,0.0,0.0,0.0,32330.68513780704,0.0,-32330.68513780704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404358842.01922846,404358842.01922846,NONE,R0,1862000000.0,1532976829.9351025,-329023170.06489754,698026560.0,862023531.0091068,163996971.00910676,0.0,0.0,0.0,0.0,41367.29671872924,41367.29671872924,0.0,0.0,0.0,49c9579c0f4d51cbf4eeb48133dd54bd101ac0a39a25f04bc45c24d40ab9686b
E2D_LAMBDA_WATER,LA-0924,924,644cc77bdb375f8f6c96fa36295b971ac0b62af31e282103a28c9a533d6053fc,P4->P4,1232472045.4379601,1232472045.4379601,0.0,1871257465.8591285,1871257465.8591285,0.0,1213334139.5825217,1213334139.5825217,0.0,303333534.8956304,303333534.8956304,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11234751.43596256,11234751.43596256,0.0,R2,R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1665947.1494570295,1665947.1494570295,0.0,2390616.7423313316,2390616.7423313316,0.0,0.0,0.0,0.0,323947.7978014698,323947.7978014698,0.0,R2,R2,9257465.85912837,9257465.85912837,0.0,515307579.5825217,515307579.5825217,0.0,0.0,0.0,0.0,1032079.8673721899,1032079.8673721899,0.0,1481023.819493439,1481023.819493439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81a558f8e71f50ee329670bc3164e42af87cd45e8839b6e9b5dc7f807aaab041
E2D_LAMBDA_VACCINE,LA-0924,924,644cc77bdb375f8f6c96fa36295b971ac0b62af31e282103a28c9a533d6053fc,P4->P4,1232472045.4379601,1476653675.229221,244181629.79126096,1871257465.8591285,1881173412.9703672,9915947.111238718,1213334139.5825217,1457515769.3737826,244181629.79126096,303333534.8956304,364378942.34344566,61045407.44781524,1.0,1.0,0.0,0.0,0.0,0.0,11234751.43596256,0.0,-11234751.43596256,R2,NONE,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,1665947.1494570295,0.0,-1665947.1494570295,2390616.7423313316,0.0,-2390616.7423313316,0.0,0.0,0.0,323947.7978014698,846852.9792525299,522905.1814510601,R2,R2,9257465.85912837,8773412.970367232,-484052.88876113854,515307579.5825217,732544889.3737825,217237309.79126084,0.0,0.0,0.0,1032079.8673721899,2698027.01682922,1665947.1494570302,1481023.819493439,3871640.5618247716,2390616.7423313325,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d9da133aa57dfae61b85148680966544ef3dcde13241b621350dabd9604e8d48
E2D_LAMBDA_CRACKERS,LA-0924,924,644cc77bdb375f8f6c96fa36295b971ac0b62af31e282103a28c9a533d6053fc,P4->P4,1232472045.4379601,1559666955.2292216,327194909.79126143,1871257465.8591285,1765555454.346405,-105702011.51272345,1213334139.5825217,1540529049.373783,327194909.79126143,303333534.8956304,385132262.3434458,81798727.44781536,1.0,1.0,0.0,0.0,0.0,0.0,11234751.43596256,0.0,-11234751.43596256,R2,NONE,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,1665947.1494570295,0.0,-1665947.1494570295,2390616.7423313316,0.0,-2390616.7423313316,0.0,0.0,0.0,323947.7978014698,0.0,-323947.7978014698,R2,NONE,9257465.85912837,9557344.06438629,299878.2052579187,515307579.5825217,531999999.99999845,16692420.417476773,0.0,0.0,0.0,1032079.8673721899,0.0,-1032079.8673721899,1481023.819493439,0.0,-1481023.819493439,0.0,0.0,0.0,0.0,125744836.31325442,125744836.31325442,NONE,R2,1862000000.0,1745598110.2820187,-116401889.71798134,698026560.0,981584729.3737847,283558169.37378466,0.0,0.0,0.0,0.0,2698027.016829219,2698027.016829219,0.0,3871640.5618247706,3871640.5618247706,39a19e7b1fb7c3b8eb29c3fddb209df556617a811f4b83a91a2123c04dc0f4f9
E2D_LAMBDA_WATER,LA-0925,925,4dfda4bc0ee7248e080300b564d60d5217502a1f39ef08a8cf411018fa42116e,P4->P4,1227665391.629992,1227665391.6299922,2.384185791015625e-07,1881087061.7593877,1871171114.6481488,-9915947.111238956,1208527485.7745535,1208527485.7745538,2.384185791015625e-07,302131871.4436384,302131871.44363844,5.960464477539063e-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18106262.97208415,18106262.97208415,NONE,R0,10400000.0,0.0,-10400000.0,26944320.000000004,0.0,-26944320.000000004,0.0,0.0,0.0,0.0,4798867.339383044,4798867.339383044,0.0,0.0,0.0,0.0,0.0,0.0,1515150.0263708746,672420.324802974,-842729.7015679006,R0,R0,8687061.75938764,9171114.648148779,484052.88876113854,483556605.7745536,510500925.77455366,26944320.00000006,0.0,0.0,0.0,8627919.44117886,3829052.101795816,-4798867.339383044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a4f6affb736d3d00ba0cadbbbadb8641318dc3b0ae4ed4394950b073d3f94c8e
E2D_LAMBDA_VACCINE,LA-0925,925,4dfda4bc0ee7248e080300b564d60d5217502a1f39ef08a8cf411018fa42116e,P4->P4,1227665391.629992,1469443694.5172691,241778302.88727713,1881087061.7593877,1881087061.7593877,0.0,1208527485.7745535,1450305788.6618307,241778302.88727713,302131871.4436384,362576447.16545767,60444575.72181928,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1515150.0263708746,1515150.0263708746,0.0,R0,R0,8687061.75938764,8687061.75938764,0.0,483556605.7745536,725334908.6618305,241778302.88727695,0.0,0.0,0.0,8627919.44117886,8627919.44117886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b31b7c9d5e6fb382a21b32a291fa556d483dc2b9694d688674d972ec55870fe5
E2D_LAMBDA_CRACKERS,LA-0925,925,4dfda4bc0ee7248e080300b564d60d5217502a1f39ef08a8cf411018fa42116e,P4->P4,1227665391.629992,1552456974.5172696,324791582.8872776,1881087061.7593877,1752733607.8676171,-128353453.8917706,1208527485.7745535,1533319068.6618311,324791582.8872776,302131871.4436384,383329767.1654578,81197895.7218194,1.0,0.9999999999999998,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1515150.0263708746,0.0,-1515150.0263708746,R0,NONE,8687061.75938764,9557344.06438629,870282.3049986493,483556605.7745536,531999999.99999845,48443394.22544485,0.0,0.0,0.0,8627919.44117886,0.0,-8627919.44117886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224976822.09749347,224976822.09749347,NONE,R0,1862000000.0,1732776263.8032308,-129223736.19676924,698026560.0,974374748.6618326,276348188.6618326,0.0,0.0,0.0,0.0,8627919.441178858,8627919.441178858,0.0,0.0,0.0,ad81beda2586c1a4d50381bf42da3464d090a3eff39b3653de941602eb056d3e
E2D_LAMBDA_WATER,LA-0926,926,865c0fe1a9365d3840774e5c5ed1646f9d29a10f925f7e663f4e726855231663,P4->P4,1213056464.9792695,1213056464.9792695,0.0,1870908666.2676744,1870908666.2676744,0.0,1193918559.123831,1193918559.123831,0.0,298479639.78095776,298479639.78095776,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14083205.055425528,14083205.055425528,0.0,R0,R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244925.7906813733,1244925.7906813733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878409.8486533037,878409.8486533037,0.0,R0,R0,8908666.267674457,8908666.267674457,0.0,495891999.123831,495891999.123831,0.0,0.0,0.0,0.0,1668321.2469524709,1668321.2469524709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fda519f3a63162b90827b624a8ec3eb6c1f01848fd94610017505a7aac34cc0e
E2D_LAMBDA_VACCINE,LA-0926,926,865c0fe1a9365d3840774e5c5ed1646f9d29a10f925f7e663f4e726855231663,P4->P4,1213056464.9792695,1447530304.5411851,234473839.56191564,1870908666.2676744,1880824613.3789134,9915947.111238956,1193918559.123831,1428392398.6857467,234473839.56191564,298479639.78095776,357098099.67143667,58618459.89047891,1.0,1.0,0.0,0.0,0.0,0.0,14083205.055425528,0.0,-14083205.055425528,R0,NONE,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,1244925.7906813733,0.0,-1244925.7906813733,0.0,0.0,0.0,0.0,0.0,0.0,878409.8486533037,1533892.1650085144,655482.3163552107,R0,R0,8908666.267674457,8424613.37891332,-484052.8887611367,495891999.123831,703421518.6857467,207529519.5619157,0.0,0.0,0.0,1668321.2469524709,2913247.0376338437,1244925.7906813729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9da2beb24f01b8c029de2c4f83af7b71cd9c5abcb695318a8c2f051f6456f31b
E2D_LAMBDA_CRACKERS,LA-0926,926,865c0fe1a9365d3840774e5c5ed1646f9d29a10f925f7e663f4e726855231663,P4->P4,1213056464.9792695,1530543584.5411856,317487119.5619161,1870908666.2676744,1713763999.8577938,-157144666.40988064,1193918559.123831,1511405678.6857471,317487119.5619161,298479639.78095776,377851419.6714368,79371779.89047903,1.0,1.0,0.0,0.0,0.0,0.0,14083205.055425528,0.0,-14083205.055425528,R0,NONE,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,1244925.7906813733,0.0,-1244925.7906813733,0.0,0.0,0.0,0.0,0.0,0.0,878409.8486533037,0.0,-878409.8486533037,R0,NONE,8908666.267674457,9557344.06438629,648677.7967118323,495891999.123831,531999999.99999845,36108000.876167476,0.0,0.0,0.0,1668321.2469524709,0.0,-1668321.2469524709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227759745.7133855,227759745.7133855,NONE,R0,1862000000.0,1693806655.7934074,-168193344.20659256,698026560.0,952461358.6857487,254434798.6857487,0.0,0.0,0.0,0.0,2913247.0376338437,2913247.0376338437,0.0,0.0,0.0,6ec7bb04cb031aded7897011359c542f6c224a423749bc2a9f04cf8f1ace42a3
E2D_LAMBDA_WATER,LA-0927,927,180dc572142d09eae64ab1ff4cdef1f3b9eae566ddd5fbe1049bd9da1419be57,P4->P4,1227771228.688384,1227771228.688384,0.0,1753015930.3665287,1871173016.0037537,118157085.63722491,1208633322.8329456,1208633322.8329456,0.0,302158330.7082364,302158330.7082364,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14220965.084932163,14220965.084932163,NONE,R1,10400000.0,0.0,-10400000.0,26944320.000000004,0.0,-26944320.000000004,0.0,0.0,0.0,0.0,4204444.642963772,4204444.642963772,0.0,815361.2647075761,815361.2647075761,0.0,0.0,0.0,0.0,525530.3780207548,525530.3780207548,NONE,R1,9557344.06438629,9173016.003753692,-384328.06063259766,531999999.99999845,510606762.8329455,-21393237.167052925,0.0,0.0,0.0,0.0,3338242.7688903953,3338242.7688903953,0.0,647380.1124955964,647380.1124955964,0.0,0.0,0.0,176314552.13452187,0.0,-176314552.13452187,R1,NONE,1733058586.3021424,1862000000.0,128941413.69785762,649689002.8329471,698026560.0,48337557.167052865,0.0,0.0,0.0,7542687.411854168,0.0,-7542687.411854168,1462741.3772031728,0.0,-1462741.3772031728,a154e3363e6d015379768d53512ba16eedb3ae675a2abf0cd0abdbd9ee3c68e5
E2D_LAMBDA_VACCINE,LA-0927,927,180dc572142d09eae64ab1ff4cdef1f3b9eae566ddd5fbe1049bd9da1419be57,P4->P4,1227771228.688384,1469602450.104857,241831221.4164729,1753015930.3665287,1881088963.1149926,128073032.74846387,1208633322.8329456,1450464544.2494185,241831221.4164729,302158330.7082364,362616136.0623546,60457805.35411823,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187424.5347835144,1187424.5347835144,NONE,R1,9557344.06438629,8688963.114992555,-868380.9493937343,531999999.99999845,725493664.2494185,193493664.24942005,0.0,0.0,0.0,0.0,7542687.411854167,7542687.411854167,0.0,1462741.3772031728,1462741.3772031728,0.0,0.0,0.0,176314552.13452187,0.0,-176314552.13452187,R1,NONE,1733058586.3021424,1862000000.0,128941413.69785762,649689002.8329471,698026560.0,48337557.167052865,0.0,0.0,0.0,7542687.411854168,0.0,-7542687.411854168,1462741.3772031728,0.0,-1462741.3772031728,b0a2b631db5e2629b1a43433fd8a6beac10eafaf748a440686fbd882e5d827a4
E2D_LAMBDA_CRACKERS,LA-0927,927,180dc572142d09eae64ab1ff4cdef1f3b9eae566ddd5fbe1049bd9da1419be57,P4->P4,1227771228.688384,1552615730.1048577,324844501.4164736,1753015930.3665287,1753015930.3665287,0.0,1208633322.8329456,1533477824.2494192,324844501.4164736,302158330.7082364,383369456.0623548,81211125.3541184,1.0,0.9999999999999998,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176314552.13452187,176314552.13452184,-2.9802322387695312e-08,R1,R1,1733058586.3021424,1733058586.3021424,0.0,649689002.8329471,974533504.2494206,324844501.4164735,0.0,0.0,0.0,7542687.411854168,7542687.411854167,-1.862645149230957e-09,1462741.3772031728,1462741.3772031725,-2.3283064365386963e-10,cbc27bebee6d54d222aa0dce77721fcc1600aaf2fe7d97c7545f2e84b8c3e97b
E2D_LAMBDA_WATER,LA-0928,928,3876c4b5409bb53973ba98f41564b3c80296a2ec3754233040481a971535c43b,P4->P4,1234076341.462944,1234076341.462944,0.0,1881202234.040089,1871286286.92885,-9915947.111238956,1214938435.6075056,1214938435.6075056,0.0,303734608.9018764,303734608.9018764,0.0,0.9999999999999998,1.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,16291138.84956547,16291138.84956547,NONE,R1,10400000.0,0.0,-10400000.0,26944320.000000004,0.0,-26944320.000000004,0.0,0.0,0.0,0.0,1865076.076521916,1865076.076521916,0.0,1242844.207901326,1242844.207901326,0.0,0.0,0.0,1182846.3704354228,424598.9837680216,-758247.3866674012,R1,R1,8802234.040088847,9286286.928849986,484052.88876113854,489967555.6075056,516911875.6075056,26944320.0,0.0,0.0,0.0,2909470.5850500655,1044394.5085281497,-1865076.0765219158,1938804.9153641404,695960.7074628144,-1242844.207901326,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63a7e01c946a9e2760f5790907f44d21a0a711870f6c01d9fa1f0eb6f6754313
E2D_LAMBDA_VACCINE,LA-0928,928,3876c4b5409bb53973ba98f41564b3c80296a2ec3754233040481a971535c43b,P4->P4,1234076341.462944,1479060119.266697,244983777.8037529,1881202234.040089,1881202234.040089,0.0,1214938435.6075056,1459922213.4112585,244983777.8037529,303734608.9018764,364980553.3528146,61245944.450938225,0.9999999999999998,1.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182846.3704354228,1182846.370435423,2.3283064365386963e-10,R1,R1,8802234.040088847,8802234.040088847,0.0,489967555.6075056,734951333.4112585,244983777.80375284,0.0,0.0,0.0,2909470.5850500655,2909470.5850500665,9.313225746154785e-10,1938804.9153641404,1938804.9153641406,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d7557fb4ddd0f4db5541886bb949efc34edb925c105d502adf018ac278409e89
E2D_LAMBDA_CRACKERS,LA-0928,928,3876c4b5409bb53973ba98f41564b3c80296a2ec3754233040481a971535c43b,P4->P4,1234076341.462944,1562073399.2666974,327997057.8037534,1881202234.040089,1769834946.5171902,-111367287.52289867,1214938435.6075056,1542935493.411259,327997057.8037534,303734608.9018764,385733873.35281473,81999264.45093834,0.9999999999999998,1.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182846.3704354228,0.0,-1182846.3704354228,R1,NONE,8802234.040088847,9557344.06438629,755110.0242974423,489967555.6075056,531999999.99999845,42032444.39249283,0.0,0.0,0.0,2909470.5850500655,0.0,-2909470.5850500655,1938804.9153641404,0.0,-1938804.9153641404,0.0,0.0,0.0,0.0,175634764.09495673,175634764.09495673,NONE,R1,1862000000.0,1749877602.4528039,-112122397.54719615,698026560.0,983991173.4112605,285964613.4112605,0.0,0.0,0.0,0.0,2909470.585050066,2909470.585050066,0.0,1938804.9153641404,1938804.9153641404,5aed57a8093d0a73072bd852c5dd73b3c4897e2d4e93d3b65d1fe9897aeb8ec2
E2D_LAMBDA_WATER,LA-0929,929,c90fe358f2a680438d98c93b67b3bbfc99d084a3c0027d775a0d0d850db28b6a,P4->P4,1224443965.4041293,1224443965.4041293,0.0,1744140388.1016576,1805614907.9480083,61474519.84635067,1205306059.5486908,1205306059.5486908,0.0,301326514.8871727,301326514.8871727,0.0,1.0,0.9999999999999998,-2.220446049250313e-16,0.0,0.0,0.0,0.0,17260502.301230118,17260502.301230118,NONE,R0,10400000.0,0.0,-10400000.0,26944320.000000004,0.0,-26944320.000000004,0.0,0.0,0.0,0.0,5037810.957218992,5037810.957218992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228729796.6868472,109442266.37840983,-119287530.30843738,R0,R0,1724183044.0372713,1796057563.883622,71874519.84635067,646361739.5486922,673306059.5486922,26944320.0,0.0,0.0,0.0,9659831.777990693,4622020.820771701,-5037810.9572189925,0.0,0.0,0.0,285877be52efc69cbd2ea61b7fed9c6adbb6a66782bc4d1982d1d4d1706fb42f
E2D_LAMBDA_VACCINE,LA-0929,929,c90fe358f2a680438d98c93b67b3bbfc99d084a3c0027d775a0d0d850db28b6a,P4->P4,1224443965.4041293,1464611555.1784744,240167589.77434516,1744140388.1016576,1881029189.0548413,136888800.95318365,1205306059.5486908,1445473649.323036,240167589.77434516,301326514.8871727,361368412.330759,60041897.44358629,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540425.1613603996,1540425.1613603996,NONE,R0,9557344.06438629,8629189.05484138,-928155.009544909,531999999.99999845,720502769.323036,188502769.3230375,0.0,0.0,0.0,0.0,9659831.777990693,9659831.777990693,0.0,0.0,0.0,0.0,0.0,0.0,228729796.6868472,0.0,-228729796.6868472,R0,NONE,1724183044.0372713,1862000000.0,137816955.96272874,646361739.5486922,698026560.0,51664820.45130777,0.0,0.0,0.0,9659831.777990693,0.0,-9659831.777990693,0.0,0.0,0.0,c9aea46ad00f345672260e2e0670197d8d615bbc1dca078d33569257ce157355
