simulation_id,sample_index,input_sha256,BETA2_policy_label,BETA2_T_COST,BETA2_worst_total_shortage,BETA2_worst_shortage_penalty,BETA2_normalized_shortage_value,BETA2_budget_usage,BETA2_worst_scenario,BETA2_C_Q,BETA2_C_F,BETA2_C_R,BETA2_Q_Water,BETA2_F_Water,BETA2_R_Water,BETA2_worst_shortage_Water,BETA2_weighted_shortage_loss_Water,BETA2_Q_Vaccine,BETA2_F_Vaccine,BETA2_R_Vaccine,BETA2_worst_shortage_Vaccine,BETA2_weighted_shortage_loss_Vaccine,BETA2_Q_Crackers,BETA2_F_Crackers,BETA2_R_Crackers,BETA2_worst_shortage_Crackers,BETA2_weighted_shortage_loss_Crackers,BETA4_policy_label,BETA4_T_COST,BETA4_worst_total_shortage,BETA4_worst_shortage_penalty,BETA4_normalized_shortage_value,BETA4_budget_usage,BETA4_worst_scenario,BETA4_C_Q,BETA4_C_F,BETA4_C_R,BETA4_Q_Water,BETA4_F_Water,BETA4_R_Water,BETA4_worst_shortage_Water,BETA4_weighted_shortage_loss_Water,BETA4_Q_Vaccine,BETA4_F_Vaccine,BETA4_R_Vaccine,BETA4_worst_shortage_Vaccine,BETA4_weighted_shortage_loss_Vaccine,BETA4_Q_Crackers,BETA4_F_Crackers,BETA4_R_Crackers,BETA4_worst_shortage_Crackers,BETA4_weighted_shortage_loss_Crackers,BETA6_policy_label,BETA6_T_COST,BETA6_worst_total_shortage,BETA6_worst_shortage_penalty,BETA6_normalized_shortage_value,BETA6_budget_usage,BETA6_worst_scenario,BETA6_C_Q,BETA6_C_F,BETA6_C_R,BETA6_Q_Water,BETA6_F_Water,BETA6_R_Water,BETA6_worst_shortage_Water,BETA6_weighted_shortage_loss_Water,BETA6_Q_Vaccine,BETA6_F_Vaccine,BETA6_R_Vaccine,BETA6_worst_shortage_Vaccine,BETA6_weighted_shortage_loss_Vaccine,BETA6_Q_Crackers,BETA6_F_Crackers,BETA6_R_Crackers,BETA6_worst_shortage_Crackers,BETA6_weighted_shortage_loss_Crackers,policy_transition_BETA2_BETA4,delta_T_COST_BETA2_BETA4,delta_worst_total_shortage_BETA2_BETA4,delta_worst_shortage_penalty_BETA2_BETA4,delta_normalized_shortage_value_BETA2_BETA4,R_transition_Water_BETA2_BETA4,R_transition_Vaccine_BETA2_BETA4,R_transition_Crackers_BETA2_BETA4,policy_transition_BETA4_BETA6,delta_T_COST_BETA4_BETA6,delta_worst_total_shortage_BETA4_BETA6,delta_worst_shortage_penalty_BETA4_BETA6,delta_normalized_shortage_value_BETA4_BETA6,R_transition_Water_BETA4_BETA6,R_transition_Vaccine_BETA4_BETA6,R_transition_Crackers_BETA4_BETA6,row_sha256
LA-0649,649,8bdb499cfb7da607adb470d692cc7569cfddef59031fe66cd17753dbcc98d428,P4,599766664.4539132,1626640008.3755019,580628758.5984747,290314379.2992374,1.0,h09,0.0,3780087.629485925,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,369454459.2992035,R0,1606682664.3111155,301156598.59847546,P4,1180395423.052388,1626640008.3755019,1161257517.1969495,290314379.2992374,1.0,h09,0.0,3780087.629485925,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,369454459.2992035,R0,1606682664.3111155,602313197.1969509,P4,1761024181.6508627,1626640008.3755019,1741886275.7954242,290314379.2992374,1.0,h09,0.0,3780087.629485925,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,369454459.2992035,R0,1606682664.3111155,903469795.7954264,P4->P4,580628758.5984747,0.0,580628758.5984747,0.0,NONE->NONE,NONE->NONE,R0->R0,P4->P4,580628758.5984747,0.0,580628758.5984747,0.0,NONE->NONE,NONE->NONE,R0->R0,dc6d6b0fef59a5f0dd884d46bf1a857509239592b22773e649319eca15380439
LA-0650,650,896e1ab448726f2971ba9a04b3ebaf173c1cdfc6a202764ddb5b4de5a49689f7,P4,596365388.2104939,1879838172.6180198,577227482.3550553,288613741.17752767,1.0,h09,0.0,172172.98717826992,0.0,0.0,438120.15916834126,R0,10108974.69719837,13095165.82275077,0.0,2752158.2202339764,R0,7729197.92082152,215119036.53230453,0.0,0.0,NONE,1862000000.0,349013280.0,P4,1173592870.5655491,1870199705.4597247,1154454964.7101107,288613741.17752767,0.9999999999999998,h09,0.0,172172.9871782699,0.0,0.0,15656541.240527626,R0,0.0,0.0,0.0,2043838.923424806,R0,8199705.459724609,456428404.71011066,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1750820352.9206045,1608494061.7076647,1731682447.065166,288613741.17752767,1.0,h09,0.0,172172.98717826992,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,411681649.80654454,R0,1588536717.6432784,893265967.0651681,P4->P4,577227482.3550552,-9638467.158295155,577227482.3550553,0.0,R0->R0,R0->R0,NONE->NONE,P4->P4,577227482.3550553,-261705643.75205994,577227482.3550553,0.0,R0->NONE,R0->NONE,NONE->R0,7268a7053f4a4aab243e95459cb02291579fb45e5300b8441766f9e647f7b004
LA-0651,651,c486e6a3009e360e307e99848a7b8540e0c6bd938c9884e3af76cf8be54c6799,P4,623942419.6122986,1871190544.4724367,604804513.7568601,302402256.87843007,1.0000000000000002,h09,0.0,4692748.285290684,5512401.83027985,0.0,11174210.196765358,R2,0.0,0.0,0.0,394105.3596665101,R2,9190544.472436769,255791233.75686017,0.0,0.0,NONE,1862000000.0,349013280.0,P4,1228746933.3691587,1755618642.3831067,1209609027.5137203,302402256.87843007,1.0,h09,0.0,4692748.285290682,5512401.830279849,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,135743770.0551011,R2,1735661298.3187203,650664707.5137218,P4,1833551447.126019,1881106491.5836756,1814413541.2705805,302402256.87843007,1.0,h09,0.0,4692748.285290684,5512401.8302798495,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,914192.737105783,R2,8706491.58367563,726957221.2705805,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,604804513.7568601,-115571902.08932996,604804513.7568601,0.0,R2->NONE,R2->NONE,NONE->R2,P4->P4,604804513.7568603,125487849.20056891,604804513.7568603,0.0,NONE->NONE,NONE->R2,R2->NONE,fae6b6089760dbc3f7154da989e267cc7e31f012c78e33eef5396ec3f8c7498e
LA-0652,652,618cb1f836844a095ccc3291336c875b65e64fd8ef9b62a3c3e1ed575c4e7c36,P4,625157546.6846738,1823575914.4294958,606019640.8292353,303009820.41461766,1.0,h09,0.0,3308871.985677693,0.0,0.0,14011948.15646643,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,64645510.049733475,R0,1814018570.3651094,340019640.8292361,P4,1231177187.513909,1823575914.4294958,1212039281.6584706,303009820.41461766,1.0,h09,0.0,3308871.985677693,0.0,0.0,14011948.15646643,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,64645510.049733475,R0,1814018570.3651094,680039281.6584722,P4,1837196828.3431444,1762101394.583145,1818058922.487706,303009820.41461766,1.0,h09,0.0,3308871.985677693,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,161482245.22838593,R0,1742144050.5187585,979642442.4877082,P4->P4,606019640.8292353,0.0,606019640.8292353,0.0,R0->R0,NONE->NONE,R0->R0,P4->P4,606019640.8292353,-61474519.84635091,606019640.8292353,0.0,R0->NONE,NONE->NONE,R0->R0,ba7d3ed3d2f9fde1cde7a2e1321468003ad082396a7bee8742e8162987a06d90
LA-0653,653,195798ab08b968fb6c4ee37bb25c36d5da051d533e0131a34d45e6918a9dcc43,P4,611609054.886762,1751294161.346313,592471149.0313236,296235574.5156618,1.0,h09,0.0,10018807.359378673,0.0,0.0,16481627.18389832,R0,5.587935447692871e-09,7.238611578941346e-09,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,190589705.9142624,R0,1741736817.2819266,326471149.0313243,P4,1204080203.9180856,1689819641.499962,1184942298.062647,296235574.5156618,1.0,h09,0.0,10018807.359378671,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,304494421.3113062,R0,1669862297.4355757,625997978.0626487,P4,1796551352.949409,1689819641.499962,1777413447.0939705,296235574.5156618,1.0,h09,0.0,10018807.359378671,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,304494421.3113062,R0,1669862297.4355757,938996967.0939728,P4->P4,592471149.0313236,-61474519.84635091,592471149.0313236,0.0,R0->NONE,NONE->NONE,R0->R0,P4->P4,592471149.0313234,0.0,592471149.0313234,0.0,NONE->NONE,NONE->NONE,R0->R0,1916c6dcfe9f53161fd09205a4d79f5cda681453add192a5178d2a35c2d21f80
LA-0654,654,4ef1d9df69d5d7130d3d42e294c1182123f2593437574be71ff64cfbe18e8424,P4,626139361.0748672,1767339414.163776,607001455.2194288,303500727.6097144,1.0,h09,0.0,4798686.507158036,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,140517193.10517624,R0,1747382070.0993896,327529295.21942955,P4,1233140816.294296,1828813934.0101268,1214002910.4388576,303500727.6097144,1.0,h09,0.0,4798686.507158037,0.0,0.0,12750001.762909615,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,52401783.99467093,R0,1819256589.9457405,682002910.4388592,P4,1840142271.513725,1859642117.7008972,1821004365.6582866,303500727.60971445,1.0,h09,0.0,4798686.507158037,0.0,0.0,12750001.762909615,R0,0.0,0.0,0.0,256258.00290323776,R0,9348317.957586326,780547156.186628,0.0,14351353.260553798,R0,1850293799.743311,1040457209.4716585,P4->P4,607001455.2194288,61474519.84635091,607001455.2194288,0.0,NONE->R0,NONE->NONE,R0->R0,P4->P4,607001455.219429,30828183.690770388,607001455.219429,5.960464477539063e-08,R0->R0,NONE->R0,R0->R0,708a48aa654c5132d80e0ba753683e6aaf4c5aefaf1c33dc8d8782e243d5dca6
LA-0655,655,45489cb4e0a7fca0bb86ea1f9af348ada1ccef4291e4db2c2a29812789df4bca,P4,625145925.0512657,1762039392.6976986,606008019.1958272,303004009.5979136,0.9999999999999998,h09,0.0,3138997.2215033635,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,191406467.58086795,R0,1742082048.6333122,326535859.195828,P4,1231153944.247093,1823513912.5440495,1212016038.3916545,303004009.5979136,1.0,h09,0.0,3138997.221503364,0.0,0.0,16599910.523438178,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,76684294.66120398,R0,1813956568.4796631,680016038.391656,P4,1837161963.4429202,1823513912.5440495,1818024057.5874817,303004009.5979136,1.0,h09,0.0,3138997.221503364,0.0,0.0,16599910.523438178,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,76684294.66120397,R0,1813956568.4796631,1020024057.587484,P4->P4,606008019.1958272,61474519.84635091,606008019.1958272,0.0,NONE->R0,NONE->NONE,R0->R0,P4->P4,606008019.1958272,0.0,606008019.1958272,0.0,R0->R0,NONE->NONE,R0->R0,2b903f61c059d147082c057f12d2f11a6d2f8c463bd900624db883c4e4708c1a
LA-0656,656,e0d4ce5e0d8d85d543955719abd8351ccac93a90d05264c33c1df52a3cad0e0c,P4,620751152.770747,1880991829.797187,601613246.9153085,300806623.45765424,1.0,h09,0.0,8675861.837021727,684119.5403633537,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,1811449.3483419488,R1,8591829.797186997,239127806.9153085,0.0,0.0,NONE,1862000000.0,349013280.0,P4,1222364399.6860554,1880991829.797187,1203226493.830617,300806623.45765424,1.0,h09,0.0,8675861.837021727,684119.5403633537,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1811449.3483419488,R1,8591829.797186997,478255613.830617,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1823977646.601364,1880991829.797187,1804839740.7459254,300806623.45765424,1.0,h09,0.0,8675861.837021727,684119.5403633537,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,1811449.3483419488,R1,8591829.797186997,717383420.7459255,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,601613246.9153085,0.0,601613246.9153085,0.0,NONE->NONE,R1->R1,NONE->NONE,P4->P4,601613246.9153085,0.0,601613246.9153085,0.0,NONE->NONE,R1->R1,NONE->NONE,0fc1677959cbf788e4f7576a2d138eaeef6cb1d0b6ba872ea8aa5a266c8a7836
LA-0657,657,f9ef6ee3c5c9a319a187f6339c5aee9e0c4c0419506a224a9a90dd598c9e874c,P4,617063303.5722475,1780392799.2330263,597925397.716809,298962698.8584045,1.0,h09,0.0,5255763.228888918,0.0,0.0,24275465.522900835,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,212794400.47736812,R0,1770835455.16864,331925397.71680987,P4,1214988701.2890565,1780392799.2330263,1195850795.433618,298962698.8584045,1.0,h09,0.0,5255763.228888918,0.0,0.0,24275465.522900835,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,212794400.47736812,R0,1770835455.16864,663850795.4336197,P4,1812914099.0058658,1718918279.3866754,1793776193.1504273,298962698.8584046,1.0,h09,0.0,5255763.228888919,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,380562422.44901633,R0,1698960935.322289,955359713.1504295,P4->P4,597925397.716809,0.0,597925397.716809,0.0,R0->R0,NONE->NONE,R0->R0,P4->P4,597925397.7168093,-61474519.84635091,597925397.7168093,5.960464477539063e-08,R0->NONE,NONE->NONE,R0->R0,dcc1eb2e730c365c36e6893fcb7355a72f61587662157434f534b642aeb8fdd6
LA-0658,658,a06ac5f944e152077f015a26b4594a06abac302d9ee8d12168cc1855c3b7c784,P4,608357854.3276349,1880546540.2584147,589219948.4721965,294609974.23609823,1.0,h09,0.0,7295605.106447982,1015170.9554537577,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,1711108.9069772812,R1,8146540.258414645,226734508.4721964,0.0,0.0,NONE,1862000000.0,349013280.0,P4,1197577802.7998314,1880546540.2584147,1178439896.944393,294609974.23609823,1.0,h09,0.0,7295605.1064479835,1015170.9554537579,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1711108.9069772817,R1,8146540.258414645,453469016.9443928,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1786797751.2720277,1688851998.1292148,1767659845.4165893,294609974.23609823,0.9999999999999996,h09,0.0,7295605.10644798,1015170.9554537574,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,134683.69875150206,R1,9446297.786720295,788728079.9999979,0.0,234075258.19110054,R1,1669005700.3424945,938515285.4165914,P4->P4,589219948.4721965,0.0,589219948.4721965,0.0,NONE->NONE,R1->R1,NONE->NONE,P4->P4,589219948.4721963,-191694542.12919998,589219948.4721963,0.0,NONE->NONE,R1->R1,NONE->R1,55ad6d08bd0f1c15efae0f0308305700ce3e66010cd4a9997084a0677647ac6c
LA-0659,659,ff2742c89e2584765813c265a87b00bcf2298dc47b57a0723381f98b2e85b160,P4,620463094.5462006,1798530821.9280386,601325188.6907622,300662594.3453811,1.0,h09,0.0,5064321.646607062,0.0,0.0,24059385.25112491,R0,3.725290298461914e-09,4.825741052627564e-09,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,168939733.6180957,R0,1788973477.8636522,335325188.69076294,P4,1221788283.2369628,1737056302.0816877,1202650377.3815243,300662594.3453811,1.0,h09,0.0,5064321.646607061,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,335214422.3414589,R0,1717098958.0173013,643706057.3815259,P4,1823113471.9277248,1871065532.7928557,1803975566.0722864,300662594.3453811,1.0,h09,0.0,5064321.646607062,0.0,0.0,24059385.25112491,R0,0.0,0.0,0.0,1137757.3896728891,R0,9065532.792855782,756935726.0722865,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,601325188.6907622,-61474519.84635091,601325188.6907622,0.0,R0->NONE,NONE->NONE,R0->R0,P4->P4,601325188.690762,134009230.71116805,601325188.690762,0.0,NONE->R0,NONE->R0,R0->NONE,eae054ed4e2e8ebfe74fdacb9789dbefcbb70ff092c82e99a1ed0f84e9b59a72
LA-0660,660,14a609fa2b4cae99483035bbbc217a5848bba0547b137dfdc5f0bc4a8c2c9097,P4,600441996.5422693,1870346177.4463506,581304090.6868309,290652045.34341544,1.0,h09,0.0,2473729.260722154,0.0,0.0,15484335.605781902,R0,0.0,0.0,0.0,1803279.8450176856,R0,8346177.446350635,232290810.68683088,0.0,0.0,NONE,1862000000.0,349013280.0,P4,1181746087.2291002,1879956128.8555224,1162608181.3736618,290652045.34341544,1.0,h09,0.0,2473729.260722154,0.0,0.0,477830.3163157262,R0,10079066.934726734,26112846.614490025,0.0,2501735.829207628,R0,7877061.920795698,438468774.7591717,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1763050177.915931,1870346177.4463506,1743912272.0604925,290652045.34341544,1.0,h09,0.0,2473729.260722154,0.0,0.0,15484335.605781902,R0,0.0,0.0,0.0,1803279.8450176856,R0,8346177.446350635,696872432.0604928,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,581304090.6868309,9609951.40917182,581304090.6868309,0.0,R0->R0,R0->R0,NONE->NONE,P4->P4,581304090.6868308,-9609951.40917182,581304090.6868308,0.0,R0->R0,R0->R0,NONE->NONE,8136faac9bba8effa73ea7cd9e6be170ce3dee9807e67091f86b112de613a8b8
LA-0661,661,49ff78a183a4c1d8000619d9ba5e880a1c0353490469ac3a78684199f5d38ab8,P4,616524770.6849538,1777519704.443793,597386864.8295152,298693432.4147576,1.0,h09,0.0,1701761.5208502468,0.0,0.0,32024312.118730262,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,289566415.5883226,R0,1767962360.3794067,331386864.829516,P4,1213911635.514469,1716045184.5974422,1194773729.6590304,298693432.4147576,0.9999999999999998,h09,0.0,1701761.5208502465,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,510886805.67903525,R0,1696087840.5330558,635829409.659032,P4,1811298500.3439841,1716045184.5974422,1792160594.4885457,298693432.4147576,0.9999999999999998,h09,0.0,1701761.5208502465,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,510886805.67903525,R0,1696087840.5330558,953744114.4885478,P4->P4,597386864.8295151,-61474519.84635091,597386864.8295152,0.0,R0->NONE,NONE->NONE,R0->R0,P4->P4,597386864.8295152,0.0,597386864.8295152,0.0,NONE->NONE,NONE->NONE,R0->R0,46a4320e53bddee8020e7b471f667effd5e188a2201405df01a81dcc32158cfe
LA-0662,662,7528e40a00262a4e0a2dbbc3afdb22346360eeda109b1066d365a1c10db747f1,P4,595301446.6267577,1602817890.2195296,576163540.7713193,288081770.38565964,1.0,h09,0.0,2279874.5195441535,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,430440731.8526531,R0,1582860546.1551433,296691380.77132004,P4,1171464987.398077,1602817890.2195296,1152327081.5426385,288081770.38565964,1.0,h09,0.0,2279874.5195441535,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,430440731.8526531,R0,1582860546.1551433,593382761.5426401,P4,1747628528.1693964,1602817890.2195296,1728490622.313958,288081770.38565964,1.0,h09,0.0,2279874.519544153,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,430440731.852653,R0,1582860546.1551433,890074142.3139601,P4->P4,576163540.7713193,0.0,576163540.7713193,0.0,NONE->NONE,NONE->NONE,R0->R0,P4->P4,576163540.7713194,0.0,576163540.7713194,0.0,NONE->NONE,NONE->NONE,R0->R0,813f2da53094461b8c3d74b74a4fcc7102beaf60342882614e5c058ced981032
LA-0663,663,1c934d645b4f92e9294648171da37858a2e83fadae65ec86d01c14f73ec9ebf0,P4,618278791.5619488,1725402957.095282,599140885.7065103,299570442.85325515,1.0,h09,0.0,7355452.177649955,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,203704954.64919865,R0,1705445613.0308957,319668725.7065111,P4,1217419677.268459,1880583823.9725764,1198281771.4130206,299570442.85325515,1.0,h09,0.0,7355452.177649954,0.0,0.0,435575.34998157556,R0,10065245.099155044,26077037.002890892,0.0,1351617.289130485,R0,8518578.873421416,474178174.41012967,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1816560562.9749694,1880902998.1929617,1797422657.119531,299570442.85325515,1.0,h09,0.0,7355452.177649954,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,1371890.5109027661,R0,8502998.19296171,709966337.119531,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,599140885.7065103,155180866.8772943,599140885.7065103,0.0,NONE->R0,NONE->R0,R0->NONE,P4->P4,599140885.7065103,319174.22038531303,599140885.7065103,0.0,R0->NONE,R0->R0,NONE->NONE,d651090372aed78bc8c3d12e32083fb1045f55c1e7eb779826f8f832aae806ac
LA-0664,664,5497f1c9a446434f8dd9be045670011511bc6bb3d13d795ab51e1e389b7e6bc4,P4,624451301.958602,1758333550.3339353,605313396.1031635,302656698.05158174,1.0,h09,0.0,6076667.214618965,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,152910858.5673353,R0,1738376206.269549,325841236.10316426,P4,1229764698.0617654,1860446251.1134224,1210626792.206327,302656698.05158174,1.0,h09,0.0,6076667.214618966,0.0,0.0,12863809.4747983,R0,0.0,0.0,0.0,340818.4626164846,R0,9281802.66911333,516662263.77352446,0.0,13402545.266035087,R0,1851164448.444309,693964528.4328026,P4,1835078094.164929,1881124775.6576302,1815940188.3094904,302656698.05158174,1.0,h09,0.0,6076667.214618966,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,1029807.8230045032,R0,8724775.65763019,728483868.3094904,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,605313396.1031635,102112700.77948713,605313396.1031635,0.0,NONE->R0,NONE->R0,R0->R0,P4->P4,605313396.1031635,20678524.54420781,605313396.1031635,0.0,R0->NONE,R0->R0,R0->NONE,8a9537d30435d5b62c45cff849a5f570d6288d56e29eda81311aa77ae1bc3528
LA-0665,665,cfc4590f21baaefd8421013da22da811289c9a85a408dbc4caa38817492f1bbd,P4,615676701.2401698,1711520699.7234347,596538795.3847313,298269397.69236565,0.9999999999999998,h09,0.0,5079806.33590879,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,275361950.64045846,R0,1691563355.6590483,317066635.384732,P4,1212215496.624901,1772995219.5697854,1193077590.7694626,298269397.69236565,1.0,h09,0.0,5079806.335908791,0.0,0.0,16802515.079632297,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,159239575.29818538,R0,1763437875.505399,661077590.769464,P4,1808754292.0096319,1772995219.5697854,1789616386.1541934,298269397.6923656,1.0,h09,0.0,5079806.335908791,0.0,0.0,16802515.079632297,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,159239575.29818538,R0,1763437875.505399,991616386.1541958,P4->P4,596538795.3847313,61474519.84635067,596538795.3847313,0.0,NONE->R0,NONE->NONE,R0->R0,P4->P4,596538795.3847308,0.0,596538795.3847308,-5.960464477539063e-08,R0->R0,NONE->NONE,R0->R0,c197757ab7aa87a7af58fb9e489c41f1390e5ba8a8fdf816a5f8ad1f20ff1586
LA-0666,666,8f0afc448251b9df2ad2a2757a0b6fcc90ee3b5d73cc8dd1149a9974aa13aea2,P4,620406634.9876091,1736755088.047375,601268729.1321707,300634364.56608534,1.0,h09,0.0,59909.440055271734,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,324731595.235722,R0,1716797743.9829886,321796569.1321714,P4,1221675364.1197798,1798229607.8937259,1202537458.2643414,300634364.56608534,1.0,h09,0.0,59909.44005527173,0.0,0.0,23258650.954127364,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,163990790.4663206,R0,1788672263.8293395,670537458.2643428,P4,1822944093.2519503,1798229607.8937259,1803806187.3965118,300634364.5660853,1.0,h09,0.0,59909.44005527173,0.0,0.0,23258650.954127364,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,163990790.4663206,R0,1788672263.8293395,1005806187.396514,P4->P4,601268729.1321707,61474519.84635091,601268729.1321707,0.0,NONE->R0,NONE->NONE,R0->R0,P4->P4,601268729.1321704,0.0,601268729.1321704,-5.960464477539063e-08,R0->R0,NONE->NONE,R0->R0,9ff99593de878d5bbc167a6e8f76f0b6b04a589d8303d7f04cc114be0b30aa08
LA-0667,667,1547ef812fe1610f17432bfb8261cbaaad6687ef6302d7e94639761d2c20548a,P4,620243932.002411,1797361580.8706887,601106026.1469725,300553013.07348627,1.0,h09,0.0,11202082.617841598,0.0,0.0,18368231.815629143,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,131042786.35378489,R0,1787804236.8063023,335106026.1469733,P4,1221349958.1493835,1735887061.0243378,1202212052.293945,300553013.07348627,1.0,h09,0.0,11202082.617841598,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,257985848.10136274,R0,1715929716.9599514,643267732.2939466,P4,1822455984.296356,1797361580.8706887,1803318078.4409175,300553013.07348627,1.0,h09,0.0,11202082.617841598,0.0,0.0,18368231.815629143,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,131042786.35378489,R0,1787804236.8063023,1005318078.4409198,P4->P4,601106026.1469725,-61474519.84635091,601106026.1469725,0.0,R0->NONE,NONE->NONE,R0->R0,P4->P4,601106026.1469724,61474519.84635091,601106026.1469724,0.0,NONE->R0,NONE->NONE,R0->R0,959b6b40325b692dd35ba5e4d12eb8e70f86ebb961c7dd994d88fd0aa508b90f
