case_id,simulation_id,sample_index,input_sha256,decision_role,first_stage_sha256,Q,F,z,first_stage_cost,B,first_stage_cost_minus_B,budget_violation,budget_reference_scale,budget_tolerance,first_stage_feasibility_validation,validation_error,evidence_sha256
E2A_CRACKERS_A080,LA-0496,496,9d697be546915ba9e9c742825e409d88ae9ad0b34a692676c63c615990de25f8,FAILED_FULL_CERTIFICATION_DECISION,53fe4cd7c73a754d7fa9f205d36b7f30ad6d8797262fc87c4afd959fbe9242dd,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":200490993.00056395,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":12714104.851378487,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",2518037.119372948,19137905.85543848,-16619868.73606553,0.0,19137905.85543848,1.9237905855438477e-05,True,,7e94104ae587217c23b13fefd5cd242905043481679f2b252f0779c772e565a3
E2A_CRACKERS_A080,LA-0538,538,bb258092ace55c12f6803dbf9c2e9f9ca7929da87dfb0a40296ec047254940f3,FAILED_FULL_CERTIFICATION_DECISION,f36a825053fd524d48b7279af396a8bc6fcfffeed012c4de5556515a4ab577cf,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":90291536.88751869,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":15345551.25442807,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",3979901.5411695954,19137905.85543848,-15158004.314268883,0.0,19137905.85543848,1.9237905855438477e-05,True,,8fa25eac6c697cdac64f9e271584f75ca35e1e22bbab44eab0d4835b4457d80a
E2A_CRACKERS_A080,LA-0541,541,04d1b35d27b3ba8780541d7818178d4a2540ba3ca7eba219c7d74b1f4a8ae6fe,FAILED_FULL_CERTIFICATION_DECISION,4ed65d9e017686a9d6362486b47433de7ff3c1f8ae7aaac8b3332bea32aa12e9,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":98178661.21302205,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":16336353.584162405,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",2422610.5894086985,19137905.85543848,-16715295.266029779,0.0,19137905.85543848,1.9237905855438477e-05,True,,58596edca6f100670fa207d6683b8f2e6292a782bd542490befdea6f1fdf4419
E2A_CRACKERS_A080,LA-0545,545,9e4fbefe12a971359fbd81cd4bf78d092843a092459723b486a5514c0ceac702,FAILED_FULL_CERTIFICATION_DECISION,615af256e42941dabbe375bc2edd6b3eb76d1098afff73e9641bf1fe93983d21,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":17495865.523407415,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":711119.5672095105,""1"":0.0,""2"":0.0},""Water"":{""0"":16791979.042255174,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":1,""1"":0,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",6881028.823189656,19137905.85543848,-12256877.032248821,0.0,19137905.85543848,1.9237905855438477e-05,True,,339309ad3ad0465ac68826dfc3aba6fdf5e36adfece324ffa7d167d4a6a0e8bd
E2A_CRACKERS_A080,LA-0610,610,a7f7ceb25853f2b787b8e566376cece273db6419960152c6d53dbe20e69b48ed,FAILED_FULL_CERTIFICATION_DECISION,bbac5a90f1071bdafdd533580d7997ac0e6cf2c9c882b68513fe3241a96c7031,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":76807642.09315339,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":14030454.468682501,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":1,""1"":0,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",5196928.437499186,19137905.85543848,-13940977.417939292,0.0,19137905.85543848,1.9237905855438477e-05,True,,f80ed4324f3f66dab416bab16f5ebfb97192ff46b684e3d63a9cb50dbbb07389
E2A_CRACKERS_A080,LA-0611,611,7f0f205a2367c6b286612b5c83bd466e403a76a853ea3c65e54c168aca01ade9,FAILED_FULL_CERTIFICATION_DECISION,46ed06b837a93f8e9123e465c6a627fe336bc564b72ec70e5d5196102244791d,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":92349441.95625512,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":18234394.390998296,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",9512739.024476381,19137905.85543848,-9625166.830962097,0.0,19137905.85543848,1.9237905855438477e-05,True,,1ab3d0a9d82ad55ffaa4e836acb78d0c8e5af3a0d6cb87f34ff648a4f54738fe
E2A_CRACKERS_A080,LA-0618,618,cc51d9aa8025dc8c3cad333a7d884bcd02747b3bb5b1eb75c4d4790786d456cb,FAILED_FULL_CERTIFICATION_DECISION,edb7b4f2c69bb77e8424b069eef1a3d91348cd5f0772cb36438a7eb5ac2dc018,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":62741662.80590778,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":14620530.522613961,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":1,""1"":0,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",6809373.489997909,19137905.85543848,-12328532.36544057,0.0,19137905.85543848,1.9237905855438477e-05,True,,140cc377c2f4547ee0298f1ba8d5d975ff13e42dd1fe173189f61744e16cd43f
E2A_CRACKERS_A080,LA-0644,644,103819d6efae8e8d55afb623531c8fcc5caedfe82e8359c199034866e7596adb,FAILED_FULL_CERTIFICATION_DECISION,f10798461b2b26ac5012c6651c30c8b329c93daf38b90559a42edf3eb840036f,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":245943216.9039082,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":15953766.69534709,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",8225749.53243106,19137905.85543848,-10912156.323007418,0.0,19137905.85543848,1.9237905855438477e-05,True,,59bb43194290be5385b8cf128fb30348ad54543857f20473499a74abc85efbff
E2A_CRACKERS_A080,LA-0655,655,45489cb4e0a7fca0bb86ea1f9af348ada1ccef4291e4db2c2a29812789df4bca,FAILED_FULL_CERTIFICATION_DECISION,20b10aa409a6ea3cfa7ba20c20d89425eef4744ba5eb8c9a527af818937de376,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":76684294.66120398,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":16599910.523438178,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",3138997.221503364,19137905.85543848,-15998908.633935114,0.0,19137905.85543848,1.9237905855438477e-05,True,,28d30fff13b196c2f70745e52fb4f1c5c6ff9ab3ebc44bb3d32462c89bc144d0
E2A_CRACKERS_A080,LA-0671,671,942fb721765250f53d531bb6e5b970d0a0c78a7989fe46d19ff34f0287782c4d,FAILED_FULL_CERTIFICATION_DECISION,737f494eb73e8f6f04d9269e59ce9bb991a4b515456705c0be9025552d6246bd,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":77064578.89147916,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":14471176.05212061,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",4912238.977865394,19137905.85543848,-14225666.877573084,0.0,19137905.85543848,1.9237905855438477e-05,True,,cddfea7edf26507f1822c652ab04667564d46a515c4944c3060b6348aa68ed01
E2A_CRACKERS_A080,LA-0672,672,cfc7d8a4a29a1874a559261f9b9bed31e89a00e1e8046d9b72386c1834491f78,FAILED_FULL_CERTIFICATION_DECISION,68a2b89420a9d6cc4e60e83d639389b3ca08c838a57a35936319e44387138265,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":101532567.77160034,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":15122137.569202153,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",3227393.665391287,19137905.85543848,-15910512.190047191,0.0,19137905.85543848,1.9237905855438477e-05,True,,739df7471c616347ead7f86a45d2112db5e98d181a96a92575347e466aaecf6b
E2A_CRACKERS_A080,LA-0700,700,34760519ea33f8b449aca642ef11b1e39fcb24d222b2f211fb1c46dee6a61d0d,FAILED_FULL_CERTIFICATION_DECISION,ac37343307b7f5178007dcfc5fe0cce180571c4da46394733f8a1ee140c2e82f,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":76868555.39924878,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":15322649.505376136,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",3481933.9071900174,19137905.85543848,-15655971.94824846,0.0,19137905.85543848,1.9237905855438477e-05,True,,29476f343fffd5a36f840c03b11e351420e8289610e935b399470d6bfe486671
E2A_CRACKERS_A080,LA-0718,718,e5a0a9e3756ac75f7bc4803ff404f00170cd3d4602e958dfe083a970fc7af97b,FAILED_FULL_CERTIFICATION_DECISION,59b278bce9a06f8e5ab229de7490b08089a9d9893444806da10f2bb1f7ecd768,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":105488856.37397964,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":16773746.08761573,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",65343.30148006551,19137905.85543848,-19072562.553958412,0.0,19137905.85543848,1.9237905855438477e-05,True,,2ea80825a7b9a2ce4b3399b1ecaaacdf61c27bd531f43de940a4f3e3bbe9cae4
E2A_CRACKERS_A080,LA-0734,734,12e799fc78af354e664a13c6737226bda8439a8efaafbd34bb8017839b6be271,FAILED_FULL_CERTIFICATION_DECISION,10bab5712b4ae8633aaf5d7680f2f94e5d7a637a9d8a06066425d1579eedc75c,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":155086582.58991155,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":34154191.84593291,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",3076240.898659511,19137905.85543848,-16061664.956778968,0.0,19137905.85543848,1.9237905855438477e-05,True,,b0cfdb1d164afd5851033ed23fdb4ff435fe2b83296d57e6231d5467c1fac1eb
E2A_CRACKERS_A080,LA-0741,741,cd706f6f95bfd3e423e08f8f37f52685b7c010f94728021798d0f88dbc03a9a8,FAILED_FULL_CERTIFICATION_DECISION,0aa8a9c7f0a47355d5302dff2cec95f7d20b0d57baa2df9c0ed2df3efc63f401,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":0.0,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":4134920.8685434177,""1"":0.0,""2"":0.0},""Water"":{""0"":566881.8505568323,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":1,""1"":0,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",391362.0747069286,19137905.85543848,-18746543.78073155,0.0,19137905.85543848,1.9237905855438477e-05,True,,b0508da323d951d87afed2016209a46e0dfd78de0722ab88afe19201aa8b8515
E2A_CRACKERS_A080,LA-0742,742,fa7c40aaf4394633133e11289327791db3f58eb169515367acc9a0fe975e0019,FAILED_FULL_CERTIFICATION_DECISION,6509436fdf53edda538ac657640301a72a4e8d47344275dd7f06f7dbd823cae7,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":0.0,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":1833780.1698642755,""1"":0.0,""2"":0.0},""Water"":{""0"":504160.48570106836,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":1,""1"":0,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",1643962.6082734566,19137905.85543848,-17493943.24716502,0.0,19137905.85543848,1.9237905855438477e-05,True,,ab7d650a2e898adbb0dfd6906fef3296bcb1329e3615948796aadb5caa0ff659
E2A_CRACKERS_A080,LA-0752,752,a67cbf0b6a8032f4a985a2b133980b10264b5752aa31758648180af2706297d6,FAILED_FULL_CERTIFICATION_DECISION,2148c521d8d8251a23b090e416b54401f10d6b6ab4ccafb6310147a3171b4b62,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":15370451.40350318,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":1455513.950967137,""1"":0.0,""2"":0.0},""Water"":{""0"":439155.75438580516,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":1,""1"":0,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",1096702.4278047539,19137905.85543848,-18041203.427633725,0.0,19137905.85543848,1.9237905855438477e-05,True,,849169a5e89dcdb56bc280deb422cf13b73f9f48984306122c39e1fb114fd4b1
E2A_CRACKERS_A080,LA-0769,769,cd9a068bd11fcd88b9b2cf7c8f2bec5dbf1dd17bc4a7f2ed77f1dbc288c441dc,FAILED_FULL_CERTIFICATION_DECISION,1ddd025c33d88c6265cffe39e7c1b411b0bac0e463fbe033d26cdefe2a243154,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":83366148.45085455,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":14189899.914506467,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",5702631.647781061,19137905.85543848,-13435274.207657417,0.0,19137905.85543848,1.9237905855438477e-05,True,,02c4b22f5b0834856ca40214438951aeeed0b83951ce5bd424a895cb8af55bb2
E2A_CRACKERS_A080,LA-0774,774,0c98ebc644844d7ca0172872306d87c11039cd5d0dd7f629de88cecc21bb4875,FAILED_FULL_CERTIFICATION_DECISION,fcb43fea1e25682ccc82a3f0990d92642b8cb54a85ca043af85cbe1b7a0f6c0b,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":75064613.43632872,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":13959075.888381762,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",4889014.511005849,19137905.85543848,-14248891.34443263,0.0,19137905.85543848,1.9237905855438477e-05,True,,0d1ad6519e36be130b72ed912a01404f52d8555eaadfa1985179e6d34e9c8681
E2A_CRACKERS_A080,LA-0775,775,a5407d055a6ce8b5d8bb311a59e4e375579876ceccb3e5820a86f856113f2909,FAILED_FULL_CERTIFICATION_DECISION,e2250ce3b5e44792807d0d11e81c9d3d19303f0ceacde40056870e9753da56dd,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":50517295.09120874,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":18440236.094556972,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",5386345.705568482,19137905.85543848,-13751560.149869997,0.0,19137905.85543848,1.9237905855438477e-05,True,,8e2f18b910b54393dd0e916af9f435a26e37a95419b503a13292932bd01e7c74
E2A_CRACKERS_A080,LA-0883,883,fada39189a7557433f084d1ad3fafe262fae6edaefdcaff185d3f211f8902be0,FAILED_FULL_CERTIFICATION_DECISION,72735e054a344bfe351997f77d4f36ee8dcf3510bf3a64713d687ebd743291ee,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":157140585.6286169,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":15399131.110938756,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",2270279.833606211,19137905.85543848,-16867626.02183227,0.0,19137905.85543848,1.9237905855438477e-05,True,,0f92e08bad856a46e1fe18e3ebce5ffd5db3a0392a28638d645d303b22605cf6
E2A_CRACKERS_A080,LA-0919,919,8ae12f4ee6def6d39debe252f82181a0157c9834405d32dce6602884baf15309,FAILED_FULL_CERTIFICATION_DECISION,408b237d1dea7303fcc1d6e2a1aa30d1387a59e57e76cc005b179d12a8738b65,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":150493390.85483512,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":27924629.92771194,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",6007548.736036692,19137905.85543848,-13130357.119401786,0.0,19137905.85543848,1.9237905855438477e-05,True,,9fffdb48c85550fc889e182e247438dc827ce88c8b6d787bf2c98edd45bbbdc1
E2A_CRACKERS_A080,LA-0920,920,facc5e6b1b8b087f1db54b46a7ac8329a7c54bc20cfe54e9276d641b5492e508,FAILED_FULL_CERTIFICATION_DECISION,49ab639eff07b5694f2aae7efee02dfbc0c75a9cb27a2a7acb87850d8e8a40d6,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":85892617.4094181,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":15409295.456428189,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",3580521.013586389,19137905.85543848,-15557384.84185209,0.0,19137905.85543848,1.9237905855438477e-05,True,,d870eee92d553082348bc70bff5a4e9521dee5c5a8195f2511a1b002add88556
E2A_CRACKERS_A080,LA-0930,930,d733d147cd567bc1b4389530bbaa6a62ee7daa1f91430d98a94b27d7c899856c,FAILED_FULL_CERTIFICATION_DECISION,1c7f1d55c6a6e2f8b29d4f864b4168d223907576c091e83e374253fb98404cac,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":35138711.785304464,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":16047573.49593032,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",5899990.219352915,19137905.85543848,-13237915.636085562,0.0,19137905.85543848,1.9237905855438477e-05,True,,8d9aeb2128e62b660fa94e70a200f5cb3f3f9e94c0b7fa94f3030881c4424ffa
E2A_CRACKERS_A080,LA-0941,941,3aa675bd6f5032f2c845caa684197dbd6cd646285ef35e502d757c6bf68368be,FAILED_FULL_CERTIFICATION_DECISION,bd0d5909140c61b3ccf8616e87b31eb25419bdf3125ea41c65bfbf26e62040d0,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":147605252.0314425,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":20269133.957592107,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",1110941.1395272126,19137905.85543848,-18026964.715911265,0.0,19137905.85543848,1.9237905855438477e-05,True,,c2478545eee76bbcbd5850d84298383fb223a147d46276e8dcc7e73a3acaa2c6
E2A_CRACKERS_A080,LA-0964,964,ff72aace98f938c5b7cc988745a4863fed42ba0f594a4968389ff0542325fd1e,FAILED_FULL_CERTIFICATION_DECISION,6a63206145dcca06dad66227d83d383ccaac8dc2349777b7743e611acad641bd,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":203174597.05396405,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":12449216.584269011,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",428081.0226405707,19137905.85543848,-18709824.832797907,0.0,19137905.85543848,1.9237905855438477e-05,True,,f303fa8c472ff51ad753c25d323d4026405fa0e2c34bfb809ce4a58a3c15e92a
E2A_CRACKERS_A080,LA-0970,970,acd3d83af35af09cf2cad85445ae0dcd9cbd1d0d0a0912ae1511ce8a391672c3,FAILED_FULL_CERTIFICATION_DECISION,91ab6fc2987bb4212d49faaa07260eef583b1ac16d9b5fde4aba1817f62dd1d7,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":34083808.768023744,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":12320840.749300202,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":1,""1"":0,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",5346437.70778215,19137905.85543848,-13791468.147656329,0.0,19137905.85543848,1.9237905855438477e-05,True,,6efe65865483b1e5ce879d0c7387c6dd70119c5284fe2c50dc13f73e2912c13b
E2A_CRACKERS_A080,LA-0979,979,16cb21790d3fb180d4c2faca1b6ef758dcc26f033e88bba73fd3c7a446628f2e,FAILED_FULL_CERTIFICATION_DECISION,3005afdc88ff0438c950d49026cfe2b3c428a378882b9700c28226bcf6d971f3,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":83188857.8906417,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":13918256.016607855,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",5129369.324509479,19137905.85543848,-14008536.530929,0.0,19137905.85543848,1.9237905855438477e-05,True,,00103ed0ea8afe42560554900eb1b9e3cf5edad7fb34bdb085426ab815606539
E2A_CRACKERS_A080,LA-0991,991,8f7c86dbc7e4378172c380dfbbce3c66751438e31006396a12e6716303e4ffe6,FAILED_FULL_CERTIFICATION_DECISION,e1485b0fcbf74e4e764bfb4ca0f9967ffe848f41bccac4d88f0675070829f4e5,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":83260277.51553532,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":13609876.865822107,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",3950795.0633413694,19137905.85543848,-15187110.792097108,0.0,19137905.85543848,1.9237905855438477e-05,True,,d136d8a0894ef9e0ee4c68ed23d5d3498fef4b766937613ea099baf3823e7b20
