simulation_id,sample_index,input_sha256,B075_policy_label,B075_T_COST,B075_worst_total_shortage,B075_budget_usage,B075_portfolio_pattern,B075_C_Q,B075_C_F,B075_C_R,B075_worst_exercise_cost,B075_Q_Water,B075_F_Water,B075_R_Water,B075_worst_shortage_Water,B075_Q_Vaccine,B075_F_Vaccine,B075_R_Vaccine,B075_worst_shortage_Vaccine,B075_Q_Crackers,B075_F_Crackers,B075_R_Crackers,B075_worst_shortage_Crackers,B100_policy_label,B100_T_COST,B100_worst_total_shortage,B100_budget_usage,B100_portfolio_pattern,B100_C_Q,B100_C_F,B100_C_R,B100_worst_exercise_cost,B100_Q_Water,B100_F_Water,B100_R_Water,B100_worst_shortage_Water,B100_Q_Vaccine,B100_F_Vaccine,B100_R_Vaccine,B100_worst_shortage_Vaccine,B100_Q_Crackers,B100_F_Crackers,B100_R_Crackers,B100_worst_shortage_Crackers,B125_policy_label,B125_T_COST,B125_worst_total_shortage,B125_budget_usage,B125_portfolio_pattern,B125_C_Q,B125_C_F,B125_C_R,B125_worst_exercise_cost,B125_Q_Water,B125_F_Water,B125_R_Water,B125_worst_shortage_Water,B125_Q_Vaccine,B125_F_Vaccine,B125_R_Vaccine,B125_worst_shortage_Vaccine,B125_Q_Crackers,B125_F_Crackers,B125_R_Crackers,B125_worst_shortage_Crackers,policy_transition_B075_B100,delta_T_COST_B075_B100,delta_worst_total_shortage_B075_B100,R_transition_Water_B075_B100,R_transition_Vaccine_B075_B100,R_transition_Crackers_B075_B100,policy_transition_B100_B125,delta_T_COST_B100_B125,delta_worst_total_shortage_B100_B125,R_transition_Water_B100_B125,R_transition_Vaccine_B100_B125,R_transition_Crackers_B100_B125,policy_transition_B075_B125,delta_T_COST_B075_B125,delta_worst_total_shortage_B075_B125,R_transition_Water_B075_B125,R_transition_Vaccine_B075_B125,R_transition_Crackers_B075_B125,row_sha256
LA-0211,211,92d6db19e1caa7d5151d909586e63316a48805f07be2e71a5fecf25ca6e04c62,P4,1217195829.7033947,1737568527.1411502,0.9999999999999999,Q[NONE]|F[Crackers],0.0,5069354.474594671,954235.8794332078,8329839.037550977,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,184413098.57807928,R1,1717611183.0767639,P4,1203937479.6045265,1689438921.5000715,1.0,Q[NONE]|F[Crackers],0.0,6759139.299459563,1272314.505910944,11106452.050067972,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,245884131.43743905,R1,1669481577.4356852,P4,1190679129.5056586,1880336653.2621868,1.0,Q[NONE]|F[Vaccine],0.0,8448924.124324452,1590393.1323886798,13883065.062584965,0.0,0.0,NONE,10400000.0,0.0,2069942.9432233388,R1,7936653.262186701,0.0,0.0,NONE,1862000000.0,P4->P4,-13258350.098868132,-48129605.64107871,NONE->NONE,NONE->NONE,R1->R1,P4->P4,-13258350.098867893,190897731.76211524,NONE->NONE,NONE->R1,R1->NONE,P4->P4,-26516700.197736025,142768126.12103653,NONE->NONE,NONE->R1,R1->NONE,d27f5b3ce7874e90e7b25d16f4de3ba6cbd45feae739a68d50c6bf49abbee67c
LA-0212,212,8896fa619231c76be7c870b5bd6b196c4740fc6e25a8f3c6f1bf214cddd7f732,P4,1218117259.5882154,1801500979.8855505,1.0,Q[NONE]|F[Water+Crackers],0.0,1542813.1305118215,0.0,12810616.261067037,0.0,18804852.935954582,R0,1.862645149230957e-09,0.0,0.0,NONE,9557344.06438629,0.0,126673040.92410442,R0,1791943635.8211641,P4,1205166052.7842877,1754190685.2104883,1.0,Q[NONE]|F[Water+Crackers],0.0,2057084.1740157618,0.0,17080821.681422718,0.0,18804852.935954582,R0,1.862645149230957e-09,0.0,0.0,NONE,9557344.06438629,0.0,212217573.01268336,R0,1744633341.146102,P4,1192214845.98036,1645405870.689075,1.0,Q[NONE]|F[Crackers],0.0,2571355.2175197024,0.0,21351027.101778395,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,427722660.44289464,R0,1625448526.6246886,P4->P4,-12951206.80392766,-47310294.67506218,R0->R0,NONE->NONE,R0->R0,P4->P4,-12951206.80392766,-108784814.52141333,R0->NONE,NONE->NONE,R0->R0,P4->P4,-25902413.60785532,-156095109.1964755,R0->NONE,NONE->NONE,R0->R0,c3f1987ed2dd34b316c09e3a597afcc6dac9d75b8b821c6a8065b1a38a1df721
LA-0213,213,ae1e170a5cf218e07ea93f50a6e5e3bc19ad858f758a5e43880d2eb9b8f17537,P4,1237133893.4130137,1790753716.2939963,0.9999999999999999,Q[NONE]|F[Crackers],0.0,6516200.9213016415,0.0,7837228.470277216,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,141661223.0238915,R0,1770796372.22961,P4,1230521564.5506852,1760352507.0371995,1.0,Q[NONE]|F[Crackers],0.0,8688267.895068854,0.0,10449637.960369622,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,188881630.698522,R0,1740395162.9728131,P4,1223909235.6883569,1791425817.6267538,1.0,Q[NONE]|F[Water+Crackers],0.0,10860334.868836068,0.0,13062047.450462028,0.0,16153707.428804506,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,124463580.18240687,R0,1781868473.5623674,P4->P4,-6612328.862328529,-30401209.256796837,NONE->NONE,NONE->NONE,R0->R0,P4->P4,-6612328.862328291,31073310.58955431,NONE->R0,NONE->NONE,R0->R0,P4->P4,-13224657.72465682,672101.332757473,NONE->R0,NONE->NONE,R0->R0,3489301b183240afa3c7f277a9d5a58ae34eddc8ef544a47042112ac8c18d3ce
LA-0214,214,9efce6e2880d1e62f9f9070735f458410132cd0efd7181e5ae450433b6048b6a,P4,1238030921.1865118,1881359230.594189,1.0,Q[NONE]|F[Vaccine],0.0,5192684.183293609,1669990.3059958874,7490754.902289363,0.0,0.0,NONE,10400000.0,0.0,883501.6023536372,R1,8959230.594188934,0.0,0.0,NONE,1862000000.0,P4,1231717601.5820162,1763542960.065718,1.0,Q[NONE]|F[Crackers],0.0,6923578.911058146,2226653.74132785,9987673.203052483,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,174915468.74880093,R1,1743585616.0013316,P4,1225404281.9775205,1880960488.280724,1.0,Q[NONE]|F[Vaccine],0.0,8654473.63882268,2783317.176659812,12484591.503815603,0.0,0.0,NONE,10400000.0,0.0,1472502.6705893953,R1,8560488.28072403,0.0,0.0,NONE,1862000000.0,P4->P4,-6313319.604495525,-117816270.528471,NONE->NONE,R1->NONE,NONE->R1,P4->P4,-6313319.604495764,117417528.21500611,NONE->NONE,NONE->R1,R1->NONE,P4->P4,-12626639.20899129,-398742.31346488,NONE->NONE,R1->R1,NONE->NONE,0c5d3d795aaacdeeacd60c7b9a27e86178e5d04ecd7c16564c4884e6f850ce60
LA-0215,215,3c19dfe670aa6e691fcff3daec1b632b01af2e3c05e95ca411e0df62a87ea30d,P4,1240002026.192539,1859879038.4758294,0.9999999999999999,Q[NONE]|F[Water+Crackers],0.0,4210987.208742746,0.0,10142442.182836112,0.0,33907410.290091015,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,38075105.68117919,R0,1850321694.411443,P4,1234345741.5900526,1832028096.6641934,1.0,Q[NONE]|F[Water+Crackers],0.0,5614649.6116569955,0.0,13523256.243781483,0.0,33907410.290091015,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,128878308.65931286,R0,1822470752.599807,P4,1228689456.9875662,1742702635.0062068,1.0,Q[NONE]|F[Crackers],0.0,7018312.014571243,0.0,16904070.304726854,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,454016014.89066833,R0,1722745290.9418204,P4->P4,-5656284.602486372,-27850941.81163597,R0->R0,NONE->NONE,R0->R0,P4->P4,-5656284.602486372,-89325461.65798664,R0->NONE,NONE->NONE,R0->R0,P4->P4,-11312569.204972744,-117176403.46962261,R0->NONE,NONE->NONE,R0->R0,d0401081417af25508f2963407f3276a001acf177b55a0acf9184cb51fc0e0d0
LA-0216,216,dbb498be1c3f008cc6fb508e6ceee41fe53337982ef2d1543830b70fdcd42b01,P4,1240516537.907496,1861251508.9062521,0.9999999999999999,Q[NONE]|F[Water+Crackers],0.0,3862233.165227317,0.0,10491196.22635154,0.0,19509434.498602815,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,19332789.997213274,R0,1851694164.8418658,P4,1235031757.209995,1833858057.2380905,1.0,Q[NONE]|F[Water+Crackers],0.0,5149644.220303088,0.0,13988261.635135388,0.0,19509434.498602815,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,70720362.20977506,R0,1824300713.1737041,P4,1229546976.5124946,1871118964.3969746,1.0,Q[NONE]|F[Water+Vaccine],0.0,6437055.2753788605,0.0,17485327.043919235,0.0,19509434.498602815,R0,0.0,0.0,822359.5583545134,R0,9118964.396974636,0.0,0.0,NONE,1862000000.0,P4->P4,-5484780.697500944,-27393451.66816163,R0->R0,NONE->NONE,R0->R0,P4->P4,-5484780.697500467,37260907.15888405,R0->R0,NONE->R0,R0->NONE,P4->P4,-10969561.395001411,9867455.490722418,R0->R0,NONE->R0,R0->NONE,5ca9dc810c5c7d0147ad3a2389bb35974eb3c56452d1c8f34b43831ac65f7fbd
LA-0217,217,f9d410e023a2c1a6046f9072a31a748482f1f7416899506cb757e0779ebbac7d,P1,1230111232.723193,1871301006.8146667,1.0,Q[Water+Vaccine]|F[NONE],14353429.391578859,0.0,0.0,0.0,14310171.680028029,0.0,NONE,0.0,352714.42802613095,0.0,NONE,9301006.814666824,0.0,0.0,NONE,1862000000.0,P1,1221469526.39822,1871059806.3477793,1.0,Q[Water+Vaccine]|F[NONE],19137905.85543848,0.0,0.0,0.0,14310171.680028029,0.0,NONE,0.0,684600.9751862044,0.0,NONE,9059806.347779203,0.0,0.0,NONE,1862000000.0,P1,1212827820.0732472,1870818605.8808916,1.0,Q[Water+Vaccine]|F[NONE],23922382.319298096,0.0,0.0,0.0,14310171.680028029,0.0,NONE,0.0,1016487.5223462778,0.0,NONE,8818605.880891584,0.0,0.0,NONE,1862000000.0,P1->P1,-8641706.324972868,-241200.46688747406,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-8641706.324972868,-241200.46688771248,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-17283412.649945736,-482400.93377518654,NONE->NONE,NONE->NONE,NONE->NONE,dc61dc8256ca859e4fd268f47b2ed5cf55bf3523650007ef624315170e5c830a
LA-0218,218,fbdd04d57bbc0f2b162896c7c023e8273c6e35389e763e185b0d0f93d38db844,P4,1222930095.588083,1752864797.6402123,0.9999999999999999,Q[NONE]|F[Crackers],0.0,4862272.957028082,0.0,9491156.434550775,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,154361621.85456422,R0,1732907453.575826,P4,1211583167.4507778,1859441377.7221673,1.0,Q[NONE]|F[Water+Vaccine+Crackers],0.0,6483030.6093707755,0.0,12654875.246067703,0.0,12435736.312866215,R0,0.0,0.0,714543.8149516083,R0,8959771.432695134,0.0,13773048.743451945,R0,1850481606.289472,P4,1200236239.3134725,1728277619.8704472,1.0,Q[NONE]|F[Water+Crackers],0.0,8103788.261713469,0.0,15818594.057584627,0.0,12435736.312866215,R0,3.725290298461914e-09,0.0,0.0,NONE,9557344.06438629,0.0,171325852.7938485,R0,1718720275.8060608,P4->P4,-11346928.13730526,106576580.08195496,NONE->R0,NONE->R0,R0->R0,P4->P4,-11346928.13730526,-131163757.8517201,R0->R0,R0->NONE,R0->R0,P4->P4,-22693856.27461052,-24587177.76976514,NONE->R0,NONE->NONE,R0->R0,698b9e6446054f2cd9e6acb0601ae9f4ab7e6d3de9fa77f4fe9195a8cc3d88e2
LA-0219,219,5bef757b1be3533cf676a85395ee0324314ac146193a8d3071a96ed0904cd65d,P4,1206229731.072162,1769790756.5712814,0.9999999999999999,Q[NONE]|F[Water+Crackers],0.0,1064317.362184151,0.0,13289112.029394705,0.0,14892190.585738482,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,145723790.0199566,R0,1760233412.506895,P4,1189316014.7628834,1711910387.4581294,1.0,Q[NONE]|F[Water+Crackers],0.0,1419089.8162455352,0.0,17718816.039192945,0.0,14892190.585738482,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,228605086.94360563,R0,1702353043.393743,P4,1172402298.4536045,1592555498.4986267,1.0,Q[NONE]|F[Crackers],0.0,1773862.2703069185,0.0,22148520.048991177,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,414406484.61824495,R0,1572598154.4342403,P4->P4,-16913716.30927849,-57880369.11315203,R0->R0,NONE->NONE,R0->R0,P4->P4,-16913716.309278965,-119354888.9595027,R0->NONE,NONE->NONE,R0->R0,P4->P4,-33827432.61855745,-177235258.07265472,R0->NONE,NONE->NONE,R0->R0,3babeb02ae33118ede2ee84aab97722ccee9bde997c5b05c1cd92d6a898329af
LA-0220,220,244497016d8f27d5db6f7899ca9a66ccf62b69016ea3e49dc7ba93a709ba3973,P4,1231216731.6433887,1836444087.1603408,1.0,Q[NONE]|F[Water+Crackers],0.0,1900846.5387391099,0.0,12452582.85283975,0.0,16864613.250417136,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,56939567.08166027,R0,1826886743.0959544,P4,1222632015.524519,1739306975.063858,1.0,Q[NONE]|F[Crackers],0.0,2534462.0516521465,0.0,16603443.803786332,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,231321471.46376982,R0,1719349630.9994717,P4,1214047299.405649,1765118902.6600766,1.0,Q[NONE]|F[Water+Crackers],0.0,3168077.5645651827,0.0,20754304.754732914,0.0,16864613.250417136,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,172600302.81354514,R0,1755561558.5956903,P4->P4,-8584716.118869781,-97137112.09648275,R0->NONE,NONE->NONE,R0->R0,P4->P4,-8584716.11887002,25811927.596218586,NONE->R0,NONE->NONE,R0->R0,P4->P4,-17169432.2377398,-71325184.50026417,R0->R0,NONE->NONE,R0->R0,ce6c9c75fff48427b5a7818b51b882b28303af20b8a39cea9c65e2e420c6db66
LA-0221,221,2b7f0f9adcc4e5c60f04eb9202d3c271703e808e39e3c28423e9a43b14a88a6e,P4,1236982028.2561529,1790348612.9092846,1.0,Q[NONE]|F[Crackers],0.0,3537560.7647311795,0.0,10815868.626847679,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,119762754.51435661,R0,1770391268.8448982,P4,1230319077.674871,1759812369.1909175,1.0,Q[NONE]|F[Crackers],0.0,4716747.686308239,0.0,14421158.16913024,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,159683672.6858088,R0,1739855025.1265311,P4,1223656127.0935893,1729276125.4725502,1.0,Q[NONE]|F[Crackers],0.0,5895934.607885298,0.0,18026447.7114128,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,199604590.857261,R0,1709318781.4081638,P4->P4,-6662950.5812819,-30536243.7183671,NONE->NONE,NONE->NONE,R0->R0,P4->P4,-6662950.581281662,-30536243.71836734,NONE->NONE,NONE->NONE,R0->R0,P4->P4,-13325901.162563562,-61072487.43673444,NONE->NONE,NONE->NONE,R0->R0,c2c6ddb45326ffe039ec7c82908d380abb1ff8f4ab98c622b6da8b59e9565fa7
LA-0222,222,b4857d22595373a3c8a611d1ebdf1d18a9f544bc795d256727fccea25734b07a,P4,1212706518.196655,1880904279.4050927,1.0,Q[NONE]|F[Vaccine],0.0,5405926.266078594,883466.4935500936,8064036.631950171,0.0,0.0,NONE,10400000.0,0.0,1613367.811471503,R1,8504279.405092627,0.0,0.0,NONE,1862000000.0,P4,1197951730.928874,1880553257.8519948,1.0,Q[NONE]|F[Vaccine],0.0,7207901.688104792,1177955.324733458,10752048.842600228,0.0,0.0,NONE,10400000.0,0.0,2151157.081962004,R1,8153257.85199474,0.0,0.0,NONE,1862000000.0,P4,1183196943.6610925,1880202236.2988968,1.0,Q[NONE]|F[Vaccine],0.0,9009877.11013099,1472444.1559168226,13440061.053250283,0.0,0.0,NONE,10400000.0,0.0,2688946.352452505,R1,7802236.298896853,0.0,0.0,NONE,1862000000.0,P4->P4,-14754787.26778102,-351021.55309796333,NONE->NONE,R1->R1,NONE->NONE,P4->P4,-14754787.267781496,-351021.55309796333,NONE->NONE,R1->R1,NONE->NONE,P4->P4,-29509574.535562515,-702043.1061959267,NONE->NONE,R1->R1,NONE->NONE,6165c3ccc9507f7b63ceda9a6b7e6610f2fd59d32bc0b921cd342b524fa1e34e
LA-0223,223,aa7445b5aef9746dda532765389b063f98842db71739dfc3334e1e0943417b11,P4,1228264620.3897924,1881183779.6600714,0.9999999999999999,Q[NONE]|F[Vaccine],0.0,2283166.013955437,678506.9315664701,11391756.44605695,0.0,0.0,NONE,10400000.0,0.0,1187999.2934138386,R1,8783779.660071386,0.0,0.0,NONE,1862000000.0,P4,1218695867.1863906,1880925924.858633,1.0,Q[NONE]|F[Vaccine],0.0,3044221.3519405825,904675.9087552935,15189008.594742602,0.0,0.0,NONE,10400000.0,0.0,1583999.057885118,R1,8525924.858633086,0.0,0.0,NONE,1862000000.0,P4,1209127113.9829886,1880668070.0571947,0.9999999999999999,Q[NONE]|F[Vaccine],0.0,3805276.6899257274,1130844.8859441166,18986260.74342825,0.0,0.0,NONE,10400000.0,0.0,1979998.8223563973,R1,8268070.057194784,0.0,0.0,NONE,1862000000.0,P4->P4,-9568753.203401804,-257854.8014383316,NONE->NONE,R1->R1,NONE->NONE,P4->P4,-9568753.203402042,-257854.8014383316,NONE->NONE,R1->R1,NONE->NONE,P4->P4,-19137506.406803846,-515709.6028766632,NONE->NONE,R1->R1,NONE->NONE,f9485e3c6b767936ff5000b84b1a42fcc88c03065c09e8f7bdf545a3173798dd
LA-0224,224,ec7ba463fcc8875675b20bf2012612b7aee4f014952e4a882082e58cd770069d,P1,1233745094.6635883,1871366288.8989654,1.0,Q[Water+Vaccine]|F[NONE],14353429.391578859,0.0,0.0,0.0,15729236.578657832,0.0,NONE,0.0,288956.9131230702,0.0,NONE,9366288.89896539,0.0,0.0,NONE,1862000000.0,P1,1226314675.6520805,1871146849.126844,1.0,Q[Water+Vaccine]|F[NONE],19137905.85543848,0.0,0.0,0.0,15729236.578657832,0.0,NONE,0.0,620843.4602831437,0.0,NONE,9146849.12684396,0.0,0.0,NONE,1862000000.0,P1,1218884256.6405728,1870927409.3547225,1.0,Q[Water+Vaccine]|F[NONE],23922382.319298096,0.0,0.0,0.0,15729236.578657832,0.0,NONE,0.0,952730.0074432171,0.0,NONE,8927409.354722526,0.0,0.0,NONE,1862000000.0,P1->P1,-7430419.01150775,-219439.77212142944,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-7430419.01150775,-219439.77212142944,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-14860838.0230155,-438879.5442428589,NONE->NONE,NONE->NONE,NONE->NONE,912fc6b87fe40b37038edae1e4153d731fd491f760ee917bc1271da42458caa4
LA-0225,225,32db4626f4583c27c0d2c73d99b4e2f234fdf139fc9c44a741e1fbffdc7408b3,P4,1234728737.974704,1845812435.2485702,1.0,Q[NONE]|F[Water+Crackers],0.0,1046287.8657940049,0.0,13307141.525784854,0.0,15914848.968596958,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,39396763.03019358,R0,1836255091.1841838,P4,1227314690.6329393,1881080761.4396648,1.0,Q[NONE]|F[Vaccine],0.0,1395050.4877253396,0.0,17742855.36771314,0.0,0.0,NONE,10400000.0,0.0,1341411.5462441307,R0,8680761.43966479,0.0,0.0,NONE,1862000000.0,P4,1219900643.2911744,1880587404.014102,1.0000000000000002,Q[NONE]|F[Water+Vaccine],0.0,1743813.1096566748,0.0,22178569.209641427,0.0,440103.0830618564,R0,10112402.419094598,0.0,1656280.4742754737,R0,8475001.595007297,0.0,0.0,NONE,1862000000.0,P4->P4,-7414047.3417646885,35268326.19109464,R0->NONE,NONE->R0,R0->NONE,P4->P4,-7414047.341764927,-493357.4255628586,NONE->R0,R0->R0,NONE->NONE,P4->P4,-14828094.683529615,34774968.76553178,R0->R0,NONE->R0,R0->NONE,f7aa1e4c933b6594e7a8f572ecb5e44c55ea68a537c42a1385ebcdd150b19f92
LA-0226,226,5db8c42897c778381794c8f901390f4c88266f301e22be8cb9b2f0e6799a6d25,P2,1237577546.9439669,1871435138.6453073,1.0,Q[Water]|F[Vaccine],11399627.230902184,929592.1264598732,0.0,2024210.034216802,17600165.556433816,0.0,NONE,0.0,0.0,228322.0555368999,R0,9435138.645307343,0.0,0.0,NONE,1862000000.0,P2,1231343639.6377041,1871237194.1251485,1.0,Q[Water]|F[Vaccine],11399627.230902184,2435316.412685458,0.0,5302962.211850836,17600165.556433816,0.0,NONE,0.0,0.0,598150.9883744641,R0,9237194.125148492,0.0,0.0,NONE,1862000000.0,P2,1225109732.3314414,1794628166.7600355,1.0,Q[Water]|F[Crackers],11399627.230902184,3941040.6989110424,0.0,8581714.389484867,17600165.556433816,0.0,NONE,0.0,0.0,0.0,NONE,9557344.06438629,0.0,143730351.9375436,R0,1785070822.6956491,P2->P2,-6233907.306262732,-197944.5201587677,NONE->NONE,R0->R0,NONE->NONE,P2->P2,-6233907.306262732,-76609027.36511302,NONE->NONE,R0->NONE,NONE->R0,P2->P2,-12467814.612525463,-76806971.88527179,NONE->NONE,R0->NONE,NONE->R0,bf325ee4f5a2531f55f29f2424e7ed49b424e39efbff6948fadeecc43353b18f
LA-0227,227,2a72832f6a49efaf3ad9c76999af9764709bbda0604b5532f5feeda06ac1bea8,P4,1231108793.8737097,1774681641.1251318,1.0,Q[NONE]|F[Crackers],0.0,2893673.2749685906,0.0,11459756.116610268,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,129649513.66424528,R0,1754724297.0607455,P4,1222488098.49828,1800397593.3250644,1.0,Q[NONE]|F[Water+Crackers],0.0,3858231.0332914544,0.0,15279674.822147023,0.0,12569061.820752302,R0,3.725290298461914e-09,0.0,0.0,NONE,9557344.06438629,0.0,86001087.13383293,R0,1790840249.260678,P4,1213867403.1228502,1880442995.0839717,1.0,Q[NONE]|F[Water+Vaccine],0.0,4822788.791614316,0.0,19099593.52768378,0.0,393240.2644255888,R0,10074621.796889106,0.0,1436946.8464419842,R0,8368373.2870827075,0.0,0.0,NONE,1862000000.0,P4->P4,-8620695.37542963,25715952.199932575,NONE->R0,NONE->NONE,R0->R0,P4->P4,-8620695.375429869,80045401.75890732,R0->R0,NONE->R0,R0->NONE,P4->P4,-17241390.7508595,105761353.9588399,NONE->R0,NONE->R0,R0->NONE,bd009d0dca189b2a66e89d9ed3aa3769c3394cb13961ff025c746cd57032cf07
LA-0228,228,9a7cf482266b21d433ac9d5b4c7a3c408df6990466426254b045b477ff91c73c,P4,1225656888.308559,1760138572.5027704,1.0000000000000002,Q[NONE]|F[Crackers],0.0,7056028.501899667,0.0,7297400.889679193,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,150905030.88460383,R0,1740181228.438384,P4,1215218891.078079,1719532315.3155653,1.0,Q[NONE]|F[Crackers],0.0,9408038.00253289,0.0,9729867.852905588,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,201206707.84613845,R0,1699574971.251179,P4,1204780893.8475993,1740400577.974711,1.0,Q[NONE]|F[Water+Crackers],0.0,11760047.503166111,0.0,12162334.816131985,0.0,12883173.102809303,R0,5.587935447692871e-09,0.0,0.0,NONE,9557344.06438629,0.0,162472627.03249606,R0,1730843233.9103246,P4->P4,-10437997.230479956,-40606257.187205076,NONE->NONE,NONE->NONE,R0->R0,P4->P4,-10437997.230479717,20868262.659145594,NONE->R0,NONE->NONE,R0->R0,P4->P4,-20875994.460959673,-19737994.528059483,NONE->R0,NONE->NONE,R0->R0,7ac4adc4f1640e7b967995a0636af74f6dfbcfc623588db09b38b9443d90139b
LA-0229,229,8fe0b0a129a27ec3b9201d2b52a5a40b1581770750ada369214e69d9d2fa5500,P4,1223224648.5893428,1815125043.5889418,1.0000000000000002,Q[NONE]|F[Water+Crackers],0.0,5617730.574828873,0.0,8735698.816749986,0.0,16248005.863331074,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,88164648.94291183,R0,1805567699.5245554,P4,1211975904.7857907,1710881583.635326,0.9999999999999998,Q[NONE]|F[Crackers],0.0,7490307.433105163,0.0,11647598.422333311,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,267273072.93511498,R0,1690924239.5709395,P4,1200727160.9822388,1668112643.528061,0.9999999999999999,Q[NONE]|F[Crackers],0.0,9362884.291381454,0.0,14559498.027916638,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,334091341.1688937,R0,1648155299.4636745,P4->P4,-11248743.80355215,-104243459.9536159,R0->NONE,NONE->NONE,R0->R0,P4->P4,-11248743.803551912,-42768940.107264996,NONE->NONE,NONE->NONE,R0->R0,P4->P4,-22497487.607104063,-147012400.0608809,R0->NONE,NONE->NONE,R0->R0,aa5b89afe10f6a05399e29187150c127e35208f400eb300bfe313af1c19aa4fc
LA-0230,230,6722e072a7e54ba3bc9227e09b9f6e8e3d8d965f2aa22fe5f185f73ef262702f,P4,1179203631.216414,1697698087.3017867,0.9999999999999999,Q[NONE]|F[Water+Crackers],0.0,748868.6248835884,0.0,13604560.766695268,0.0,16443971.671416115,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,274897758.94400483,R0,1688140743.2374003,P4,1153281214.955219,1554312308.5857856,1.0,Q[NONE]|F[Crackers],0.0,998491.4998447846,0.0,18139414.355593693,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,518056315.54713833,R0,1534354964.5213993,P4,1127358798.6940243,1533875569.5624864,1.0,Q[NONE]|F[Water+Crackers],0.0,1248114.3748059804,0.0,22674267.944492117,0.0,16443971.671416115,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,533925916.7175739,R0,1524318225.4981,P4->P4,-25922416.261194944,-143385778.71600103,R0->NONE,NONE->NONE,R0->R0,P4->P4,-25922416.261194706,-20436739.023299217,NONE->R0,NONE->NONE,R0->R0,P4->P4,-51844832.52238965,-163822517.73930025,R0->R0,NONE->NONE,R0->R0,cd394ae732dfd255716256ca5d9e081beefa1d0a715e573e72ce2ec8944429a9
LA-0231,231,c19ae09cb55a3839287aec3371ba5d67a0a8141e47c80fb39f7629bea09a231e,P4,1235632262.724769,1786748085.990314,0.9999999999999999,Q[NONE]|F[Crackers],0.0,3423673.270766318,0.0,10929756.120812539,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,211156506.94564018,R0,1766790741.9259276,P4,1228519390.2996926,1816486186.4786408,1.0,Q[NONE]|F[Water+Crackers],0.0,4564897.694355091,0.0,14573008.161083385,0.0,23065274.498055216,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,122137631.4077767,R0,1806928842.4142544,P4,1221406517.874616,1784749767.1206167,1.0,Q[NONE]|F[Water+Crackers],0.0,5706122.117943863,0.0,18216260.20135423,0.0,23065274.498055216,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,192523133.72299007,R0,1775192423.0562303,P4->P4,-7112872.425076485,29738100.488326788,NONE->R0,NONE->NONE,R0->R0,P4->P4,-7112872.425076723,-31736419.35802412,R0->R0,NONE->NONE,R0->R0,P4->P4,-14225744.850153208,-1998318.8696973324,NONE->R0,NONE->NONE,R0->R0,73c53eea3def2623f3ba5181735bf359763c137b78ef393540feb009bb664094
