cell,simulation_id,sample_index,input_sha256,baseline_T_COST_REF,treated_T_COST_REF,delta_T_COST_REF,baseline_reference_shortage_loss,treated_reference_shortage_loss,delta_reference_shortage_loss,baseline_first_stage_cost,treated_first_stage_cost,delta_first_stage_cost,baseline_C_Q,treated_C_Q,delta_C_Q,baseline_C_F,treated_C_F,delta_C_F,baseline_C_R,treated_C_R,delta_C_R,baseline_emergency_expenditure,treated_emergency_expenditure,delta_emergency_expenditure,T_COST_REF_direction,baseline_Q_Water,treated_Q_Water,delta_Q_Water,baseline_F_Water,treated_F_Water,delta_F_Water,baseline_shortage_Water,treated_shortage_Water,delta_shortage_Water,baseline_reference_shortage_loss_Water,treated_reference_shortage_loss_Water,delta_reference_shortage_loss_Water,R_transition_Water,baseline_Q_Vaccine,treated_Q_Vaccine,delta_Q_Vaccine,baseline_F_Vaccine,treated_F_Vaccine,delta_F_Vaccine,baseline_shortage_Vaccine,treated_shortage_Vaccine,delta_shortage_Vaccine,baseline_reference_shortage_loss_Vaccine,treated_reference_shortage_loss_Vaccine,delta_reference_shortage_loss_Vaccine,R_transition_Vaccine,baseline_Q_Crackers,treated_Q_Crackers,delta_Q_Crackers,baseline_F_Crackers,treated_F_Crackers,delta_F_Crackers,baseline_shortage_Crackers,treated_shortage_Crackers,delta_shortage_Crackers,baseline_reference_shortage_loss_Crackers,treated_reference_shortage_loss_Crackers,delta_reference_shortage_loss_Crackers,R_transition_Crackers,audit_row_sha256
E2D_LAMBDA_WATER,LA-0785,785,8e346a58426a8b8791a228ec082f2a836b5daa0cd6764def52ffff7e66d3e4e4,1227241566.9455297,1227241566.9455297,0.0,1208103661.0900912,1208103661.0900912,0.0,1199407.6289220576,1199407.6289220578,2.3283064365386963e-10,0.0,0.0,0.0,1199407.6289220576,1199407.6289220578,2.3283064365386963e-10,0.0,0.0,0.0,17938498.22651642,17938498.226516422,3.725290298461914e-09,unchanged,0.0,0.0,0.0,0.0,32373240.72632783,32373240.72632783,10400000.0,0.0,-10400000.0,26944320.000000004,0.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,2732725.75251749,1225960.3013503063,-1506765.451167184,8679447.777559843,9163500.666320981,484052.88876113854,483132781.0900911,510077101.0900911,26944320.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,NONE->NONE,93d446c16ac556444a73a9cb96c03b26912e8faa7e4e5e52a9107491dd93f38a
E2D_LAMBDA_VACCINE,LA-0785,785,8e346a58426a8b8791a228ec082f2a836b5daa0cd6764def52ffff7e66d3e4e4,1227241566.9455297,1227241566.9455297,0.0,1208103661.0900912,1208103661.0900912,0.0,1199407.6289220576,1199407.6289220576,0.0,0.0,0.0,0.0,1199407.6289220576,1199407.6289220576,0.0,0.0,0.0,0.0,17938498.22651642,17938498.22651642,0.0,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,2732725.75251749,2732725.75251749,0.0,8679447.777559843,8679447.777559843,0.0,483132781.0900911,483132781.0900911,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,NONE->NONE,d5281fe0e094c6a7bcc73a7ba9e4eb964b2fcaa4cfc7c7b7f4ebc4569b1f6547
E2D_LAMBDA_CRACKERS,LA-0785,785,8e346a58426a8b8791a228ec082f2a836b5daa0cd6764def52ffff7e66d3e4e4,1227241566.9455297,1227241566.9455297,0.0,1208103661.0900912,1208103661.0900912,0.0,1199407.6289220576,1199407.6289220576,0.0,0.0,0.0,0.0,1199407.6289220576,1199407.6289220576,0.0,0.0,0.0,0.0,17938498.22651642,17938498.22651642,0.0,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,2732725.75251749,0.0,-2732725.75251749,8679447.777559843,9557344.06438629,877896.2868264467,483132781.0900911,531999999.99999845,48867218.90990734,R0->NONE,0.0,0.0,0.0,0.0,405768369.3132031,405768369.3132031,1862000000.0,1731645702.865164,-130354297.13483596,698026560.0,649159341.0900927,-48867218.90990734,NONE->R0,c1634b46285fd8608686142712458efa60a55e5f03e25883f49bc397ba8f3636
E2D_LAMBDA_WATER,LA-0786,786,1174073a28d0c3a2e594e8b47c88e882eba16d3e0d1322847cbf623cbfca3d1b,1177058567.6564925,1177058567.6564925,0.0,1157920661.801054,1157920661.801054,0.0,5557462.768068279,5557462.768068279,0.0,0.0,0.0,0.0,5557462.768068279,5557462.768068279,0.0,0.0,0.0,0.0,13580443.087370198,13580443.087370198,0.0,unchanged,0.0,0.0,0.0,19836655.36556331,19836655.36556331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,366871207.09315467,366871207.09315467,0.0,1669656054.7403321,1669656054.7403321,0.0,625920661.8010557,625920661.8010557,0.0,R0->R0,273dc201250e4dfa2374e8d2f051120ee25a0b7660226f6c2f79343fcde50bc4
E2D_LAMBDA_VACCINE,LA-0786,786,1174073a28d0c3a2e594e8b47c88e882eba16d3e0d1322847cbf623cbfca3d1b,1177058567.6564925,1177058567.6564927,2.384185791015625e-07,1157920661.801054,1157920661.8010542,2.384185791015625e-07,5557462.768068279,5557462.76806828,9.313225746154785e-10,0.0,0.0,0.0,5557462.768068279,5557462.76806828,9.313225746154785e-10,0.0,0.0,0.0,13580443.087370198,13580443.087370198,0.0,unchanged,0.0,0.0,0.0,19836655.36556331,0.0,-19836655.36556331,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,3394033.573515796,3394033.573515796,9557344.06438629,7777913.585100857,-1779430.479285433,531999999.99999845,432949781.8010541,-99050218.19894433,NONE->R0,0.0,0.0,0.0,366871207.09315467,0.0,-366871207.09315467,1669656054.7403321,1862000000.0,192343945.25966787,625920661.8010557,698026560.0,72105898.19894433,R0->NONE,cc4b33f04909172ddfd73c18160327fe50a70b8b1f4cce082e568ac0196f3513
E2D_LAMBDA_CRACKERS,LA-0786,786,1174073a28d0c3a2e594e8b47c88e882eba16d3e0d1322847cbf623cbfca3d1b,1177058567.6564925,1177058567.6564927,2.384185791015625e-07,1157920661.801054,1157920661.8010542,2.384185791015625e-07,5557462.768068279,5557462.768068279,0.0,0.0,0.0,0.0,5557462.768068279,5557462.768068279,0.0,0.0,0.0,0.0,13580443.087370198,13580443.087370198,0.0,unchanged,0.0,0.0,0.0,19836655.36556331,0.0,-19836655.36556331,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,366871207.09315467,503962560.91598177,137091353.8228271,1669656054.7403321,1597781534.8939812,-71874519.84635091,625920661.8010557,598976341.8010557,-26944320.0,R0->R0,4f0309055445a9136e8b43285c35f119c8ed98571fa943764d4835ef3aae78c7
E2D_LAMBDA_WATER,LA-0787,787,c07770a6a5daf4bfdff983037c9831ee79d17e09ffdffb14cdf87cb7e253a835,1149772817.1713123,1149772817.1713123,0.0,1130634911.3158739,1130634911.3158739,0.0,1659824.8052207415,1659824.8052207415,0.0,0.0,0.0,0.0,1659824.8052207415,1659824.8052207415,0.0,0.0,0.0,0.0,17478081.050217737,17478081.050217737,0.0,unchanged,0.0,0.0,0.0,0.0,12303982.903852735,12303982.903852735,10400000.0,0.0,-10400000.0,26944320.000000004,0.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,398700814.7302376,313667847.0944564,-85032967.63578123,1524996242.3065393,1596870762.15289,71874519.84635067,571690591.3158754,598634911.3158754,26944320.0,R0->R0,71c2305156c2dbfe2135784f836e1740aa6bbf2913d8db35f9eafde311109da8
E2D_LAMBDA_VACCINE,LA-0787,787,c07770a6a5daf4bfdff983037c9831ee79d17e09ffdffb14cdf87cb7e253a835,1149772817.1713123,1149772817.1713123,0.0,1130634911.3158739,1130634911.3158739,0.0,1659824.8052207415,1659824.805220741,-4.656612873077393e-10,0.0,0.0,0.0,1659824.8052207415,1659824.805220741,-4.656612873077393e-10,0.0,0.0,0.0,17478081.050217737,17478081.050217737,0.0,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,0.0,2685127.935938334,2685127.935938334,9557344.06438629,7287726.920736453,-2269617.143649837,531999999.99999845,405664031.3158739,-126335968.68412453,NONE->R0,0.0,0.0,0.0,398700814.7302376,0.0,-398700814.7302376,1524996242.3065393,1862000000.0,337003757.6934607,571690591.3158754,698026560.0,126335968.68412459,R0->NONE,d5344afe10336214342c583808fb0abf82eddd15d6b9cd0be67c755166a864fb
E2D_LAMBDA_CRACKERS,LA-0787,787,c07770a6a5daf4bfdff983037c9831ee79d17e09ffdffb14cdf87cb7e253a835,1149772817.1713123,1149772817.1713123,0.0,1130634911.3158739,1130634911.3158739,0.0,1659824.8052207415,1659824.8052207418,2.3283064365386963e-10,0.0,0.0,0.0,1659824.8052207415,1659824.8052207418,2.3283064365386963e-10,0.0,0.0,0.0,17478081.050217737,17478081.050217737,0.0,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,398700814.7302376,398700814.73023766,5.960464477539063e-08,1524996242.3065393,1524996242.3065393,0.0,571690591.3158754,571690591.3158754,0.0,R0->R0,9b644479024e52f6595e373e678295061f974562e641c3b44205cbe1ef57fc2e
E2D_LAMBDA_WATER,LA-0788,788,685234e4e9ac8d72f11ea72e8bc1159e58cbd33dc1a32ceadd2cc6f2cf231abc,1213733765.6940775,1213733765.6940773,-2.384185791015625e-07,1194595859.838639,1194595859.8386388,-2.384185791015625e-07,6716216.206156864,6716216.206156864,0.0,0.0,0.0,0.0,6716216.206156864,6716216.206156864,0.0,0.0,0.0,0.0,12421689.649281612,12421689.649281612,0.0,unchanged,0.0,0.0,0.0,0.0,15174564.058581727,15174564.058581727,10400000.0,0.0,-10400000.0,26944320.000000004,0.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,242773518.06267154,137901930.98687783,-104871587.07579371,1695613369.1811793,1767487889.0275302,71874519.84635091,635651539.8386405,662595859.8386405,26944320.0,R0->R0,aa85ef3f02d2b36a44f7c7817e0c06caa32832c7e31889f5d7657aac1135bc40
E2D_LAMBDA_VACCINE,LA-0788,788,685234e4e9ac8d72f11ea72e8bc1159e58cbd33dc1a32ceadd2cc6f2cf231abc,1213733765.6940775,1213733765.6940775,0.0,1194595859.838639,1194595859.838639,0.0,6716216.206156864,6716216.206156865,9.313225746154785e-10,0.0,0.0,0.0,6716216.206156864,6716216.206156865,9.313225746154785e-10,0.0,0.0,0.0,12421689.649281612,12421689.649281614,1.862645149230957e-09,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,0.0,1635005.3257281964,1635005.3257281964,9557344.06438629,8436781.040504435,-1120563.0238818545,531999999.99999845,469624979.8386389,-62375020.16135955,NONE->R0,0.0,0.0,0.0,242773518.06267154,0.0,-242773518.06267154,1695613369.1811793,1862000000.0,166386630.81882071,635651539.8386405,698026560.0,62375020.16135955,R0->NONE,35b3ac04bf078dd6a3c0483c538216e819257b420f6f79fc7f95513ce9a92167
E2D_LAMBDA_CRACKERS,LA-0788,788,685234e4e9ac8d72f11ea72e8bc1159e58cbd33dc1a32ceadd2cc6f2cf231abc,1213733765.6940775,1213733765.6940775,0.0,1194595859.838639,1194595859.838639,0.0,6716216.206156864,6716216.206156865,9.313225746154785e-10,0.0,0.0,0.0,6716216.206156864,6716216.206156865,9.313225746154785e-10,0.0,0.0,0.0,12421689.649281612,12421689.649281614,1.862645149230957e-09,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,242773518.06267154,242773518.06267157,2.9802322387695312e-08,1695613369.1811793,1695613369.1811793,0.0,635651539.8386405,635651539.8386405,0.0,R0->R0,820ccbc28092cfedbf60ad224dffa428faaf1ea4af4d03b629cd37b5e54892c7
E2D_LAMBDA_WATER,LA-0789,789,dd409690bb74eddb2067923113a702a5d5efd305aeab1ebf4a34374bda2af1e1,1212371308.855561,1212371308.855561,0.0,1193233403.0001225,1193233403.0001225,0.0,4851950.265411193,4851950.2654111935,9.313225746154785e-10,0.0,0.0,0.0,4291308.084985451,4291308.084985452,9.313225746154785e-10,560642.1804257416,560642.1804257417,1.1641532182693481e-10,14285955.590027286,14285955.590027284,-1.862645149230957e-09,unchanged,0.0,0.0,0.0,0.0,14560135.030566161,14560135.030566161,10400000.0,0.0,-10400000.0,26944320.000000004,0.0,-26944320.000000004,NONE->R1,0.0,0.0,0.0,1603070.123394555,925389.7943274595,-677680.3290670954,8412304.595431922,8896357.48419306,484052.88876113854,468262523.00012255,495206843.00012255,26944320.0,R1->R1,0.0,0.0,0.0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,NONE->NONE,6931bfc0d18e434233cd7e5ed4aaa92d23dbe64b32ef8c3bb5346b41cca80615
E2D_LAMBDA_VACCINE,LA-0789,789,dd409690bb74eddb2067923113a702a5d5efd305aeab1ebf4a34374bda2af1e1,1212371308.855561,1212371308.855561,0.0,1193233403.0001225,1193233403.0001225,0.0,4851950.265411193,4851950.2654111935,9.313225746154785e-10,0.0,0.0,0.0,4291308.084985451,4291308.084985452,9.313225746154785e-10,560642.1804257416,560642.1804257417,1.1641532182693481e-10,14285955.590027286,14285955.590027284,-1.862645149230957e-09,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,1603070.123394555,1603070.1233945552,2.3283064365386963e-10,8412304.595431922,8412304.595431922,0.0,468262523.00012255,468262523.00012255,0.0,R1->R1,0.0,0.0,0.0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,NONE->NONE,117c64f3c3b2b7e25a0f52627f7b325c5aae0286e90b759303a09fad28863c2e
E2D_LAMBDA_CRACKERS,LA-0789,789,dd409690bb74eddb2067923113a702a5d5efd305aeab1ebf4a34374bda2af1e1,1212371308.855561,1212371308.855561,0.0,1193233403.0001225,1193233403.0001225,0.0,4851950.265411193,4851950.265411193,0.0,0.0,0.0,0.0,4291308.084985451,4291308.084985451,0.0,560642.1804257416,560642.1804257416,0.0,14285955.590027286,14285955.590027286,0.0,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,1603070.123394555,0.0,-1603070.123394555,8412304.595431922,9557344.06438629,1145039.4689543676,468262523.00012255,531999999.99999845,63737476.9998759,R1->NONE,0.0,0.0,0.0,0.0,238031624.38282788,238031624.38282788,1862000000.0,1691978987.9431393,-170021012.0568607,698026560.0,634289083.0001241,-63737476.9998759,NONE->R1,aef461f1a364d2c2f4e51f5e499e807ce22488b66470ffae5f40893faa1fb45b
E2D_LAMBDA_WATER,LA-0790,790,ffbebd5001c4d0038f37afa4b34f69df28a27732cd8e4b86163c2c654f09c93e,1216500862.9756906,1216500862.9756906,0.0,1197362957.1202521,1197362957.1202521,0.0,11462381.117043769,11462381.11704377,1.862645149230957e-09,0.0,0.0,0.0,7869157.529268373,7869157.529268374,9.313225746154785e-10,3593223.5877753966,3593223.587775397,4.656612873077393e-10,7675524.738394708,7675524.738394707,-9.313225746154785e-10,unchanged,0.0,0.0,0.0,0.0,13034762.494591363,13034762.494591363,10400000.0,0.0,-10400000.0,26944320.000000004,0.0,-26944320.000000004,NONE->R2,0.0,0.0,0.0,1342144.7599287543,0.0,-1342144.7599287543,8486491.756256325,9557344.06438629,1070852.3081299644,472392077.1202521,531999999.99999845,59607922.87974638,R2->NONE,0.0,0.0,0.0,0.0,109204767.51410288,109204767.51410288,1862000000.0,1774869177.124023,-87130822.87597704,698026560.0,665362957.1202537,-32663602.879746318,NONE->R2,aad0c1980685c9c00b6dfd9e217c2b7b53e3565bc7012b2ef34a31365b7301f4
E2D_LAMBDA_VACCINE,LA-0790,790,ffbebd5001c4d0038f37afa4b34f69df28a27732cd8e4b86163c2c654f09c93e,1216500862.9756906,1216500862.9756906,0.0,1197362957.1202521,1197362957.1202521,0.0,11462381.117043769,11462381.117043769,0.0,0.0,0.0,0.0,7869157.529268373,7869157.529268373,0.0,3593223.5877753966,3593223.5877753966,0.0,7675524.738394708,7675524.738394708,0.0,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,1342144.7599287543,1342144.7599287543,0.0,8486491.756256325,8486491.756256325,0.0,472392077.1202521,472392077.1202521,0.0,R2->R2,0.0,0.0,0.0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,NONE->NONE,a5ea656fd7a7580ea437e8e4330b6bae18360383c07ffe07c30ccd238b45268d
E2D_LAMBDA_CRACKERS,LA-0790,790,ffbebd5001c4d0038f37afa4b34f69df28a27732cd8e4b86163c2c654f09c93e,1216500862.9756906,1216500862.9756906,0.0,1197362957.1202521,1197362957.1202521,0.0,11462381.117043769,11462381.11704377,1.862645149230957e-09,0.0,0.0,0.0,7869157.529268373,7869157.529268373,0.0,3593223.5877753966,3593223.587775397,4.656612873077393e-10,7675524.738394708,7675524.738394707,-9.313225746154785e-10,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,1342144.7599287543,0.0,-1342144.7599287543,8486491.756256325,9557344.06438629,1070852.3081299644,472392077.1202521,531999999.99999845,59607922.87974638,R2->NONE,0.0,0.0,0.0,0.0,199288161.32275444,199288161.32275444,1862000000.0,1702994657.277672,-159005342.72232795,698026560.0,638418637.1202537,-59607922.87974632,NONE->R2,c8af24c52ea640fe4a67f9bc1e13c0d59eeed8b0f4d3cf0013975102009da32a
E2D_LAMBDA_WATER,LA-0791,791,974c0523ed42b48d695bec3664fbe5aa70e6485628d8c74806de9399eec7942c,1211976443.4665885,1211976443.4665885,0.0,1192838537.61115,1192838537.61115,0.0,7993058.559154082,7993058.559154082,0.0,0.0,0.0,0.0,7993058.559154082,7993058.559154082,0.0,0.0,0.0,0.0,11144847.296284396,11144847.296284396,0.0,unchanged,0.0,0.0,0.0,0.0,12875978.353883643,12875978.353883643,10400000.0,0.0,-10400000.0,26944320.000000004,0.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,211802815.97359008,122816781.19114839,-88986034.78244169,1690925676.5128884,1762800196.3592393,71874519.84635091,633894217.6111516,660838537.6111516,26944320.0,R0->R0,c956937217f3616dfd548d66c36d7f5f6f45c1888f5638469bf00642b1a9dd67
E2D_LAMBDA_VACCINE,LA-0791,791,974c0523ed42b48d695bec3664fbe5aa70e6485628d8c74806de9399eec7942c,1211976443.4665885,1211976443.4665885,0.0,1192838537.61115,1192838537.61115,0.0,7993058.559154082,7993058.559154081,-9.313225746154785e-10,0.0,0.0,0.0,7993058.559154082,7993058.559154081,-9.313225746154785e-10,0.0,0.0,0.0,11144847.296284396,11144847.296284396,0.0,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,0.0,1426427.1279854025,1426427.1279854025,9557344.06438629,8405210.865391456,-1152133.198994834,531999999.99999845,467867657.61114997,-64132342.38884848,NONE->R0,0.0,0.0,0.0,211802815.97359008,0.0,-211802815.97359008,1690925676.5128884,1862000000.0,171074323.48711157,633894217.6111516,698026560.0,64132342.388848424,R0->NONE,d0f69d8bb2ad82d14a6399a3b1908dca139866ca2421bc43bae2c00f5218dd2b
E2D_LAMBDA_CRACKERS,LA-0791,791,974c0523ed42b48d695bec3664fbe5aa70e6485628d8c74806de9399eec7942c,1211976443.4665885,1211976443.4665885,0.0,1192838537.61115,1192838537.61115,0.0,7993058.559154082,7993058.559154082,0.0,0.0,0.0,0.0,7993058.559154082,7993058.559154082,0.0,0.0,0.0,0.0,11144847.296284396,11144847.296284396,0.0,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,211802815.97359008,211802815.97359008,0.0,1690925676.5128884,1690925676.5128884,0.0,633894217.6111516,633894217.6111516,0.0,R0->R0,fb49b508ba8a464337ededc7633d5b7fa1b859d1c11d1cae60c60b39d1758eef
E2D_LAMBDA_WATER,LA-0792,792,eca1094e8a93d953c7b9ca4d4c4f09c9bf1da2081e20536c4902dbcef0ff14d3,1239552632.3658717,1239552632.3658717,0.0,1220414726.5104332,1220414726.5104332,0.0,5897054.954713495,5897054.9547134945,-9.313225746154785e-10,0.0,0.0,0.0,5897054.954713495,5897054.9547134945,-9.313225746154785e-10,0.0,0.0,0.0,13240850.900724983,13240850.900724983,0.0,unchanged,0.0,0.0,0.0,0.0,19883412.267117854,19883412.267117854,10400000.0,0.0,-10400000.0,26944320.000000004,0.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,186434292.49489686,49019801.18661435,-137414491.3082825,1764485719.4580526,1836360239.3044035,71874519.84635091,661470406.5104347,688414726.5104347,26944320.0,R0->R0,b3ae60066f32b7bde8d469eeace9cc184d4d9ccdf1ccc4ab8dd9b24d62f01c37
E2D_LAMBDA_VACCINE,LA-0792,792,eca1094e8a93d953c7b9ca4d4c4f09c9bf1da2081e20536c4902dbcef0ff14d3,1239552632.3658717,1239552632.3658717,0.0,1220414726.5104332,1220414726.5104332,0.0,5897054.954713495,5897054.9547134945,-9.313225746154785e-10,0.0,0.0,0.0,5897054.954713495,5897054.9547134945,-9.313225746154785e-10,0.0,0.0,0.0,13240850.900724983,13240850.900724983,0.0,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,0.0,1255577.8882309378,1255577.8882309378,9557344.06438629,8900615.236246644,-656728.828139646,531999999.99999845,495443846.5104332,-36556153.48956525,NONE->R0,0.0,0.0,0.0,186434292.49489686,0.0,-186434292.49489686,1764485719.4580526,1862000000.0,97514280.54194736,661470406.5104347,698026560.0,36556153.48956525,R0->NONE,3be4ee086145bb86db7809fb5411ece8cfdd47cafd94356ca09cc645e048f9fe
E2D_LAMBDA_CRACKERS,LA-0792,792,eca1094e8a93d953c7b9ca4d4c4f09c9bf1da2081e20536c4902dbcef0ff14d3,1239552632.3658717,1239552632.3658717,0.0,1220414726.5104332,1220414726.5104332,0.0,5897054.954713495,5897054.954713494,-1.862645149230957e-09,0.0,0.0,0.0,5897054.954713495,5897054.954713494,-1.862645149230957e-09,0.0,0.0,0.0,13240850.900724983,13240850.900724983,0.0,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,186434292.49489686,186434292.4948968,-5.960464477539063e-08,1764485719.4580526,1764485719.4580526,0.0,661470406.5104347,661470406.5104347,0.0,R0->R0,fcadf190fa155d10f2b88639a39a98808e4b6504290cc217f39264d44a380743
E2D_LAMBDA_WATER,LA-0793,793,5baae0039e1476b3799f9656e10b5353f1dae7e8f21eb6a57a77d9b280a0a6ba,1210657317.9439275,1210657317.9439275,0.0,1191519412.088489,1191519412.088489,0.0,4093444.3720499678,4093444.3720499678,0.0,0.0,0.0,0.0,4093444.3720499678,4093444.3720499678,0.0,0.0,0.0,0.0,15044461.48338851,15044461.48338851,0.0,unchanged,0.0,0.0,0.0,0.0,19416054.0340069,19416054.0340069,10400000.0,0.0,-10400000.0,26944320.000000004,0.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,2195192.510790941,1291500.4873771532,-903692.0234137876,8381512.864481334,8865565.753242472,484052.88876113854,466548532.088489,493492852.088489,26944320.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,NONE->NONE,168631edb4ba8c6993ca9649fd46bbc2e7211bf39e36159e5604b085ddcca324
E2D_LAMBDA_VACCINE,LA-0793,793,5baae0039e1476b3799f9656e10b5353f1dae7e8f21eb6a57a77d9b280a0a6ba,1210657317.9439275,1210657317.9439275,0.0,1191519412.088489,1191519412.088489,0.0,4093444.3720499678,4093444.3720499678,0.0,0.0,0.0,0.0,4093444.3720499678,4093444.3720499678,0.0,0.0,0.0,0.0,15044461.48338851,15044461.48338851,0.0,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,2195192.510790941,2195192.510790941,0.0,8381512.864481334,8381512.864481334,0.0,466548532.088489,466548532.088489,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,NONE->NONE,5804963278c287729ef5ba4906fa9e0c9d459eb6e9e39f134e3c1b87feefb699
