simulation_id,sample_index,input_sha256,BETA2_policy_label,BETA2_T_COST_REF,BETA2_reference_shortage_loss,BETA2_first_stage_cost,BETA2_C_Q,BETA2_C_F,BETA2_C_R,BETA2_emergency_expenditure,BETA2_Q_Water,BETA2_F_Water,BETA2_R_Water,BETA2_shortage_Water,BETA2_reference_shortage_loss_Water,BETA2_Q_Vaccine,BETA2_F_Vaccine,BETA2_R_Vaccine,BETA2_shortage_Vaccine,BETA2_reference_shortage_loss_Vaccine,BETA2_Q_Crackers,BETA2_F_Crackers,BETA2_R_Crackers,BETA2_shortage_Crackers,BETA2_reference_shortage_loss_Crackers,BETA4_policy_label,BETA4_T_COST_REF,BETA4_reference_shortage_loss,BETA4_first_stage_cost,BETA4_C_Q,BETA4_C_F,BETA4_C_R,BETA4_emergency_expenditure,BETA4_Q_Water,BETA4_F_Water,BETA4_R_Water,BETA4_shortage_Water,BETA4_reference_shortage_loss_Water,BETA4_Q_Vaccine,BETA4_F_Vaccine,BETA4_R_Vaccine,BETA4_shortage_Vaccine,BETA4_reference_shortage_loss_Vaccine,BETA4_Q_Crackers,BETA4_F_Crackers,BETA4_R_Crackers,BETA4_shortage_Crackers,BETA4_reference_shortage_loss_Crackers,BETA6_policy_label,BETA6_T_COST_REF,BETA6_reference_shortage_loss,BETA6_first_stage_cost,BETA6_C_Q,BETA6_C_F,BETA6_C_R,BETA6_emergency_expenditure,BETA6_Q_Water,BETA6_F_Water,BETA6_R_Water,BETA6_shortage_Water,BETA6_reference_shortage_loss_Water,BETA6_Q_Vaccine,BETA6_F_Vaccine,BETA6_R_Vaccine,BETA6_shortage_Vaccine,BETA6_reference_shortage_loss_Vaccine,BETA6_Q_Crackers,BETA6_F_Crackers,BETA6_R_Crackers,BETA6_shortage_Crackers,BETA6_reference_shortage_loss_Crackers,delta_T_COST_REF_BETA2_BETA4,delta_reference_shortage_loss_BETA2_BETA4,delta_first_stage_cost_BETA2_BETA4,delta_C_Q_BETA2_BETA4,delta_C_F_BETA2_BETA4,delta_C_R_BETA2_BETA4,delta_emergency_expenditure_BETA2_BETA4,T_COST_REF_direction_BETA2_BETA4,reference_shortage_direction_BETA2_BETA4,policy_transition_BETA2_BETA4,delta_Q_Water_BETA2_BETA4,delta_F_Water_BETA2_BETA4,delta_shortage_Water_BETA2_BETA4,delta_reference_shortage_loss_Water_BETA2_BETA4,R_transition_Water_BETA2_BETA4,delta_Q_Vaccine_BETA2_BETA4,delta_F_Vaccine_BETA2_BETA4,delta_shortage_Vaccine_BETA2_BETA4,delta_reference_shortage_loss_Vaccine_BETA2_BETA4,R_transition_Vaccine_BETA2_BETA4,delta_Q_Crackers_BETA2_BETA4,delta_F_Crackers_BETA2_BETA4,delta_shortage_Crackers_BETA2_BETA4,delta_reference_shortage_loss_Crackers_BETA2_BETA4,R_transition_Crackers_BETA2_BETA4,delta_T_COST_REF_BETA4_BETA6,delta_reference_shortage_loss_BETA4_BETA6,delta_first_stage_cost_BETA4_BETA6,delta_C_Q_BETA4_BETA6,delta_C_F_BETA4_BETA6,delta_C_R_BETA4_BETA6,delta_emergency_expenditure_BETA4_BETA6,T_COST_REF_direction_BETA4_BETA6,reference_shortage_direction_BETA4_BETA6,policy_transition_BETA4_BETA6,delta_Q_Water_BETA4_BETA6,delta_F_Water_BETA4_BETA6,delta_shortage_Water_BETA4_BETA6,delta_reference_shortage_loss_Water_BETA4_BETA6,R_transition_Water_BETA4_BETA6,delta_Q_Vaccine_BETA4_BETA6,delta_F_Vaccine_BETA4_BETA6,delta_shortage_Vaccine_BETA4_BETA6,delta_reference_shortage_loss_Vaccine_BETA4_BETA6,R_transition_Vaccine_BETA4_BETA6,delta_Q_Crackers_BETA4_BETA6,delta_F_Crackers_BETA4_BETA6,delta_shortage_Crackers_BETA4_BETA6,delta_reference_shortage_loss_Crackers_BETA4_BETA6,R_transition_Crackers_BETA4_BETA6,audit_row_sha256
LA-0234,234,8e316c08f7d87d64aec2e3e6f08cf315a53267d5c84dae77db84879e2cf7e9b1,P4,1188303790.282302,1169165884.4268634,3236332.9107935824,0.0,3236332.9107935824,0.0,15901572.944644894,0.0,28956979.70726505,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,452027045.46011394,R0,1699652914.0708094,637165884.426865,P4,1188303790.2823021,1169165884.4268637,3236332.9107935824,0.0,3236332.9107935824,0.0,15901572.944644894,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,652149065.9082102,R0,1627778394.2244587,610221564.4268651,P4,1188303790.282302,1169165884.4268634,3236332.9107935824,0.0,3236332.9107935824,0.0,15901572.944644894,0.0,28956979.70726505,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,452027045.46011394,R0,1699652914.0708094,637165884.426865,2.384185791015625e-07,2.384185791015625e-07,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,-28956979.70726505,10400000.0,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,200122020.44809622,-71874519.84635067,-26944319.99999988,R0->R0,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,28956979.70726505,-10400000.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-200122020.44809622,71874519.84635067,26944319.99999988,R0->R0,6f4718a5418f6824a0c8fc894631457533ab0c2e51a0a9672a5dbdc3f6ccd738
LA-0235,235,45e98c81afa1f2024dacad5dbe95ff337089e8f5882cfa9c9cab69d4c02cbfd7,P4,1191933008.484025,1172795102.6285865,1110046.7922008603,0.0,1110046.7922008603,0.0,18027859.06323762,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,593008768.4347476,R0,1637459407.3532546,613850782.6285881,P4,1191933008.484025,1172795102.6285865,1110046.7922008603,0.0,1110046.7922008603,0.0,18027859.06323762,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,593008768.4347476,R0,1637459407.3532546,613850782.6285881,P4,1191933008.484025,1172795102.6285865,1110046.7922008603,0.0,1110046.7922008603,0.0,18027859.06323762,0.0,27466263.979377467,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,403189101.5606247,R0,1709333927.1996055,640795102.6285881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,27466263.979377467,-10400000.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-189819666.87412286,71874519.84635091,26944320.0,R0->R0,e180e7d85a662fb01ded2ed57007406727a5b0c654cbb5cfdc153db4800fc49b
LA-0236,236,7e019841ec52d8a83157a12ba9adb5a0b8cc4a41916aeeb09586b9fec714a77f,P4,1204626473.6383934,1185488567.782955,7172083.896343823,0.0,7172083.896343823,0.0,11965821.959094657,0.0,12592043.583934378,R0,0.0,0.0,0.0,873029.3816914661,R0,8836293.068249699,491863417.3510513,0.0,14215508.222173681,R0,1850259150.7466486,693625150.4319036,P4,1204626473.6383934,1185488567.782955,7172083.896343822,0.0,7172083.896343822,0.0,11965821.959094657,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,230870902.00079873,R0,1671319482.989107,626544247.7829564,P4,1204626473.6383934,1185488567.782955,7172083.896343823,0.0,7172083.896343823,0.0,11965821.959094657,0.0,12592043.583934378,R0,0.0,0.0,0.0,873029.3816914661,R0,8836293.068249699,491863417.3510513,0.0,14215508.222173681,R0,1850259150.7466486,693625150.4319036,0.0,0.0,-9.313225746154785e-10,0.0,-9.313225746154785e-10,0.0,0.0,unchanged,unchanged,P4->P4,0.0,-12592043.583934378,10400000.0,26944320.000000004,R0->NONE,0.0,-873029.3816914661,721050.9961365908,40136582.64894718,R0->NONE,0.0,216655393.77862504,-178939667.75754166,-67080902.64894724,R0->R0,0.0,0.0,9.313225746154785e-10,0.0,9.313225746154785e-10,0.0,0.0,unchanged,unchanged,P4->P4,0.0,12592043.583934378,-10400000.0,-26944320.000000004,NONE->R0,0.0,873029.3816914661,-721050.9961365908,-40136582.64894718,NONE->R0,0.0,-216655393.77862504,178939667.75754166,67080902.64894724,R0->R0,37908bd5892bbf626fcac5c444cc54c4204c02562f18c7938028ada819978eb8
LA-0237,237,1b9d17016cb75ff947174012309ba745452f8e70311d2a2fd1630e3fe2239b96,P4,1223532563.4714236,1204394657.6159852,10242883.464512272,0.0,10242883.464512272,0.0,8895022.390926205,0.0,488487.45845367515,R0,10095692.604473487,26155920.39966991,0.0,1493461.9172871392,R0,8626979.326248836,480212177.2163152,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1223532563.4714236,1204394657.6159852,10242883.464512272,0.0,10242883.464512272,0.0,8895022.390926206,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,225132408.96082243,R0,1721751860.9047873,645450337.6159867,P4,1223532563.4714236,1204394657.6159852,10242883.464512272,0.0,10242883.464512272,0.0,8895022.390926205,0.0,488487.45845367515,R0,10095692.604473487,26155920.39966991,0.0,1493461.9172871392,R0,8626979.326248836,480212177.2163152,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,-488487.45845367515,304307.39552651346,788399.600330092,R0->NONE,0.0,-1493461.9172871392,930364.7381374538,51787822.78368324,R0->NONE,0.0,225132408.96082243,-140248139.0952127,-52576222.384013295,NONE->R0,0.0,0.0,0.0,0.0,0.0,0.0,-1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,488487.45845367515,-304307.39552651346,-788399.600330092,NONE->R0,0.0,1493461.9172871392,-930364.7381374538,-51787822.78368324,NONE->R0,0.0,-225132408.96082243,140248139.0952127,52576222.384013295,R0->NONE,e5bb98e770e4f00aca1d3b72242198656fa6da4e59a2b174646ff925ae70b104
LA-0238,238,347fe1e04cd1b5e2826a2145f31f5f8e5b51650cfb5055ec15af3f7920b4d0f8,P4,1220360436.7352374,1201222530.879799,7549595.437863292,0.0,7549595.437863292,0.0,11588310.417575188,0.0,14122825.193278695,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,104339611.27219325,R0,1785164668.3733475,669222530.8798006,P4,1220360436.7352376,1201222530.8797991,7549595.437863291,0.0,7549595.437863291,0.0,11588310.417575186,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,201942618.92996758,R0,1713290148.5269969,642278210.8798006,P4,1220360436.7352374,1201222530.879799,7549595.437863292,0.0,7549595.437863292,0.0,11588310.417575188,0.0,14122825.193278695,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,104339611.27219325,R0,1785164668.3733475,669222530.8798006,2.384185791015625e-07,2.384185791015625e-07,-9.313225746154785e-10,0.0,-9.313225746154785e-10,0.0,-1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,-14122825.193278695,10400000.0,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,97603007.65777433,-71874519.84635067,-26944320.0,R0->R0,-2.384185791015625e-07,-2.384185791015625e-07,9.313225746154785e-10,0.0,9.313225746154785e-10,0.0,1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,14122825.193278695,-10400000.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-97603007.65777433,71874519.84635067,26944320.0,R0->R0,4db9493430cd2902f284e6cc8ee5187774a842466c847897edd832ec0094b93b
LA-0239,239,dd6f81b30c0ccd002fbeea466009b4c503517651964b11433f76f849d243c5e9,P4,1219016056.0277982,1199878150.1723597,5554763.658037747,0.0,5554763.658037747,0.0,13583142.19740073,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,377345933.60336685,R0,1709703985.7350652,640933830.1723613,P4,1219016056.0277982,1199878150.1723597,5554763.658037748,0.0,5554763.658037748,0.0,13583142.19740073,0.0,25768223.340685174,R0,1.862645149230957e-09,4.825741052627564e-09,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,199261445.1509364,R0,1781578505.5814161,667878150.1723613,P4,1219016056.0277982,1199878150.1723597,5554763.658037748,0.0,5554763.658037748,0.0,13583142.19740073,0.0,25768223.340685174,R0,1.862645149230957e-09,4.825741052627564e-09,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,199261445.1509364,R0,1781578505.5814161,667878150.1723613,0.0,0.0,9.313225746154785e-10,0.0,9.313225746154785e-10,0.0,0.0,unchanged,unchanged,P4->P4,0.0,25768223.340685174,-10399999.999999998,-26944320.0,NONE->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-178084488.45243046,71874519.84635091,26944320.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,91ec41a2ec6732baa486902c391b2a56b3b171d35a6c45b59c60caf09683adc2
LA-0240,240,456ab94e95f6c4c22089c52fc66aa76bff495fbe9e7b34fc46077478105cafdc,P4,1174915473.3193264,1155777567.463888,3889120.554400987,0.0,3889120.554400987,0.0,15248785.30103749,0.0,14427839.480618743,R0,7.450580596923828e-09,1.9302964210510255e-08,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,274768065.7576226,R0,1663939307.1486592,623777567.4638894,P4,1174915473.3193264,1155777567.463888,3889120.554400987,0.0,3889120.554400987,0.0,15248785.30103749,0.0,14427839.480618743,R0,7.450580596923828e-09,1.9302964210510255e-08,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,274768065.7576226,R0,1663939307.1486592,623777567.4638894,P4,1174915473.3193264,1155777567.463888,3889120.554400987,0.0,3889120.554400987,0.0,15248785.30103749,0.0,14427839.480618743,R0,7.450580596923828e-09,1.9302964210510255e-08,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,274768065.7576226,R0,1663939307.1486592,623777567.4638894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,8a924c316e7d98080aad24dc64b70916553758eb9aa794180b793f4fc1309696
LA-0241,241,2cf6628e1d5fa070cdf66ed0f55df7b7bfec99e19ed82e25bc4e19be4c5658ec,P1,1228660840.053436,1209522934.1979976,19137905.85543848,19137905.85543848,0.0,0.0,0.0,16522628.612714507,0.0,NONE,0.0,0.0,585196.9549794181,0.0,NONE,9188997.811835252,511496374.19799745,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1228660840.053436,1209522934.1979976,19137905.85543848,19137905.85543848,0.0,0.0,0.0,16522628.612714507,0.0,NONE,0.0,0.0,585196.9549794181,0.0,NONE,9188997.811835252,511496374.19799745,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1228660840.053436,1209522934.1979976,19137905.85543848,19137905.85543848,0.0,0.0,0.0,16522628.612714507,0.0,NONE,0.0,0.0,585196.9549794181,0.0,NONE,9188997.811835252,511496374.19799745,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,5883039b9a42d744218fdbd2267d8d28745efa3279bea117e145045254873d9f
LA-0242,242,1d6b1d95ad51ea5a0e204255eadb8d8f584be35a61144cb58e7670d50b244c22,P1,1235134941.0863252,1215997035.2308867,19137905.85543843,19137905.85543843,0.0,0.0,0.0,19194231.836889897,0.0,NONE,0.0,0.0,465163.8384215346,0.0,NONE,9305304.599577583,517970475.23088664,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1235134941.0863252,1215997035.2308867,19137905.85543843,19137905.85543843,0.0,0.0,0.0,19194231.836889897,0.0,NONE,0.0,0.0,465163.8384215346,0.0,NONE,9305304.599577583,517970475.23088664,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1235134941.086325,1215997035.2308865,19137905.85543848,19137905.85543848,0.0,0.0,0.0,19194231.836889897,0.0,NONE,0.0,0.0,465163.838421538,0.0,NONE,9305304.599577582,517970475.2308865,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,-2.384185791015625e-07,-2.384185791015625e-07,4.842877388000488e-08,4.842877388000488e-08,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,3.434251993894577e-09,0.0,-1.862645149230957e-09,-1.1920928955078125e-07,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,d228079a96e2f584aac170606e6d7d9ce2951d704585b1c48f51f34ad9f84ec0
LA-0243,243,bb5534151a5bfe970974910485c7885c830b0148d140d0d1e8e98c7988b70212,P4,1219558792.8393934,1200420886.983955,11085591.387133388,0.0,11085591.387133388,0.0,8052314.468305089,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,257235924.07916537,R0,1711151747.1829824,641476566.9839565,P4,1219558792.8393934,1200420886.983955,11085591.387133392,0.0,11085591.387133392,0.0,8052314.468305087,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,257235924.07916543,R0,1711151747.1829824,641476566.9839565,P4,1219558792.8393934,1200420886.983955,11085591.387133392,0.0,11085591.387133392,0.0,8052314.468305087,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,257235924.07916543,R0,1711151747.1829824,641476566.9839565,0.0,0.0,3.725290298461914e-09,0.0,3.725290298461914e-09,0.0,-1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,5.960464477539063e-08,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,6f18813668acbb1de904f0ff63304fd370a74443206e5e1e7281de8b24ef6957
LA-0244,244,d869b7279d23184e6902cf86beddffed885605a57341894b099de1ca586febd6,P4,1216124800.862711,1196986895.0072725,8077560.29482953,0.0,8077560.29482953,0.0,11060345.56060895,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,281183486.90505666,R0,1701991503.9673338,638042575.007274,P4,1216124800.862711,1196986895.0072725,8077560.29482953,0.0,8077560.29482953,0.0,11060345.56060895,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,281183486.90505666,R0,1701991503.9673338,638042575.007274,P4,1216124800.8627112,1196986895.0072727,8077560.294829531,0.0,8077560.294829531,0.0,11060345.560608948,0.0,18275956.19182362,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,154878143.0569542,R0,1773866023.8136847,664986895.0072742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,2.384185791015625e-07,2.384185791015625e-07,9.313225746154785e-10,0.0,9.313225746154785e-10,0.0,-1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,18275956.19182362,-10400000.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-126305343.84810245,71874519.84635091,26944320.00000012,R0->R0,0f02f802dfdb003c632ed2fcb3284aed2ab4509474992f995bfdeb47984d099e
LA-0245,245,d2dc66b254479f2e6988759a0683da73e92a52123b92d44bad2554adbeeae137,P1,1227065729.5747647,1207927823.7193263,19137905.85543848,19137905.85543848,0.0,0.0,0.0,15974796.052820886,0.0,NONE,0.0,0.0,609810.6584369027,0.0,NONE,9160341.75983268,509901263.7193263,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1227065729.5747647,1207927823.7193263,19137905.85543848,19137905.85543848,0.0,0.0,0.0,15974796.052820886,0.0,NONE,0.0,0.0,609810.6584369027,0.0,NONE,9160341.75983268,509901263.7193263,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1227065729.5747647,1207927823.7193263,19137905.85543848,19137905.85543848,0.0,0.0,0.0,15974796.052820886,0.0,NONE,0.0,0.0,609810.6584369027,0.0,NONE,9160341.75983268,509901263.7193263,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,637af162a12fbfd2ee3727227335c3b71997e83fdb1465fd7b420b6d84465b6c
LA-0246,246,1f3b2e2a3a67b00cf6c54720eb065550dd89a19e5ebcd6e7abef74b176a99d8b,P1,1228724673.9330823,1209586768.0776439,19137905.85543848,19137905.85543848,0.0,0.0,0.0,16545335.026940418,0.0,NONE,0.0,0.0,584176.7729251643,0.0,NONE,9190144.583171241,511560208.077644,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1228724673.9330823,1209586768.0776439,19137905.85543848,19137905.85543848,0.0,0.0,0.0,16545335.026940418,0.0,NONE,0.0,0.0,584176.7729251643,0.0,NONE,9190144.583171241,511560208.077644,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1228724673.9330823,1209586768.0776439,19137905.85543848,19137905.85543848,0.0,0.0,0.0,16545335.026940418,0.0,NONE,0.0,0.0,584176.7729251643,0.0,NONE,9190144.583171241,511560208.077644,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,1a7571b546faf992d76dbcf34a7ab01c4fdee05ed181b52fb020a6bafc1d1820
LA-0247,247,cafab4bb9591f96f74fbacb07c81aeae29172a9e9425babce8f3c2a4d7627bce,P4,1226982406.7848396,1207844500.9294012,8498918.321757281,0.0,8498918.321757281,0.0,10638987.533681197,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,243764841.17411003,R0,1730954387.8825295,648900180.9294026,P4,1226982406.7848396,1207844500.9294012,8498918.321757281,0.0,8498918.321757281,0.0,10638987.533681197,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,243764841.17411003,R0,1730954387.8825295,648900180.9294026,P4,1226982406.7848396,1207844500.9294012,8498918.321757283,0.0,8498918.321757283,0.0,10638987.533681195,0.0,19345587.442776863,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,110067263.42457338,R0,1802828907.7288804,675844500.9294027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,1.862645149230957e-09,0.0,1.862645149230957e-09,0.0,-1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,19345587.442776863,-10400000.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-133697577.74953665,71874519.84635091,26944320.00000012,R0->R0,2a5e7d7d1c8190b703ac091dc47af505129c22ad9b71af10c70a2b29e2aa2adb
LA-0248,248,5307af164a6996b7fe150e6061a6fb611ca85e3861ec87d3eff546c5283a391a,P1,1221280555.623522,1202142649.7680836,19137905.85543848,19137905.85543848,0.0,0.0,0.0,14259995.052117981,0.0,NONE,0.0,0.0,686855.3732090498,0.0,NONE,9056411.500576377,504116089.76808345,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1221280555.623522,1202142649.7680836,19137905.85543848,19137905.85543848,0.0,0.0,0.0,14259995.052117981,0.0,NONE,0.0,0.0,686855.3732090498,0.0,NONE,9056411.500576377,504116089.76808345,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1221280555.623522,1202142649.7680836,19137905.85543848,19137905.85543848,0.0,0.0,0.0,14259995.052117981,0.0,NONE,0.0,0.0,686855.3732090497,0.0,NONE,9056411.500576377,504116089.76808345,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,-1.1641532182693481e-10,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,e9e5490e3ae6aed0157eda0612fe4902e771774083fe9c0e44deacf754663c9a
